id,lock_version,json_schema_version,vocab_id,"term",term_type_id,"created_by","last_modified_by","create_time","system_mtime","user_mtime"
208,0,1,1,"Newsletters",1270,"buschedw","buschedw","2016-06-27 16:29:02","2016-06-27 16:29:02","2016-06-27 16:29:02"
209,0,1,1,"Newspapers",1270,"buschedw","buschedw","2016-06-27 16:29:02","2016-06-27 16:29:02","2016-06-27 16:29:02"
210,0,1,1,"Postcards",1270,"buschedw","buschedw","2016-06-27 16:29:02","2016-06-27 16:29:02","2016-06-27 16:29:02"
211,0,1,1,"Programs (Publications)",1270,"buschedw","buschedw","2016-06-27 16:29:02","2016-06-27 16:29:02","2016-06-27 16:29:02"
212,0,1,1,"Psychiatric hospitals",1275,"buschedw","buschedw","2016-06-27 16:29:02","2016-06-27 16:29:02","2016-06-27 16:29:02"
213,0,1,1,"Psychiatrists",1275,"buschedw","buschedw","2016-06-27 16:29:02","2016-06-27 16:29:02","2016-06-27 16:29:02"
214,0,1,1,"Psychiatry -- Societies, etc.",1275,"buschedw","buschedw","2016-06-27 16:29:02","2016-06-27 16:29:02","2016-06-27 16:29:02"
215,0,1,1,"Reports",1270,"buschedw","buschedw","2016-06-27 16:29:02","2016-06-27 16:29:02","2016-06-27 16:29:02"
216,0,1,1,"Scrapbooks",1270,"buschedw","buschedw","2016-06-27 16:29:02","2016-06-27 16:29:02","2016-06-27 16:29:02"
217,0,1,1,"Paranormal Site Investigators",1275,"admin","admin","2016-06-29 17:17:02","2016-06-29 17:17:02","2016-06-29 17:17:02"
218,0,1,1,"New York (N.Y.)",1269,"admin","admin","2016-06-29 17:17:02","2016-06-29 17:17:02","2016-06-29 17:17:02"
219,0,1,1,"Abortion rights movement.",1275,"admin","admin","2016-06-29 17:17:22","2016-06-29 17:17:22","2016-06-29 17:17:22"
220,0,1,1,"Anarchists |z United States.",1275,"admin","admin","2016-06-29 17:17:22","2016-06-29 17:17:22","2016-06-29 17:17:22"
221,0,1,1,"England |x Social conditions |y 20th century.",1275,"admin","admin","2016-06-29 17:17:50","2016-06-29 17:17:50","2016-06-29 17:17:50"
222,0,1,1,"England |x Social life and customs |y 20th century.",1275,"admin","admin","2016-06-29 17:17:50","2016-06-29 17:17:50","2016-06-29 17:17:50"
223,0,1,1,"Neighborhood watch programs",1275,"admin","admin","2016-06-29 17:39:46","2016-06-29 17:39:46","2016-06-29 17:39:46"
224,0,1,1,"Photojournalism",1275,"admin","admin","2016-06-29 17:40:15","2016-06-29 17:40:15","2016-06-29 17:40:15"
225,0,1,1,"Murder",1275,"admin","admin","2016-06-29 17:44:43","2016-06-29 17:44:43","2016-06-29 17:44:43"
226,0,1,1,"New York (State)",1269,"admin","admin","2016-06-29 17:44:43","2016-06-29 17:44:43","2016-06-29 17:44:43"
227,0,1,1,"New York",1269,"admin","admin","2016-06-29 17:44:43","2016-06-29 17:44:43","2016-06-29 17:44:43"
228,0,1,1,"Society of Friends--Hawaii--Honolulu",1275,"admin","admin","2016-07-08 15:38:46","2016-07-08 15:38:46","2016-07-08 15:38:46"
229,0,1,1,"Society of Friends--20th century",1275,"admin","admin","2016-07-08 15:38:46","2016-07-08 15:38:46","2016-07-08 15:38:46"
230,0,1,1,"Society of Friends--Argentina--Buenos Aires",1275,"admin","admin","2016-07-08 15:38:46","2016-07-08 15:38:46","2016-07-08 15:38:46"
231,0,1,1,"Society of Friends--Arizona--Phoenix",1275,"admin","admin","2016-07-08 15:38:46","2016-07-08 15:38:46","2016-07-08 15:38:46"
232,0,1,1,"Society of Friends--Arizona--Tucson",1275,"admin","admin","2016-07-08 15:38:46","2016-07-08 15:38:46","2016-07-08 15:38:46"
233,0,1,1,"Society of Friends--Arkansas--Little Rock",1275,"admin","admin","2016-07-08 15:38:46","2016-07-08 15:38:46","2016-07-08 15:38:46"
234,0,1,1,"Society of Friends--California--Berkeley",1275,"admin","admin","2016-07-08 15:38:46","2016-07-08 15:38:46","2016-07-08 15:38:46"
235,0,1,1,"Society of Friends--California--Riverside",1275,"admin","admin","2016-07-08 15:38:46","2016-07-08 15:38:46","2016-07-08 15:38:46"
236,0,1,1,"Society of Friends--California--Sacramento",1275,"admin","admin","2016-07-08 15:38:46","2016-07-08 15:38:46","2016-07-08 15:38:46"
237,0,1,1,"Society of Friends--China--Shanghai",1275,"admin","admin","2016-07-08 15:38:46","2016-07-08 15:38:46","2016-07-08 15:38:46"
238,0,1,1,"Society of Friends--Colorado--Denver",1275,"admin","admin","2016-07-08 15:38:46","2016-07-08 15:38:46","2016-07-08 15:38:46"
239,0,1,1,"Society of Friends--Congresses",1275,"admin","admin","2016-07-08 15:38:46","2016-07-08 15:38:46","2016-07-08 15:38:46"
240,0,1,1,"Society of Friends--Connecticut --Hartford",1275,"admin","admin","2016-07-08 15:38:46","2016-07-08 15:38:46","2016-07-08 15:38:46"
241,0,1,1,"Society of Friends--Connecticut --New Haven",1275,"admin","admin","2016-07-08 15:38:46","2016-07-08 15:38:46","2016-07-08 15:38:46"
242,0,1,1,"Society of Friends--Connecticut--Middletown",1275,"admin","admin","2016-07-08 15:38:46","2016-07-08 15:38:46","2016-07-08 15:38:46"
243,0,1,1,"Society of Friends--Connecticut--Weston",1275,"admin","admin","2016-07-08 15:38:46","2016-07-08 15:38:46","2016-07-08 15:38:46"
244,0,1,1,"Society of Friends--Florida--Daytona Beach",1275,"admin","admin","2016-07-08 15:38:46","2016-07-08 15:38:46","2016-07-08 15:38:46"
245,0,1,1,"Society of Friends--Florida--Jacksonville",1275,"admin","admin","2016-07-08 15:38:46","2016-07-08 15:38:46","2016-07-08 15:38:46"
246,0,1,1,"Society of Friends--Florida--Miami",1275,"admin","admin","2016-07-08 15:38:46","2016-07-08 15:38:46","2016-07-08 15:38:46"
247,0,1,1,"Society of Friends--Florida--Orlando",1275,"admin","admin","2016-07-08 15:38:46","2016-07-08 15:38:46","2016-07-08 15:38:46"
248,0,1,1,"Society of Friends--Florida--St. Petersburg",1275,"admin","admin","2016-07-08 15:38:46","2016-07-08 15:38:46","2016-07-08 15:38:46"
249,0,1,1,"Society of Friends--Georgia--Atlanta",1275,"admin","admin","2016-07-08 15:38:46","2016-07-08 15:38:46","2016-07-08 15:38:46"
250,0,1,1,"Society of Friends--Georgia--Augusta",1275,"admin","admin","2016-07-08 15:38:46","2016-07-08 15:38:46","2016-07-08 15:38:46"
251,0,1,1,"Society of Friends--Illinois--Chicago",1275,"admin","admin","2016-07-08 15:38:46","2016-07-08 15:38:46","2016-07-08 15:38:46"
252,0,1,1,"Society of Friends--Illinois--Decatur",1275,"admin","admin","2016-07-08 15:38:46","2016-07-08 15:38:46","2016-07-08 15:38:46"
253,0,1,1,"Society of Friends--Illinois--Lake Forest",1275,"admin","admin","2016-07-08 15:38:46","2016-07-08 15:38:46","2016-07-08 15:38:46"
254,0,1,1,"Society of Friends--Illinois--Oak Park",1275,"admin","admin","2016-07-08 15:38:46","2016-07-08 15:38:46","2016-07-08 15:38:46"
255,0,1,1,"Society of Friends--Illinois--Urbana",1275,"admin","admin","2016-07-08 15:38:46","2016-07-08 15:38:46","2016-07-08 15:38:46"
256,0,1,1,"Society of Friends--Indiana--Bloomington",1275,"admin","admin","2016-07-08 15:38:47","2016-07-08 15:38:47","2016-07-08 15:38:47"
257,0,1,1,"Society of Friends--Indiana--Indianapolis",1275,"admin","admin","2016-07-08 15:38:47","2016-07-08 15:38:47","2016-07-08 15:38:47"
258,0,1,1,"Society of Friends--Indiana--Purdue University",1275,"admin","admin","2016-07-08 15:38:47","2016-07-08 15:38:47","2016-07-08 15:38:47"
259,0,1,1,"Society of Friends--Iowa--Ames",1275,"admin","admin","2016-07-08 15:38:47","2016-07-08 15:38:47","2016-07-08 15:38:47"
260,0,1,1,"Society of Friends--Iowa--Council Bluffs",1275,"admin","admin","2016-07-08 15:38:47","2016-07-08 15:38:47","2016-07-08 15:38:47"
261,0,1,1,"Society of Friends--Iowa City",1275,"admin","admin","2016-07-08 15:38:47","2016-07-08 15:38:47","2016-07-08 15:38:47"
262,0,1,1,"Society of Friends--Jamaica--Kingston",1275,"admin","admin","2016-07-08 15:38:47","2016-07-08 15:38:47","2016-07-08 15:38:47"
263,0,1,1,"Society of Friends--Kansas--Lawrence",1275,"admin","admin","2016-07-08 15:38:47","2016-07-08 15:38:47","2016-07-08 15:38:47"
264,0,1,1,"Society of Friends--Kentucky--Lexington",1275,"admin","admin","2016-07-08 15:38:47","2016-07-08 15:38:47","2016-07-08 15:38:47"
265,0,1,1,"Society of Friends--Kentucky--Louisville",1275,"admin","admin","2016-07-08 15:38:47","2016-07-08 15:38:47","2016-07-08 15:38:47"
266,0,1,1,"Society of Friends--Louisiana--New Orleans",1275,"admin","admin","2016-07-08 15:38:47","2016-07-08 15:38:47","2016-07-08 15:38:47"
267,0,1,1,"Society of Friends--Maine--Bangor",1275,"admin","admin","2016-07-08 15:38:47","2016-07-08 15:38:47","2016-07-08 15:38:47"
268,0,1,1,"Society of Friends--Maryland--Annapolis",1275,"admin","admin","2016-07-08 15:38:47","2016-07-08 15:38:47","2016-07-08 15:38:47"
269,0,1,1,"Society of Friends--Maryland--Pocomoke",1275,"admin","admin","2016-07-08 15:38:47","2016-07-08 15:38:47","2016-07-08 15:38:47"
270,0,1,1,"Society of Friends--Massachusetts --Cambridge",1275,"admin","admin","2016-07-08 15:38:47","2016-07-08 15:38:47","2016-07-08 15:38:47"
271,0,1,1,"Society of Friends--Massachusetts --Greenfield, Mass.",1275,"admin","admin","2016-07-08 15:38:47","2016-07-08 15:38:47","2016-07-08 15:38:47"
272,0,1,1,"Society of Friends--Massachusetts --Marion",1275,"admin","admin","2016-07-08 15:38:47","2016-07-08 15:38:47","2016-07-08 15:38:47"
273,0,1,1,"Society of Friends--Massachusetts --Northampton",1275,"admin","admin","2016-07-08 15:38:47","2016-07-08 15:38:47","2016-07-08 15:38:47"
274,0,1,1,"Society of Friends--Massachusetts --Springfield",1275,"admin","admin","2016-07-08 15:38:47","2016-07-08 15:38:47","2016-07-08 15:38:47"
275,0,1,1,"Society of Friends--Massachusetts --Wellesley",1275,"admin","admin","2016-07-08 15:38:47","2016-07-08 15:38:47","2016-07-08 15:38:47"
276,0,1,1,"Society of Friends--Massachusetts --Worcester",1275,"admin","admin","2016-07-08 15:38:47","2016-07-08 15:38:47","2016-07-08 15:38:47"
277,0,1,1,"Society of Friends--Massachusetts--Amherst",1275,"admin","admin","2016-07-08 15:38:47","2016-07-08 15:38:47","2016-07-08 15:38:47"
278,0,1,1,"Society of Friends--Massachusetts--Northampton",1275,"admin","admin","2016-07-08 15:38:47","2016-07-08 15:38:47","2016-07-08 15:38:47"
279,0,1,1,"Society of Friends--Mexico",1275,"admin","admin","2016-07-08 15:38:47","2016-07-08 15:38:47","2016-07-08 15:38:47"
280,0,1,1,"Society of Friends--Michigan --Detroit",1275,"admin","admin","2016-07-08 15:38:47","2016-07-08 15:38:47","2016-07-08 15:38:47"
281,0,1,1,"Society of Friends--Michigan--Ann Arbor",1275,"admin","admin","2016-07-08 15:38:47","2016-07-08 15:38:47","2016-07-08 15:38:47"
282,0,1,1,"Society of Friends--Michigan--East Lansing",1275,"admin","admin","2016-07-08 15:38:47","2016-07-08 15:38:47","2016-07-08 15:38:47"
283,0,1,1,"Society of Friends--Michigan--Kalamazoo",1275,"admin","admin","2016-07-08 15:38:47","2016-07-08 15:38:47","2016-07-08 15:38:47"
284,0,1,1,"Society of Friends--Michigan--Lansing",1275,"admin","admin","2016-07-08 15:38:47","2016-07-08 15:38:47","2016-07-08 15:38:47"
285,0,1,1,"Society of Friends--Michigan--Midland",1275,"admin","admin","2016-07-08 15:38:47","2016-07-08 15:38:47","2016-07-08 15:38:47"
286,0,1,1,"Society of Friends--Minnesota--Minneapolis",1275,"admin","admin","2016-07-08 15:38:47","2016-07-08 15:38:47","2016-07-08 15:38:47"
287,0,1,1,"Society of Friends--Missouri--Columbia",1275,"admin","admin","2016-07-08 15:38:47","2016-07-08 15:38:47","2016-07-08 15:38:47"
288,0,1,1,"Society of Friends--Missouri--Kansas City",1275,"admin","admin","2016-07-08 15:38:47","2016-07-08 15:38:47","2016-07-08 15:38:47"
289,0,1,1,"Society of Friends--Missouri--Penn Valley",1275,"admin","admin","2016-07-08 15:38:47","2016-07-08 15:38:47","2016-07-08 15:38:47"
290,0,1,1,"Society of Friends--Missouri--St. Louis",1275,"admin","admin","2016-07-08 15:38:47","2016-07-08 15:38:47","2016-07-08 15:38:47"
291,0,1,1,"Society of Friends--Nebraska--Lincoln",1275,"admin","admin","2016-07-08 15:38:47","2016-07-08 15:38:47","2016-07-08 15:38:47"
292,0,1,1,"Society of Friends--New Hampshire--Exeter",1275,"admin","admin","2016-07-08 15:38:47","2016-07-08 15:38:47","2016-07-08 15:38:47"
293,0,1,1,"Society of Friends--New Jersey --Leonia",1275,"admin","admin","2016-07-08 15:38:47","2016-07-08 15:38:47","2016-07-08 15:38:47"
294,0,1,1,"Society of Friends--New Jersey -New Brunswick",1275,"admin","admin","2016-07-08 15:38:47","2016-07-08 15:38:47","2016-07-08 15:38:47"
295,0,1,1,"Society of Friends--New Jersey --Princeton",1275,"admin","admin","2016-07-08 15:38:47","2016-07-08 15:38:47","2016-07-08 15:38:47"
296,0,1,1,"Society of Friends--New Jersey --Ridgewood",1275,"admin","admin","2016-07-08 15:38:47","2016-07-08 15:38:47","2016-07-08 15:38:47"
297,0,1,1,"Society of Friends--New Jersey--Shrewsbury",1275,"admin","admin","2016-07-08 15:38:47","2016-07-08 15:38:47","2016-07-08 15:38:47"
298,0,1,1,"Society of Friends--New Mexico--Santa Fe",1275,"admin","admin","2016-07-08 15:38:47","2016-07-08 15:38:47","2016-07-08 15:38:47"
299,0,1,1,"Society of Friends--New York --Buffalo",1275,"admin","admin","2016-07-08 15:38:47","2016-07-08 15:38:47","2016-07-08 15:38:47"
300,0,1,1,"Society of Friends--New York --Elmira",1275,"admin","admin","2016-07-08 15:38:47","2016-07-08 15:38:47","2016-07-08 15:38:47"
301,0,1,1,"Society of Friends--New York --Ithaca",1275,"admin","admin","2016-07-08 15:38:47","2016-07-08 15:38:47","2016-07-08 15:38:47"
302,0,1,1,"Society of Friends--New York --Jamestown, N.Y.",1275,"admin","admin","2016-07-08 15:38:47","2016-07-08 15:38:47","2016-07-08 15:38:47"
303,0,1,1,"Society of Friends--New York --Mt. Vernon",1275,"admin","admin","2016-07-08 15:38:47","2016-07-08 15:38:47","2016-07-08 15:38:47"
304,0,1,1,"Society of Friends--New York --Riverside",1275,"admin","admin","2016-07-08 15:38:47","2016-07-08 15:38:47","2016-07-08 15:38:47"
305,0,1,1,"Society of Friends--New York --Rockland.",1275,"admin","admin","2016-07-08 15:38:47","2016-07-08 15:38:47","2016-07-08 15:38:47"
306,0,1,1,"Society of Friends--New York--Big Flats",1275,"admin","admin","2016-07-08 15:38:47","2016-07-08 15:38:47","2016-07-08 15:38:47"
307,0,1,1,"Society of Friends--North Carolina --Celo",1275,"admin","admin","2016-07-08 15:38:47","2016-07-08 15:38:47","2016-07-08 15:38:47"
308,0,1,1,"Society of Friends--North Carolina --Chapel Hill",1275,"admin","admin","2016-07-08 15:38:47","2016-07-08 15:38:47","2016-07-08 15:38:47"
309,0,1,1,"Society of Friends--North Carolina --Durham",1275,"admin","admin","2016-07-08 15:38:47","2016-07-08 15:38:47","2016-07-08 15:38:47"
310,0,1,1,"Society of Friends--North Carolina --Guilford",1275,"admin","admin","2016-07-08 15:38:47","2016-07-08 15:38:47","2016-07-08 15:38:47"
311,0,1,1,"Society of Friends--North Carolina--Winston-Salem",1275,"admin","admin","2016-07-08 15:38:47","2016-07-08 15:38:47","2016-07-08 15:38:47"
312,0,1,1,"Society of Friends--Ohio --Cleveland",1275,"admin","admin","2016-07-08 15:38:47","2016-07-08 15:38:47","2016-07-08 15:38:47"
313,0,1,1,"Society of Friends--Ohio --Columbus",1275,"admin","admin","2016-07-08 15:38:47","2016-07-08 15:38:47","2016-07-08 15:38:47"
314,0,1,1,"Society of Friends--Ohio --Dayton",1275,"admin","admin","2016-07-08 15:38:47","2016-07-08 15:38:47","2016-07-08 15:38:47"
315,0,1,1,"Society of Friends--Ohio --Delaware",1275,"admin","admin","2016-07-08 15:38:47","2016-07-08 15:38:47","2016-07-08 15:38:47"
316,0,1,1,"Society of Friends--Ohio --East Cincinnati",1275,"admin","admin","2016-07-08 15:38:47","2016-07-08 15:38:47","2016-07-08 15:38:47"
317,0,1,1,"Society of Friends--Ohio --North Columbus",1275,"admin","admin","2016-07-08 15:38:47","2016-07-08 15:38:47","2016-07-08 15:38:47"
318,0,1,1,"Society of Friends--Ohio --Toledo",1275,"admin","admin","2016-07-08 15:38:47","2016-07-08 15:38:47","2016-07-08 15:38:47"
319,0,1,1,"Society of Friends--Ohio--Akron",1275,"admin","admin","2016-07-08 15:38:47","2016-07-08 15:38:47","2016-07-08 15:38:47"
320,0,1,1,"Society of Friends--Ohio--Antioch",1275,"admin","admin","2016-07-08 15:38:47","2016-07-08 15:38:47","2016-07-08 15:38:47"
321,0,1,1,"Society of Friends--Ohio--Oberlin",1275,"admin","admin","2016-07-08 15:38:47","2016-07-08 15:38:47","2016-07-08 15:38:47"
322,0,1,1,"Society of Friends--Oklahoma--Oklahoma City",1275,"admin","admin","2016-07-08 15:38:47","2016-07-08 15:38:47","2016-07-08 15:38:47"
323,0,1,1,"Society of Friends--Oregon--Corvallis",1275,"admin","admin","2016-07-08 15:38:47","2016-07-08 15:38:47","2016-07-08 15:38:47"
324,0,1,1,"Society of Friends--Oregon--Elkton",1275,"admin","admin","2016-07-08 15:38:47","2016-07-08 15:38:47","2016-07-08 15:38:47"
325,0,1,1,"Society of Friends--Pennsylvania --Bethlehem",1275,"admin","admin","2016-07-08 15:38:47","2016-07-08 15:38:47","2016-07-08 15:38:47"
326,0,1,1,"Society of Friends--Pennsylvania --Erie",1275,"admin","admin","2016-07-08 15:38:47","2016-07-08 15:38:47","2016-07-08 15:38:47"
327,0,1,1,"Society of Friends--Pennsylvania --Harrisburg",1275,"admin","admin","2016-07-08 15:38:47","2016-07-08 15:38:47","2016-07-08 15:38:47"
328,0,1,1,"Society of Friends--Pennsylvania --Lancaster",1275,"admin","admin","2016-07-08 15:38:47","2016-07-08 15:38:47","2016-07-08 15:38:47"
329,0,1,1,"Society of Friends--Pennsylvania--Chambersburg",1275,"admin","admin","2016-07-08 15:38:47","2016-07-08 15:38:47","2016-07-08 15:38:47"
330,0,1,1,"Society of Friends--Pennsylvania--Easton",1275,"admin","admin","2016-07-08 15:38:47","2016-07-08 15:38:47","2016-07-08 15:38:47"
331,0,1,1,"Society of Friends--Pennsylvania--Lewisburg",1275,"admin","admin","2016-07-08 15:38:47","2016-07-08 15:38:47","2016-07-08 15:38:47"
332,0,1,1,"Society of Friends--Pennsylvania--Pittsburgh",1275,"admin","admin","2016-07-08 15:38:47","2016-07-08 15:38:47","2016-07-08 15:38:47"
333,0,1,1,"Society of Friends--Pennsylvania--State College",1275,"admin","admin","2016-07-08 15:38:47","2016-07-08 15:38:47","2016-07-08 15:38:47"
334,0,1,1,"Society of Friends--Rhode Island--Providence",1275,"admin","admin","2016-07-08 15:38:47","2016-07-08 15:38:47","2016-07-08 15:38:47"
335,0,1,1,"Society of Friends--Saskatchewan--Saskatoon",1275,"admin","admin","2016-07-08 15:38:47","2016-07-08 15:38:47","2016-07-08 15:38:47"
336,0,1,1,"Society of Friends--Tennessee--Gatlinburg",1275,"admin","admin","2016-07-08 15:38:47","2016-07-08 15:38:47","2016-07-08 15:38:47"
337,0,1,1,"Society of Friends--Tennessee--Nashville",1275,"admin","admin","2016-07-08 15:38:47","2016-07-08 15:38:47","2016-07-08 15:38:47"
338,0,1,1,"Society of Friends--Texas --Dallas",1275,"admin","admin","2016-07-08 15:38:47","2016-07-08 15:38:47","2016-07-08 15:38:47"
339,0,1,1,"Society of Friends--Texas--Austin",1275,"admin","admin","2016-07-08 15:38:47","2016-07-08 15:38:47","2016-07-08 15:38:47"
340,0,1,1,"Society of Friends--Texas--Corpus Christi",1275,"admin","admin","2016-07-08 15:38:47","2016-07-08 15:38:47","2016-07-08 15:38:47"
341,0,1,1,"Society of Friends--Virginia--Charlottesville",1275,"admin","admin","2016-07-08 15:38:48","2016-07-08 15:38:48","2016-07-08 15:38:48"
342,0,1,1,"Society of Friends--Virginia--Hampton",1275,"admin","admin","2016-07-08 15:38:48","2016-07-08 15:38:48","2016-07-08 15:38:48"
343,0,1,1,"Society of Friends--Washington, D.C.",1275,"admin","admin","2016-07-08 15:38:48","2016-07-08 15:38:48","2016-07-08 15:38:48"
344,0,1,1,"Society of Friends--Washington--Seattle",1275,"admin","admin","2016-07-08 15:38:48","2016-07-08 15:38:48","2016-07-08 15:38:48"
345,0,1,1,"Society of Friends--West Virginia--Morgantown",1275,"admin","admin","2016-07-08 15:38:48","2016-07-08 15:38:48","2016-07-08 15:38:48"
346,0,1,1,"Society of Friends--Wisconsin-Madison",1275,"admin","admin","2016-07-08 15:38:48","2016-07-08 15:38:48","2016-07-08 15:38:48"
347,0,1,1,"Society of Friends--Wisconsin--Milwaukee",1275,"admin","admin","2016-07-08 15:38:48","2016-07-08 15:38:48","2016-07-08 15:38:48"
348,0,1,1,"Quakers - New Jersey",1275,"admin","admin","2016-07-08 15:45:37","2016-07-08 15:45:37","2016-07-08 15:45:37"
349,0,1,1,"New Jersey - Genealogy",1275,"admin","admin","2016-07-08 15:45:37","2016-07-08 15:45:37","2016-07-08 15:45:37"
350,0,1,1,"Genealogies --Quaker",1275,"admin","admin","2016-07-08 15:45:37","2016-07-08 15:45:37","2016-07-08 15:45:37"
351,0,1,1,"Biographies",1275,"admin","admin","2016-07-08 16:53:36","2016-07-08 16:53:36","2016-07-08 16:53:36"
352,0,1,1,"Deeds",1275,"admin","admin","2016-07-08 16:53:36","2016-07-08 16:53:36","2016-07-08 16:53:36"
353,0,1,1,"Diaries",1275,"admin","admin","2016-07-08 16:53:36","2016-07-08 16:53:36","2016-07-08 16:53:36"
354,0,1,1,"Genealogies",1275,"admin","admin","2016-07-08 16:53:36","2016-07-08 16:53:36","2016-07-08 16:53:36"
355,0,1,1,"Quakers -- Pennsylvania",1275,"admin","admin","2016-07-08 16:53:36","2016-07-08 16:53:36","2016-07-08 16:53:36"
356,0,1,1,"Quakers - Social life and customs",1275,"admin","admin","2016-07-08 16:53:36","2016-07-08 16:53:36","2016-07-08 16:53:36"
357,0,1,1,"Delaware County (Pa.) -- Family and personal papers",1275,"admin","admin","2016-07-08 16:53:36","2016-07-08 16:53:36","2016-07-08 16:53:36"
358,0,1,1,"Delaware County (Pa.) -- Genealogy",1275,"admin","admin","2016-07-08 16:53:36","2016-07-08 16:53:36","2016-07-08 16:53:36"
359,0,1,1,"Pennsylvania -- Family and personal papers",1275,"admin","admin","2016-07-08 16:53:36","2016-07-08 16:53:36","2016-07-08 16:53:36"
360,0,1,1,"Pennsylvania -- Genealogy",1275,"admin","admin","2016-07-08 16:53:36","2016-07-08 16:53:36","2016-07-08 16:53:36"
361,0,1,1,"Philadelphia (Pa.) -- Family and personal papers",1275,"admin","admin","2016-07-08 16:53:36","2016-07-08 16:53:36","2016-07-08 16:53:36"
362,0,1,1,"Philadelphia (Pa.) -- Genealogy",1275,"admin","admin","2016-07-08 16:53:36","2016-07-08 16:53:36","2016-07-08 16:53:36"
363,0,1,1,"Rendville (Ohio) -- Pictorial works",1269,"admin","admin","2016-07-08 17:25:05","2016-07-08 17:25:05","2016-07-08 17:25:05"
364,0,1,1,"Pacific Northwest -- Pictorial works",1269,"admin","admin","2016-07-08 17:25:05","2016-07-08 17:25:05","2016-07-08 17:25:05"
365,0,1,1,"Photojournalists -- United States",1275,"admin","admin","2016-07-08 17:25:05","2016-07-08 17:25:05","2016-07-08 17:25:05"
366,0,1,1,"Lower East Side (New York, N.Y.) -- Pictorial works",1275,"admin","admin","2016-07-08 17:25:05","2016-07-08 17:25:05","2016-07-08 17:25:05"
367,0,1,1,"Montgomery (Ala.) -- History -- Pictorial works",1269,"admin","admin","2016-07-08 17:25:05","2016-07-08 17:25:05","2016-07-08 17:25:05"
368,0,1,1,"Documentary Photography -- United States",1275,"admin","admin","2016-07-08 17:25:05","2016-07-08 17:25:05","2016-07-08 17:25:05"
369,0,1,1,"Logging -- Pacific Northwest",1275,"admin","admin","2016-07-08 17:25:05","2016-07-08 17:25:05","2016-07-08 17:25:05"
370,0,1,1,"Negatives (photographic)",1270,"admin","admin","2016-07-08 17:25:05","2016-07-08 17:25:05","2016-07-08 17:25:05"
371,0,1,1,"Vietnam War, 1961-1975 -- Pictorial works",1275,"admin","admin","2016-07-08 17:25:05","2016-07-08 17:25:05","2016-07-08 17:25:05"
372,0,1,1,"Contact sheets",1270,"admin","admin","2016-07-08 17:25:05","2016-07-08 17:25:05","2016-07-08 17:25:05"
373,0,1,1,"Slides (photographs)",1270,"admin","admin","2016-07-08 17:25:05","2016-07-08 17:25:05","2016-07-08 17:25:05"
374,0,1,1,"CD-ROMs",1270,"admin","admin","2016-07-08 17:25:05","2016-07-08 17:25:05","2016-07-08 17:25:05"
375,0,1,1,"Coal mines and mining -- Ohio",1275,"admin","admin","2016-07-08 17:25:05","2016-07-08 17:25:05","2016-07-08 17:25:05"
376,0,1,1,"Civil rights movements -- United States -- 20th century -- Pictorial works",1275,"admin","admin","2016-07-08 17:25:05","2016-07-08 17:25:05","2016-07-08 17:25:05"
377,0,1,1,"Civil rights movements -- Alabama -- Pictorial works",1275,"admin","admin","2016-07-08 17:25:05","2016-07-08 17:25:05","2016-07-08 17:25:05"
378,0,1,1,"Appalachian region -- Pictorial works",1269,"admin","admin","2016-07-08 17:25:05","2016-07-08 17:25:05","2016-07-08 17:25:05"
379,0,1,1,"Alabama -- Pictorial works",1269,"admin","admin","2016-07-08 17:25:05","2016-07-08 17:25:05","2016-07-08 17:25:05"
380,0,1,1,"Selma (Ala.) -- History -- Pictorial works",1269,"admin","admin","2016-07-08 17:25:05","2016-07-08 17:25:05","2016-07-08 17:25:05"
381,0,1,1,"Timber industry -- United States",1275,"admin","admin","2016-07-08 17:25:05","2016-07-08 17:25:05","2016-07-08 17:25:05"
382,0,1,1,"Vietnam (Republic) -- Pictorial works",1269,"admin","admin","2016-07-08 17:25:05","2016-07-08 17:25:05","2016-07-08 17:25:05"
383,0,1,1,"Society of Friends -- New York (State) -- Erie County",1275,"admin","admin","2016-07-12 20:22:33","2016-07-12 20:22:33","2016-07-12 20:22:33"
384,0,1,1,"Cosmology -- Observations",1275,"admin","admin","2016-07-13 20:57:51","2016-07-13 20:57:51","2016-07-13 20:57:51"
385,0,1,1,"Raleigh (N.C.)",1269,"admin","admin","2016-07-19 20:17:48","2016-07-19 20:17:48","2016-07-19 20:17:48"
386,0,1,1,"subject",1275,"admin","admin","2016-07-19 20:17:48","2016-07-19 20:17:48","2016-07-19 20:17:48"
387,0,1,1,"Painting, Renaissance",1275,"admin","admin","2016-07-20 21:26:43","2016-07-20 21:26:43","2016-07-20 21:26:43"
388,0,1,1,"Early Renaissance",1275,"admin","admin","2016-07-20 21:26:43","2016-07-20 21:26:43","2016-07-20 21:26:43"
389,0,1,1,"Early Renaissance painting",1275,"admin","admin","2016-07-20 21:26:43","2016-07-20 21:26:43","2016-07-20 21:26:43"
390,0,1,1,"Painting, Early Renaissance",1275,"admin","admin","2016-07-20 21:26:43","2016-07-20 21:26:43","2016-07-20 21:26:43"
391,0,1,1,"Society of Friends -- Vermont",1275,"admin","admin","2016-07-26 13:36:05","2016-07-26 13:36:05","2016-07-26 13:36:05"
392,0,1,1,"Society of Friends -- New York (State)",1275,"admin","admin","2016-07-26 13:36:05","2016-07-26 13:36:05","2016-07-26 13:36:05"
