id,repo_id,lock_version,json_schema_version,"job_blob","time_submitted","time_started","time_finished",owner_id,"status","created_by","last_modified_by","create_time","system_mtime","user_mtime","job_params","job_type"
534,2,2,1,"{\"import_type\":\"accession_csv\",\"jsonmodel_type\":\"import_job\",\"filenames\":[\"test_Accession.csv\"]}","2016-11-07 18:37:23","2016-11-07 18:37:25","2016-11-07 18:37:30",1,"completed","admin","admin","2016-11-07 18:37:23","2016-11-07 18:37:30","2016-11-07 18:37:23","\"\"","import_job"
535,2,2,1,"{\"report_type\":\"accessionsunprocessedreport\",\"format\":\"pdf\",\"jsonmodel_type\":\"report_job\"}","2016-11-07 21:44:08","2016-11-07 21:44:10","2016-11-07 21:44:15",1,"failed","admin","admin","2016-11-07 21:44:08","2016-11-07 21:44:15","2016-11-07 21:44:08","\"\"","report_job"
536,2,2,1,"{\"source\":\"/repositories/2/resources/145\",\"jsonmodel_type\":\"print_to_pdf_job\",\"include_unpublished\":false}","2016-11-14 19:48:05","2016-11-14 19:48:10","2016-11-14 19:48:25",1,"completed","admin","admin","2016-11-14 19:48:05","2016-11-14 19:48:25","2016-11-14 19:48:05","\"\"","print_to_pdf_job"
537,5,2,1,"{\"source\":\"/repositories/5/resources/72\",\"jsonmodel_type\":\"print_to_pdf_job\",\"include_unpublished\":false}","2016-11-15 19:40:15","2016-11-15 19:40:18","2016-11-15 19:42:09",10,"completed","buschedw","buschedw","2016-11-15 19:40:15","2016-11-15 19:42:09","2016-11-15 19:40:15","\"\"","print_to_pdf_job"
538,5,2,1,"{\"import_type\":\"ead_xml\",\"jsonmodel_type\":\"import_job\",\"filenames\":[\"00036.xml\"]}","2016-11-15 20:58:37","2016-11-15 20:58:41","2016-11-15 20:58:46",10,"failed","buschedw","buschedw","2016-11-15 20:58:37","2016-11-15 20:58:46","2016-11-15 20:58:37","\"\"","import_job"
539,5,2,1,"{\"import_type\":\"ead_xml\",\"jsonmodel_type\":\"import_job\",\"filenames\":[\"00036.xml\"]}","2016-11-15 21:04:46","2016-11-15 21:04:51","2016-11-15 21:04:56",10,"failed","buschedw","buschedw","2016-11-15 21:04:46","2016-11-15 21:04:56","2016-11-15 21:04:46","\"\"","import_job"
540,5,2,1,"{\"import_type\":\"ead_xml\",\"jsonmodel_type\":\"import_job\",\"filenames\":[\"00036.xml\"]}","2016-11-15 21:38:54","2016-11-15 21:38:57","2016-11-15 21:39:02",10,"failed","buschedw","buschedw","2016-11-15 21:38:54","2016-11-15 21:39:02","2016-11-15 21:38:54","\"\"","import_job"
541,5,2,1,"{\"import_type\":\"ead_xml\",\"jsonmodel_type\":\"import_job\",\"filenames\":[\"00036.xml\"]}","2016-11-15 21:40:10","2016-11-15 21:40:12","2016-11-15 21:47:43",10,"completed","buschedw","buschedw","2016-11-15 21:40:10","2016-11-15 21:47:43","2016-11-15 21:40:10","\"\"","import_job"
542,2,2,1,"{\"import_type\":\"marcxml_lcnaf_subjects_and_agents\",\"jsonmodel_type\":\"import_job\",\"filenames\":[\"lcnaf_import_090df488-c188-4135-abc3-5166108de33b\"]}","2016-11-17 15:45:35","2016-11-17 15:45:37","2016-11-17 15:45:42",1,"completed","admin","admin","2016-11-17 15:45:35","2016-11-17 15:45:42","2016-11-17 15:45:35","\"{}\"","import_job"
543,2,2,1,"{\"import_type\":\"marcxml_lcnaf_subjects_and_agents\",\"jsonmodel_type\":\"import_job\",\"filenames\":[\"lcnaf_import_ca2611a3-5051-4478-aa41-43bf0692f10c\"]}","2016-11-17 16:12:59","2016-11-17 16:13:03","2016-11-17 16:13:08",1,"completed","admin","admin","2016-11-17 16:12:59","2016-11-17 16:13:08","2016-11-17 16:12:59","\"{}\"","import_job"
544,2,2,1,"{\"source\":\"/repositories/2/resources/222\",\"jsonmodel_type\":\"print_to_pdf_job\",\"include_unpublished\":false}","2016-11-21 21:37:06","2016-11-21 21:37:08","2016-11-21 21:37:23",1,"completed","admin","admin","2016-11-21 21:37:06","2016-11-21 21:37:23","2016-11-21 21:37:06","\"\"","print_to_pdf_job"
545,2,2,1,"{\"source\":\"/repositories/2/resources/222\",\"include_unpublished\":true,\"jsonmodel_type\":\"print_to_pdf_job\"}","2016-11-21 21:39:22","2016-11-21 21:39:23","2016-11-21 21:39:28",1,"completed","admin","admin","2016-11-21 21:39:22","2016-11-21 21:39:28","2016-11-21 21:39:22","\"\"","print_to_pdf_job"
546,2,2,1,"{\"source\":\"/repositories/2/resources/222\",\"jsonmodel_type\":\"print_to_pdf_job\",\"include_unpublished\":false}","2016-11-21 21:40:02","2016-11-21 21:40:03","2016-11-21 21:40:08",1,"completed","admin","admin","2016-11-21 21:40:02","2016-11-21 21:40:08","2016-11-21 21:40:02","\"\"","print_to_pdf_job"
547,2,2,1,"{\"source\":\"/repositories/2/resources/222\",\"jsonmodel_type\":\"print_to_pdf_job\",\"include_unpublished\":false}","2016-11-21 21:40:59","2016-11-21 21:41:03","2016-11-21 21:41:08",1,"completed","admin","admin","2016-11-21 21:40:59","2016-11-21 21:41:08","2016-11-21 21:40:59","\"\"","print_to_pdf_job"
548,2,2,1,"{\"source\":\"/repositories/2/resources/222\",\"jsonmodel_type\":\"print_to_pdf_job\",\"include_unpublished\":false}","2016-11-21 21:41:57","2016-11-21 21:41:58","2016-11-21 21:42:03",1,"completed","admin","admin","2016-11-21 21:41:57","2016-11-21 21:42:03","2016-11-21 21:41:57","\"\"","print_to_pdf_job"
549,2,2,1,"{\"source\":\"/repositories/2/resources/222\",\"jsonmodel_type\":\"print_to_pdf_job\",\"include_unpublished\":false}","2016-11-21 21:45:48","2016-11-21 21:45:48","2016-11-21 21:45:54",1,"completed","admin","admin","2016-11-21 21:45:48","2016-11-21 21:45:54","2016-11-21 21:45:48","\"\"","print_to_pdf_job"
550,2,2,1,"{\"source\":\"/repositories/2/resources/222\",\"jsonmodel_type\":\"print_to_pdf_job\",\"include_unpublished\":false}","2016-11-21 21:46:49","2016-11-21 21:46:54","2016-11-21 21:46:59",1,"completed","admin","admin","2016-11-21 21:46:49","2016-11-21 21:46:59","2016-11-21 21:46:49","\"\"","print_to_pdf_job"
551,2,2,1,"{\"source\":\"/repositories/2/resources/222\",\"jsonmodel_type\":\"print_to_pdf_job\",\"include_unpublished\":false}","2016-11-21 21:48:43","2016-11-21 21:48:44","2016-11-21 21:48:49",1,"completed","admin","admin","2016-11-21 21:48:43","2016-11-21 21:48:49","2016-11-21 21:48:43","\"\"","print_to_pdf_job"
552,2,2,1,"{\"source\":\"/repositories/2/resources/222\",\"jsonmodel_type\":\"print_to_pdf_job\",\"include_unpublished\":false}","2016-11-21 21:50:03","2016-11-21 21:50:04","2016-11-21 21:50:09",1,"completed","admin","admin","2016-11-21 21:50:03","2016-11-21 21:50:09","2016-11-21 21:50:03","\"\"","print_to_pdf_job"
553,2,2,1,"{\"source\":\"/repositories/2/resources/222\",\"include_unpublished\":true,\"jsonmodel_type\":\"print_to_pdf_job\"}","2016-11-21 21:50:35","2016-11-21 21:50:39","2016-11-21 21:50:44",1,"completed","admin","admin","2016-11-21 21:50:35","2016-11-21 21:50:44","2016-11-21 21:50:35","\"\"","print_to_pdf_job"
554,2,2,1,"{\"source\":\"/repositories/2/resources/222\",\"jsonmodel_type\":\"print_to_pdf_job\",\"include_unpublished\":false}","2016-11-21 21:51:50","2016-11-21 21:51:54","2016-11-21 21:51:59",1,"completed","admin","admin","2016-11-21 21:51:50","2016-11-21 21:51:59","2016-11-21 21:51:50","\"\"","print_to_pdf_job"
555,2,2,1,"{\"source\":\"/repositories/2/resources/222\",\"jsonmodel_type\":\"print_to_pdf_job\",\"include_unpublished\":false}","2016-11-21 21:52:36","2016-11-21 21:52:39","2016-11-21 21:52:44",1,"completed","admin","admin","2016-11-21 21:52:36","2016-11-21 21:52:44","2016-11-21 21:52:36","\"\"","print_to_pdf_job"
556,2,2,1,"{\"source\":\"/repositories/2/resources/222\",\"jsonmodel_type\":\"print_to_pdf_job\",\"include_unpublished\":false}","2016-11-21 21:53:20","2016-11-21 21:53:24","2016-11-21 21:53:29",1,"completed","admin","admin","2016-11-21 21:53:20","2016-11-21 21:53:29","2016-11-21 21:53:20","\"\"","print_to_pdf_job"
557,2,2,1,"{\"report_type\":\"resourceslocationslistreport\",\"format\":\"pdf\",\"jsonmodel_type\":\"report_job\"}","2016-11-22 16:31:53","2016-11-22 16:31:55","2016-11-22 16:32:05",1,"failed","admin","admin","2016-11-22 16:31:53","2016-11-22 16:32:05","2016-11-22 16:31:53","\"\"","report_job"
558,2,2,1,"{\"report_type\":\"accessionsacquiredreport\",\"format\":\"csv\",\"jsonmodel_type\":\"report_job\"}","2016-11-22 16:33:16","2016-11-22 16:33:20","2016-11-22 16:33:25",1,"failed","admin","admin","2016-11-22 16:33:16","2016-11-22 16:33:25","2016-11-22 16:33:16","\"\"","report_job"
559,2,2,1,"{\"import_type\":\"ead_xml\",\"jsonmodel_type\":\"import_job\",\"filenames\":[\"SamuelSwitzerPapers_2.xml\"]}","2016-11-28 22:53:58","2016-11-28 22:53:58","2016-11-28 22:54:08",1,"completed","admin","admin","2016-11-28 22:53:58","2016-11-28 22:54:08","2016-11-28 22:53:58","\"\"","import_job"
560,2,2,1,"{\"report_type\":\"accessionsacquiredreport\",\"format\":\"xlsx\",\"jsonmodel_type\":\"report_job\"}","2016-11-29 16:13:25","2016-11-29 16:13:27","2016-11-29 16:13:37",1,"failed","admin","admin","2016-11-29 16:13:25","2016-11-29 16:13:37","2016-11-29 16:13:25","\"\"","report_job"
561,2,2,1,"{\"report_type\":\"accessionsrecordreport\",\"format\":\"xlsx\",\"jsonmodel_type\":\"report_job\"}","2016-11-29 16:16:03","2016-11-29 16:16:04","2016-11-29 16:16:09",1,"failed","admin","admin","2016-11-29 16:16:03","2016-11-29 16:16:09","2016-11-29 16:16:03","\"\"","report_job"
562,2,2,1,"{\"report_type\":\"resourceslocationslistreport\",\"format\":\"pdf\",\"jsonmodel_type\":\"report_job\"}","2016-11-29 20:38:39","2016-11-29 20:38:42","2016-11-29 20:38:47",1,"failed","admin","admin","2016-11-29 20:38:39","2016-11-29 20:38:47","2016-11-29 20:38:39","\"\"","report_job"
563,2,2,1,"{\"report_type\":\"resourceslocationslistreport\",\"format\":\"csv\",\"jsonmodel_type\":\"report_job\"}","2016-11-29 20:38:54","2016-11-29 20:38:57","2016-11-29 20:39:03",1,"failed","admin","admin","2016-11-29 20:38:54","2016-11-29 20:39:03","2016-11-29 20:38:54","\"\"","report_job"
564,2,2,1,"{\"report_type\":\"accessionsrightstransferredreport\",\"format\":\"json\",\"jsonmodel_type\":\"report_job\"}","2016-11-29 20:39:24","2016-11-29 20:39:28","2016-11-29 20:39:33",1,"failed","admin","admin","2016-11-29 20:39:24","2016-11-29 20:39:33","2016-11-29 20:39:24","\"\"","report_job"
565,2,2,1,"{\"report_type\":\"accessionsreceiptreport\",\"format\":\"json\",\"jsonmodel_type\":\"report_job\"}","2016-11-29 20:40:01","2016-11-29 20:40:03","2016-11-29 20:40:08",1,"failed","admin","admin","2016-11-29 20:40:01","2016-11-29 20:40:08","2016-11-29 20:40:01","\"\"","report_job"
566,2,2,1,"{\"report_type\":\"created_accessions\",\"format\":\"html\",\"jsonmodel_type\":\"report_job\"}","2016-11-29 20:42:18","2016-11-29 20:42:18","2016-11-29 20:42:23",1,"completed","admin","admin","2016-11-29 20:42:18","2016-11-29 20:42:23","2016-11-29 20:42:18","\"{\\\"from\\\":\\\"2016-09-01\\\",\\\"to\\\":\\\"2016-11-28\\\"}\"","report_job"
567,2,2,1,"{\"report_type\":\"nameslistreport\",\"format\":\"csv\",\"jsonmodel_type\":\"report_job\"}","2016-11-30 16:20:41","2016-11-30 16:20:45","2016-11-30 16:20:56",1,"failed","admin","admin","2016-11-30 16:20:41","2016-11-30 16:20:56","2016-11-30 16:20:41","\"\"","report_job"
568,2,2,1,"{\"report_type\":\"created_accessions\",\"format\":\"pdf\",\"jsonmodel_type\":\"report_job\"}","2016-11-30 16:22:08","2016-11-30 16:22:11","2016-11-30 16:22:16",1,"completed","admin","admin","2016-11-30 16:22:08","2016-11-30 16:22:16","2016-11-30 16:22:08","\"{\\\"from\\\":\\\"1900-01-01\\\",\\\"to\\\":\\\"2016-11-30\\\"}\"","report_job"
569,2,2,1,"{\"report_type\":\"unprocessed_accessions\",\"format\":\"pdf\",\"jsonmodel_type\":\"report_job\"}","2016-11-30 18:39:49","2016-11-30 18:39:50","2016-11-30 18:39:55",1,"completed","admin","admin","2016-11-30 18:39:49","2016-11-30 18:39:55","2016-11-30 18:39:49","\"\"","report_job"
570,2,2,1,"{\"report_type\":\"resourceslocationslistreport\",\"format\":\"csv\",\"jsonmodel_type\":\"report_job\"}","2016-11-30 18:41:09","2016-11-30 18:41:10","2016-11-30 18:41:15",1,"failed","admin","admin","2016-11-30 18:41:09","2016-11-30 18:41:15","2016-11-30 18:41:09","\"\"","report_job"
571,2,2,1,"{\"report_type\":\"locationrecordsreport\",\"format\":\"json\",\"jsonmodel_type\":\"report_job\"}","2016-11-30 18:41:48","2016-11-30 18:41:50","2016-11-30 18:41:55",1,"failed","admin","admin","2016-11-30 18:41:48","2016-11-30 18:41:55","2016-11-30 18:41:48","\"\"","report_job"
572,2,2,1,"{\"report_type\":\"resourceslocationslistreport\",\"format\":\"pdf\",\"jsonmodel_type\":\"report_job\"}","2016-11-30 18:42:33","2016-11-30 18:42:35","2016-11-30 18:42:40",1,"failed","admin","admin","2016-11-30 18:42:33","2016-11-30 18:42:40","2016-11-30 18:42:33","\"\"","report_job"
573,2,2,1,"{\"report_type\":\"digitalobjectfileversionsreport\",\"format\":\"pdf\",\"jsonmodel_type\":\"report_job\"}","2016-11-30 18:52:16","2016-11-30 18:52:21","2016-11-30 18:52:26",1,"failed","admin","admin","2016-11-30 18:52:16","2016-11-30 18:52:26","2016-11-30 18:52:16","\"\"","report_job"
574,2,2,1,"{\"import_type\":\"marcxml_lcnaf_subjects_and_agents\",\"jsonmodel_type\":\"import_job\",\"filenames\":[\"lcnaf_import_9a7dcf87-f021-4f95-82e1-b88101662553\"]}","2016-12-01 18:16:45","2016-12-01 18:16:45","2016-12-01 18:16:50",1,"completed","admin","admin","2016-12-01 18:16:45","2016-12-01 18:16:50","2016-12-01 18:16:45","\"{}\"","import_job"
575,2,2,1,"{\"import_type\":\"marcxml_lcnaf_subjects_and_agents\",\"jsonmodel_type\":\"import_job\",\"filenames\":[\"lcnaf_import_97faf82d-3a66-4e19-b2a8-8d983d171e3e\"]}","2016-12-01 18:19:46","2016-12-01 18:19:50","2016-12-01 18:19:55",1,"completed","admin","admin","2016-12-01 18:19:46","2016-12-01 18:19:55","2016-12-01 18:19:46","\"{}\"","import_job"
576,2,2,1,"{\"import_type\":\"marcxml_lcnaf_subjects_and_agents\",\"jsonmodel_type\":\"import_job\",\"filenames\":[\"lcnaf_import_4bc7b61a-4966-4dea-aea1-b239063765da\"]}","2016-12-08 19:16:12","2016-12-08 19:16:14","2016-12-08 19:16:19",1,"completed","admin","admin","2016-12-08 19:16:12","2016-12-08 19:16:19","2016-12-08 19:16:12","\"{}\"","import_job"
577,2,2,1,"{\"import_type\":\"marcxml_subjects_and_agents\",\"jsonmodel_type\":\"import_job\",\"filenames\":[\"SAF.xml\"]}","2016-12-13 03:43:06","2016-12-13 03:43:11","2016-12-13 03:43:16",1,"completed","admin","admin","2016-12-13 03:43:06","2016-12-13 03:43:16","2016-12-13 03:43:06","\"\"","import_job"
578,2,2,1,"{\"import_type\":\"ead_xml\",\"jsonmodel_type\":\"import_job\",\"filenames\":[\"abbottco-003851089.xml\"]}","2016-12-15 14:58:09","2016-12-15 14:58:14","2016-12-15 14:58:24",1,"completed","admin","admin","2016-12-15 14:58:09","2016-12-15 14:58:24","2016-12-15 14:58:09","\"\"","import_job"
579,2,2,1,"{\"report_type\":\"accessionsreceiptreport\",\"format\":\"pdf\",\"jsonmodel_type\":\"report_job\"}","2017-01-04 16:45:50","2017-01-04 16:45:53","2017-01-04 16:46:03",1,"failed","admin","admin","2017-01-04 16:45:50","2017-01-04 16:46:03","2017-01-04 16:45:50","\"\"","report_job"
580,2,2,1,"{\"import_type\":\"marcxml\",\"jsonmodel_type\":\"import_job\",\"filenames\":[\"kincaid.xml\"]}","2017-01-12 18:50:24","2017-01-12 18:50:25","2017-01-12 18:50:30",1,"completed","admin","admin","2017-01-12 18:50:24","2017-01-12 18:50:30","2017-01-12 18:50:24","\"\"","import_job"
581,2,2,1,"{\"import_type\":\"ead_xml\",\"jsonmodel_type\":\"import_job\",\"filenames\":[\"M3008_ead.xml\"]}","2017-01-13 17:59:49","2017-01-13 17:59:51","2017-01-13 18:00:22",1,"completed","admin","admin","2017-01-13 17:59:49","2017-01-13 18:00:22","2017-01-13 17:59:49","\"\"","import_job"
582,2,2,1,"{\"source\":\"/repositories/2/resources/52\",\"jsonmodel_type\":\"print_to_pdf_job\",\"include_unpublished\":false}","2017-01-18 13:57:54","2017-01-18 13:57:56","2017-01-18 13:58:11",1,"completed","admin","admin","2017-01-18 13:57:54","2017-01-18 13:58:11","2017-01-18 13:57:54","\"\"","print_to_pdf_job"
583,2,2,1,"{\"source\":\"/repositories/2/resources/35\",\"jsonmodel_type\":\"print_to_pdf_job\",\"include_unpublished\":false}","2017-01-18 14:29:20","2017-01-18 14:29:22","2017-01-18 14:29:27",1,"completed","admin","admin","2017-01-18 14:29:20","2017-01-18 14:29:27","2017-01-18 14:29:20","\"\"","print_to_pdf_job"
584,2,2,1,"{\"source\":\"/repositories/2/resources/197\",\"jsonmodel_type\":\"print_to_pdf_job\",\"include_unpublished\":false}","2017-01-18 14:32:47","2017-01-18 14:32:52","2017-01-18 14:33:02",1,"completed","admin","admin","2017-01-18 14:32:47","2017-01-18 14:33:02","2017-01-18 14:32:47","\"\"","print_to_pdf_job"
585,2,2,1,"{\"import_type\":\"ead_xml\",\"jsonmodel_type\":\"import_job\",\"filenames\":[\"ksrl.kc.adamsrichard.xml\"]}","2017-01-18 17:49:08","2017-01-18 17:49:12","2017-01-18 17:49:22",1,"completed","admin","admin","2017-01-18 17:49:08","2017-01-18 17:49:22","2017-01-18 17:49:08","\"\"","import_job"
586,2,2,1,"{\"import_type\":\"ead_xml\",\"jsonmodel_type\":\"import_job\",\"filenames\":[\"AS_import_test1_did-note.xml\"]}","2017-01-18 17:53:11","2017-01-18 17:53:13","2017-01-18 17:53:18",1,"completed","admin","admin","2017-01-18 17:53:11","2017-01-18 17:53:18","2017-01-18 17:53:11","\"\"","import_job"
587,3,2,1,"{\"import_type\":\"ead_xml\",\"jsonmodel_type\":\"import_job\",\"filenames\":[\"harrisalex-steady-for-upload-to-as.xml\"]}","2017-01-18 20:41:17","2017-01-18 20:41:21","2017-01-18 20:41:56",1,"completed","admin","admin","2017-01-18 20:41:17","2017-01-18 20:41:56","2017-01-18 20:41:17","\"\"","import_job"
588,2,2,1,"{\"source\":\"/repositories/2/resources/236\",\"jsonmodel_type\":\"print_to_pdf_job\",\"include_unpublished\":false}","2017-01-18 21:18:18","2017-01-18 21:18:18","2017-01-18 21:18:28",1,"completed","admin","admin","2017-01-18 21:18:18","2017-01-18 21:18:28","2017-01-18 21:18:18","\"\"","print_to_pdf_job"
589,2,2,1,"{\"import_type\":\"ead_xml\",\"jsonmodel_type\":\"import_job\",\"filenames\":[\"AS_import_test1_did-note.xml\"]}","2017-01-19 16:29:21","2017-01-19 16:29:25","2017-01-19 16:29:35",1,"failed","admin","admin","2017-01-19 16:29:21","2017-01-19 16:29:35","2017-01-19 16:29:21","\"\"","import_job"
590,2,2,1,"{\"import_type\":\"ead_xml\",\"jsonmodel_type\":\"import_job\",\"filenames\":[\"AS_import_test1_did-note.xml\"]}","2017-01-19 16:29:54","2017-01-19 16:29:55","2017-01-19 16:30:00",1,"completed","admin","admin","2017-01-19 16:29:54","2017-01-19 16:30:00","2017-01-19 16:29:54","\"\"","import_job"
591,2,2,1,"{\"import_type\":\"ead_xml\",\"jsonmodel_type\":\"import_job\",\"filenames\":[\"AS_import_test1_did-note.xml\"]}","2017-01-19 16:33:18","2017-01-19 16:33:20","2017-01-19 16:33:26",1,"completed","admin","admin","2017-01-19 16:33:18","2017-01-19 16:33:26","2017-01-19 16:33:18","\"\"","import_job"
592,2,2,1,"{\"source\":\"/repositories/2/resources/52\",\"jsonmodel_type\":\"print_to_pdf_job\",\"include_unpublished\":false}","2017-01-19 18:41:36","2017-01-19 18:41:40","2017-01-19 18:41:50",1,"completed","admin","admin","2017-01-19 18:41:36","2017-01-19 18:41:50","2017-01-19 18:41:36","\"\"","print_to_pdf_job"
593,2,2,1,"{\"import_type\":\"ead_xml\",\"jsonmodel_type\":\"import_job\",\"filenames\":[\"note_import_test.xml\"]}","2017-01-19 18:47:33","2017-01-19 18:47:36","2017-01-19 18:47:41",1,"failed","admin","admin","2017-01-19 18:47:33","2017-01-19 18:47:41","2017-01-19 18:47:33","\"\"","import_job"
594,2,2,1,"{\"import_type\":\"ead_xml\",\"jsonmodel_type\":\"import_job\",\"filenames\":[\"archives.xml\"]}","2017-01-20 17:47:08","2017-01-20 17:47:12","2017-01-20 17:48:33",1,"completed","admin","admin","2017-01-20 17:47:08","2017-01-20 17:48:33","2017-01-20 17:47:08","\"\"","import_job"
595,2,2,1,"{\"import_type\":\"digital_object_csv\",\"jsonmodel_type\":\"import_job\",\"filenames\":[\"COOK DO-import_test.csv\"]}","2017-01-23 19:44:58","2017-01-23 19:44:58","2017-01-23 19:45:03",1,"completed","admin","admin","2017-01-23 19:44:58","2017-01-23 19:45:03","2017-01-23 19:44:58","\"\"","import_job"
596,2,2,1,"{\"import_type\":\"digital_object_csv\",\"jsonmodel_type\":\"import_job\",\"filenames\":[\"COOK DO-import_test.csv\"]}","2017-01-23 19:51:45","2017-01-23 19:51:49","2017-01-23 19:51:54",1,"failed","admin","admin","2017-01-23 19:51:45","2017-01-23 19:51:54","2017-01-23 19:51:45","\"\"","import_job"
597,2,2,1,"{\"import_type\":\"digital_object_csv\",\"jsonmodel_type\":\"import_job\",\"filenames\":[\"COOK DO-import_test.csv\"]}","2017-01-23 19:54:02","2017-01-23 19:54:04","2017-01-23 19:54:09",1,"completed","admin","admin","2017-01-23 19:54:02","2017-01-23 19:54:09","2017-01-23 19:54:02","\"\"","import_job"
598,2,2,1,"{\"import_type\":\"marcxml\",\"jsonmodel_type\":\"import_job\",\"filenames\":[\"19046117.xml\"]}","2017-01-24 18:09:18","2017-01-24 18:09:19","2017-01-24 18:09:24",1,"completed","admin","admin","2017-01-24 18:09:18","2017-01-24 18:09:24","2017-01-24 18:09:18","\"\"","import_job"
599,5,2,1,"{\"source\":\"/repositories/5/resources/71\",\"jsonmodel_type\":\"print_to_pdf_job\",\"include_unpublished\":false}","2017-01-24 19:13:28","2017-01-24 19:13:31","2017-01-24 19:13:46",10,"completed","buschedw","buschedw","2017-01-24 19:13:28","2017-01-24 19:13:46","2017-01-24 19:13:28","\"\"","print_to_pdf_job"
600,5,2,1,"{\"report_type\":\"resourceslocationslistreport\",\"format\":\"json\",\"jsonmodel_type\":\"report_job\"}","2017-01-24 19:14:53","2017-01-24 19:14:56","2017-01-24 19:15:06",10,"failed","buschedw","buschedw","2017-01-24 19:14:53","2017-01-24 19:15:06","2017-01-24 19:14:53","\"\"","report_job"
601,5,2,1,"{\"report_type\":\"subjectlistreport\",\"format\":\"json\",\"jsonmodel_type\":\"report_job\"}","2017-01-24 19:15:45","2017-01-24 19:15:46","2017-01-24 19:15:52",10,"failed","buschedw","buschedw","2017-01-24 19:15:45","2017-01-24 19:15:52","2017-01-24 19:15:45","\"\"","report_job"
602,5,2,1,"{\"report_type\":\"digitalobjectlisttablereport\",\"format\":\"json\",\"jsonmodel_type\":\"report_job\"}","2017-01-24 19:16:20","2017-01-24 19:16:22","2017-01-24 19:16:27",10,"failed","buschedw","buschedw","2017-01-24 19:16:20","2017-01-24 19:16:27","2017-01-24 19:16:20","\"\"","report_job"
603,2,2,1,"{\"report_type\":\"nameslistreport\",\"format\":\"json\",\"jsonmodel_type\":\"report_job\"}","2017-01-24 19:17:01","2017-01-24 19:17:02","2017-01-24 19:17:07",10,"failed","buschedw","buschedw","2017-01-24 19:17:01","2017-01-24 19:17:07","2017-01-24 19:17:01","\"\"","report_job"
604,2,2,1,"{\"report_type\":\"repository_report\",\"format\":\"json\",\"jsonmodel_type\":\"report_job\"}","2017-01-24 19:17:34","2017-01-24 19:17:37","2017-01-24 19:17:42",10,"completed","buschedw","buschedw","2017-01-24 19:17:34","2017-01-24 19:17:42","2017-01-24 19:17:34","\"\"","report_job"
605,15,2,1,"{\"report_type\":\"nameslistreport\",\"format\":\"json\",\"jsonmodel_type\":\"report_job\"}","2017-01-24 19:18:16","2017-01-24 19:18:17","2017-01-24 19:18:22",10,"failed","buschedw","buschedw","2017-01-24 19:18:16","2017-01-24 19:18:22","2017-01-24 19:18:16","\"\"","report_job"
606,15,2,1,"{\"report_type\":\"subjectlistreport\",\"format\":\"json\",\"jsonmodel_type\":\"report_job\"}","2017-01-24 19:20:41","2017-01-24 19:20:42","2017-01-24 19:20:47",10,"failed","buschedw","buschedw","2017-01-24 19:20:41","2017-01-24 19:20:47","2017-01-24 19:20:41","\"\"","report_job"
607,15,2,1,"{\"report_type\":\"accessionsunprocessedreport\",\"format\":\"json\",\"jsonmodel_type\":\"report_job\"}","2017-01-24 19:21:24","2017-01-24 19:21:27","2017-01-24 19:21:32",10,"completed","buschedw","buschedw","2017-01-24 19:21:24","2017-01-24 19:21:32","2017-01-24 19:21:24","\"\"","report_job"
608,15,2,1,"{\"report_type\":\"resourcesinstanceslistreport\",\"format\":\"json\",\"jsonmodel_type\":\"report_job\"}","2017-01-24 19:21:50","2017-01-24 19:21:52","2017-01-24 19:21:57",10,"completed","buschedw","buschedw","2017-01-24 19:21:50","2017-01-24 19:21:57","2017-01-24 19:21:50","\"\"","report_job"
609,15,2,1,"{\"report_type\":\"accessionsrecordreport\",\"format\":\"json\",\"jsonmodel_type\":\"report_job\"}","2017-01-24 19:24:08","2017-01-24 19:24:13","2017-01-24 19:24:18",10,"completed","buschedw","buschedw","2017-01-24 19:24:08","2017-01-24 19:24:18","2017-01-24 19:24:08","\"\"","report_job"
610,2,2,1,"{\"import_type\":\"digital_object_csv\",\"jsonmodel_type\":\"import_job\",\"filenames\":[\"COOK DO-import_test.csv\"]}","2017-01-24 21:17:33","2017-01-24 21:17:35","2017-01-24 21:17:40",1,"failed","admin","admin","2017-01-24 21:17:33","2017-01-24 21:17:40","2017-01-24 21:17:33","\"\"","import_job"
611,2,2,1,"{\"import_type\":\"digital_object_csv\",\"jsonmodel_type\":\"import_job\",\"filenames\":[\"COOK DO-import_test.csv\"]}","2017-01-24 21:21:39","2017-01-24 21:21:40","2017-01-24 21:21:46",1,"completed","admin","admin","2017-01-24 21:21:39","2017-01-24 21:21:46","2017-01-24 21:21:39","\"\"","import_job"
612,2,2,1,"{\"import_type\":\"ead_xml\",\"jsonmodel_type\":\"import_job\",\"filenames\":[\"01.AR0824_ead.xml\"]}","2017-01-24 21:37:09","2017-01-24 21:37:11","2017-01-24 21:37:16",1,"completed","admin","admin","2017-01-24 21:37:09","2017-01-24 21:37:16","2017-01-24 21:37:09","\"\"","import_job"
613,2,2,1,"{\"import_type\":\"marcxml\",\"jsonmodel_type\":\"import_job\",\"filenames\":[\"kincaid (1).xml\"]}","2017-01-25 13:48:10","2017-01-25 13:48:11","2017-01-25 13:48:21",1,"completed","admin","admin","2017-01-25 13:48:10","2017-01-25 13:48:21","2017-01-25 13:48:10","\"\"","import_job"
