id,accession_id,archival_object_id,resource_id,digital_object_id,digital_object_component_id,subject_id,aspace_relationship_position,"created_by","last_modified_by","system_mtime","user_mtime",suppressed
928,NULL,NULL,138,NULL,NULL,376,26,NULL,NULL,"2016-11-09 21:37:58","2016-11-09 21:37:58",0
929,NULL,NULL,138,NULL,NULL,377,27,NULL,NULL,"2016-11-09 21:37:58","2016-11-09 21:37:58",0
930,NULL,NULL,138,NULL,NULL,378,28,NULL,NULL,"2016-11-09 21:37:58","2016-11-09 21:37:58",0
931,NULL,NULL,138,NULL,NULL,379,29,NULL,NULL,"2016-11-09 21:37:58","2016-11-09 21:37:58",0
932,NULL,NULL,138,NULL,NULL,380,30,NULL,NULL,"2016-11-09 21:37:58","2016-11-09 21:37:58",0
933,NULL,NULL,138,NULL,NULL,381,31,NULL,NULL,"2016-11-09 21:37:58","2016-11-09 21:37:58",0
934,NULL,NULL,138,NULL,NULL,382,32,NULL,NULL,"2016-11-09 21:37:58","2016-11-09 21:37:58",0
935,NULL,NULL,138,NULL,NULL,383,33,NULL,NULL,"2016-11-09 21:37:58","2016-11-09 21:37:58",0
936,NULL,NULL,138,NULL,NULL,384,34,NULL,NULL,"2016-11-09 21:37:58","2016-11-09 21:37:58",0
937,NULL,NULL,138,NULL,NULL,385,35,NULL,NULL,"2016-11-09 21:37:58","2016-11-09 21:37:58",0
938,NULL,NULL,200,NULL,NULL,86,0,NULL,NULL,"2016-11-10 02:54:57","2016-11-10 02:54:57",0
957,31,NULL,NULL,NULL,NULL,230,0,NULL,NULL,"2016-11-16 15:53:08","2016-11-16 15:53:08",0
961,40,NULL,NULL,NULL,NULL,446,0,NULL,NULL,"2016-11-16 16:34:41","2016-11-16 16:34:41",0
971,NULL,NULL,216,NULL,NULL,90,0,NULL,NULL,"2016-11-16 17:08:32","2016-11-16 17:08:32",0
972,NULL,NULL,219,NULL,NULL,451,0,NULL,NULL,"2016-11-16 17:10:48","2016-11-16 17:10:48",0
973,NULL,NULL,219,NULL,NULL,452,1,NULL,NULL,"2016-11-16 17:10:48","2016-11-16 17:10:48",0
974,NULL,NULL,218,NULL,NULL,42,0,NULL,NULL,"2016-11-16 17:10:48","2016-11-16 17:10:48",0
975,NULL,NULL,218,NULL,NULL,451,1,NULL,NULL,"2016-11-16 17:10:48","2016-11-16 17:10:48",0
976,NULL,41825,NULL,NULL,NULL,94,0,NULL,NULL,"2016-11-16 19:09:32","2016-11-16 19:09:32",0
977,NULL,41825,NULL,NULL,NULL,453,1,NULL,NULL,"2016-11-16 19:09:32","2016-11-16 19:09:32",0
1009,NULL,NULL,215,NULL,NULL,121,0,NULL,NULL,"2016-11-17 15:26:30","2016-11-17 15:26:30",0
1010,NULL,NULL,215,NULL,NULL,82,1,NULL,NULL,"2016-11-17 15:26:30","2016-11-17 15:26:30",0
1012,NULL,41907,NULL,NULL,NULL,136,0,NULL,NULL,"2016-11-17 15:49:08","2016-11-17 15:49:08",0
1013,NULL,NULL,209,NULL,NULL,76,0,NULL,NULL,"2016-11-17 15:49:25","2016-11-17 15:49:25",0
1015,NULL,41920,NULL,NULL,NULL,454,0,NULL,NULL,"2016-11-17 15:54:53","2016-11-17 15:54:53",0
1016,NULL,41911,NULL,NULL,NULL,457,0,NULL,NULL,"2016-11-17 15:55:06","2016-11-17 15:55:06",0
1017,NULL,41921,NULL,NULL,NULL,398,0,NULL,NULL,"2016-11-17 15:55:07","2016-11-17 15:55:07",0
1018,NULL,41921,NULL,NULL,NULL,455,1,NULL,NULL,"2016-11-17 15:55:07","2016-11-17 15:55:07",0
1019,NULL,41918,NULL,NULL,NULL,54,0,NULL,NULL,"2016-11-17 15:55:13","2016-11-17 15:55:13",0
1020,NULL,41918,NULL,NULL,NULL,456,1,NULL,NULL,"2016-11-17 15:55:13","2016-11-17 15:55:13",0
1028,NULL,41851,NULL,NULL,NULL,460,0,NULL,NULL,"2016-11-17 15:57:20","2016-11-17 15:57:20",0
1029,NULL,41905,NULL,NULL,NULL,121,0,NULL,NULL,"2016-11-17 15:57:47","2016-11-17 15:57:47",0
1030,NULL,41905,NULL,NULL,NULL,124,1,NULL,NULL,"2016-11-17 15:57:47","2016-11-17 15:57:47",0
1031,NULL,41905,NULL,NULL,NULL,458,2,NULL,NULL,"2016-11-17 15:57:47","2016-11-17 15:57:47",0
1032,NULL,41905,NULL,NULL,NULL,461,3,NULL,NULL,"2016-11-17 15:57:47","2016-11-17 15:57:47",0
1033,NULL,41905,NULL,NULL,NULL,463,4,NULL,NULL,"2016-11-17 15:57:47","2016-11-17 15:57:47",0
1034,NULL,NULL,208,NULL,NULL,206,0,NULL,NULL,"2016-11-17 15:58:04","2016-11-17 15:58:04",0
1035,NULL,NULL,208,NULL,NULL,459,1,NULL,NULL,"2016-11-17 15:58:04","2016-11-17 15:58:04",0
1036,NULL,NULL,208,NULL,NULL,462,2,NULL,NULL,"2016-11-17 15:58:04","2016-11-17 15:58:04",0
1037,NULL,NULL,208,NULL,NULL,447,3,NULL,NULL,"2016-11-17 15:58:04","2016-11-17 15:58:04",0
1038,NULL,41925,NULL,NULL,NULL,464,0,NULL,NULL,"2016-11-17 16:01:05","2016-11-17 16:01:05",0
1039,NULL,NULL,212,NULL,NULL,453,0,NULL,NULL,"2016-11-17 16:03:31","2016-11-17 16:03:31",0
1040,NULL,NULL,212,NULL,NULL,464,1,NULL,NULL,"2016-11-17 16:03:31","2016-11-17 16:03:31",0
1042,NULL,28269,NULL,NULL,NULL,109,0,NULL,NULL,"2016-11-22 14:28:02","2016-11-22 14:28:02",0
1055,NULL,NULL,214,NULL,NULL,446,0,NULL,NULL,"2016-11-30 21:21:16","2016-11-30 21:21:16",0
1056,NULL,NULL,214,NULL,NULL,447,1,NULL,NULL,"2016-11-30 21:21:16","2016-11-30 21:21:16",0
1057,NULL,NULL,214,NULL,NULL,448,2,NULL,NULL,"2016-11-30 21:21:16","2016-11-30 21:21:16",0
1058,NULL,NULL,214,NULL,NULL,449,3,NULL,NULL,"2016-11-30 21:21:16","2016-11-30 21:21:16",0
1059,NULL,NULL,214,NULL,NULL,178,4,NULL,NULL,"2016-11-30 21:21:16","2016-11-30 21:21:16",0
1060,NULL,NULL,214,NULL,NULL,450,5,NULL,NULL,"2016-11-30 21:21:16","2016-11-30 21:21:16",0
1075,NULL,NULL,141,NULL,NULL,78,0,NULL,NULL,"2016-12-06 22:52:52","2016-12-06 22:52:52",0
1076,NULL,NULL,228,NULL,NULL,467,0,NULL,NULL,"2016-12-15 14:58:21","2016-12-15 14:58:21",0
1077,NULL,NULL,228,NULL,NULL,468,1,NULL,NULL,"2016-12-15 14:58:21","2016-12-15 14:58:21",0
1080,NULL,NULL,232,NULL,NULL,471,0,NULL,NULL,"2017-01-18 17:49:16","2017-01-18 17:49:16",0
1081,NULL,NULL,232,NULL,NULL,472,1,NULL,NULL,"2017-01-18 17:49:16","2017-01-18 17:49:16",0
1082,NULL,NULL,232,NULL,NULL,473,2,NULL,NULL,"2017-01-18 17:49:16","2017-01-18 17:49:16",0
1083,NULL,NULL,232,NULL,NULL,474,3,NULL,NULL,"2017-01-18 17:49:16","2017-01-18 17:49:16",0
1084,NULL,NULL,232,NULL,NULL,475,4,NULL,NULL,"2017-01-18 17:49:16","2017-01-18 17:49:16",0
1085,NULL,NULL,232,NULL,NULL,476,5,NULL,NULL,"2017-01-18 17:49:16","2017-01-18 17:49:16",0
1086,NULL,NULL,232,NULL,NULL,477,6,NULL,NULL,"2017-01-18 17:49:16","2017-01-18 17:49:16",0
1087,NULL,NULL,239,NULL,NULL,478,0,NULL,NULL,"2017-01-20 17:48:01","2017-01-20 17:48:01",0
1088,NULL,NULL,239,NULL,NULL,479,1,NULL,NULL,"2017-01-20 17:48:01","2017-01-20 17:48:01",0
1089,NULL,NULL,239,NULL,NULL,480,2,NULL,NULL,"2017-01-20 17:48:01","2017-01-20 17:48:01",0
1090,NULL,NULL,239,NULL,NULL,481,3,NULL,NULL,"2017-01-20 17:48:01","2017-01-20 17:48:01",0
1095,NULL,NULL,206,NULL,NULL,442,0,NULL,NULL,"2017-01-20 18:31:24","2017-01-20 18:31:24",0
1096,NULL,NULL,206,NULL,NULL,443,1,NULL,NULL,"2017-01-20 18:31:24","2017-01-20 18:31:24",0
1097,NULL,NULL,206,NULL,NULL,444,2,NULL,NULL,"2017-01-20 18:31:24","2017-01-20 18:31:24",0
1098,NULL,NULL,206,NULL,NULL,445,3,NULL,NULL,"2017-01-20 18:31:24","2017-01-20 18:31:24",0
1106,NULL,NULL,123,NULL,NULL,222,0,NULL,NULL,"2017-01-24 16:33:12","2017-01-24 16:33:12",0
1107,NULL,NULL,123,NULL,NULL,223,1,NULL,NULL,"2017-01-24 16:33:12","2017-01-24 16:33:12",0
1120,NULL,NULL,47,NULL,NULL,109,0,NULL,NULL,"2017-01-25 18:42:22","2017-01-25 18:42:22",0
1121,NULL,NULL,47,NULL,NULL,110,1,NULL,NULL,"2017-01-25 18:42:22","2017-01-25 18:42:22",0
1122,NULL,NULL,47,NULL,NULL,111,2,NULL,NULL,"2017-01-25 18:42:22","2017-01-25 18:42:22",0
1123,NULL,NULL,47,NULL,NULL,112,3,NULL,NULL,"2017-01-25 18:42:22","2017-01-25 18:42:22",0
1124,NULL,NULL,47,NULL,NULL,113,4,NULL,NULL,"2017-01-25 18:42:22","2017-01-25 18:42:22",0
1125,NULL,NULL,47,NULL,NULL,114,5,NULL,NULL,"2017-01-25 18:42:22","2017-01-25 18:42:22",0
1128,NULL,NULL,248,NULL,NULL,470,0,NULL,NULL,"2017-01-26 13:39:00","2017-01-26 13:39:00",0
1129,NULL,NULL,248,NULL,NULL,469,1,NULL,NULL,"2017-01-26 13:39:00","2017-01-26 13:39:00",0
1140,NULL,NULL,250,NULL,NULL,494,2,NULL,NULL,"2017-01-26 13:48:13","2017-01-26 13:48:13",0
1141,NULL,NULL,250,NULL,NULL,495,3,NULL,NULL,"2017-01-26 13:48:13","2017-01-26 13:48:13",0
1142,NULL,NULL,250,NULL,NULL,496,4,NULL,NULL,"2017-01-26 13:48:13","2017-01-26 13:48:13",0
1143,NULL,NULL,250,NULL,NULL,497,5,NULL,NULL,"2017-01-26 13:48:13","2017-01-26 13:48:13",0
1144,NULL,NULL,250,NULL,NULL,498,6,NULL,NULL,"2017-01-26 13:48:13","2017-01-26 13:48:13",0
1145,NULL,NULL,250,NULL,NULL,499,7,NULL,NULL,"2017-01-26 13:48:13","2017-01-26 13:48:13",0
1146,NULL,NULL,250,NULL,NULL,500,8,NULL,NULL,"2017-01-26 13:48:13","2017-01-26 13:48:13",0
1147,NULL,NULL,250,NULL,NULL,501,9,NULL,NULL,"2017-01-26 13:48:13","2017-01-26 13:48:13",0
1148,NULL,NULL,250,NULL,NULL,502,10,NULL,NULL,"2017-01-26 13:48:13","2017-01-26 13:48:13",0
1149,NULL,NULL,250,NULL,NULL,503,11,NULL,NULL,"2017-01-26 13:48:13","2017-01-26 13:48:13",0
1150,NULL,NULL,250,NULL,NULL,479,12,NULL,NULL,"2017-01-26 13:48:13","2017-01-26 13:48:13",0
1151,NULL,NULL,250,NULL,NULL,504,13,NULL,NULL,"2017-01-26 13:48:13","2017-01-26 13:48:13",0
1152,NULL,NULL,250,NULL,NULL,505,14,NULL,NULL,"2017-01-26 13:48:13","2017-01-26 13:48:13",0
1153,NULL,NULL,250,NULL,NULL,506,15,NULL,NULL,"2017-01-26 13:48:13","2017-01-26 13:48:13",0
1154,NULL,NULL,250,NULL,NULL,507,16,NULL,NULL,"2017-01-26 13:48:13","2017-01-26 13:48:13",0
1155,NULL,NULL,250,NULL,NULL,508,17,NULL,NULL,"2017-01-26 13:48:13","2017-01-26 13:48:13",0
1156,NULL,NULL,250,NULL,NULL,509,18,NULL,NULL,"2017-01-26 13:48:13","2017-01-26 13:48:13",0
1157,NULL,NULL,250,NULL,NULL,510,19,NULL,NULL,"2017-01-26 13:48:13","2017-01-26 13:48:13",0
1158,NULL,NULL,250,NULL,NULL,511,20,NULL,NULL,"2017-01-26 13:48:13","2017-01-26 13:48:13",0
1159,NULL,NULL,250,NULL,NULL,512,21,NULL,NULL,"2017-01-26 13:48:13","2017-01-26 13:48:13",0
1160,NULL,NULL,250,NULL,NULL,513,22,NULL,NULL,"2017-01-26 13:48:13","2017-01-26 13:48:13",0
1161,NULL,NULL,250,NULL,NULL,514,23,NULL,NULL,"2017-01-26 13:48:13","2017-01-26 13:48:13",0
1162,NULL,NULL,250,NULL,NULL,515,24,NULL,NULL,"2017-01-26 13:48:13","2017-01-26 13:48:13",0
1163,NULL,NULL,250,NULL,NULL,516,25,NULL,NULL,"2017-01-26 13:48:13","2017-01-26 13:48:13",0
1164,NULL,NULL,250,NULL,NULL,517,26,NULL,NULL,"2017-01-26 13:48:13","2017-01-26 13:48:13",0
1165,NULL,NULL,250,NULL,NULL,518,27,NULL,NULL,"2017-01-26 13:48:13","2017-01-26 13:48:13",0
1166,NULL,NULL,250,NULL,NULL,519,28,NULL,NULL,"2017-01-26 13:48:13","2017-01-26 13:48:13",0
1167,NULL,NULL,250,NULL,NULL,520,29,NULL,NULL,"2017-01-26 13:48:13","2017-01-26 13:48:13",0
1168,NULL,NULL,250,NULL,NULL,521,30,NULL,NULL,"2017-01-26 13:48:13","2017-01-26 13:48:13",0
1169,NULL,NULL,250,NULL,NULL,522,31,NULL,NULL,"2017-01-26 13:48:13","2017-01-26 13:48:13",0
1170,NULL,NULL,250,NULL,NULL,523,32,NULL,NULL,"2017-01-26 13:48:13","2017-01-26 13:48:13",0
1171,NULL,NULL,250,NULL,NULL,524,33,NULL,NULL,"2017-01-26 13:48:13","2017-01-26 13:48:13",0
1172,NULL,NULL,250,NULL,NULL,525,34,NULL,NULL,"2017-01-26 13:48:13","2017-01-26 13:48:13",0
1173,NULL,NULL,250,NULL,NULL,526,35,NULL,NULL,"2017-01-26 13:48:13","2017-01-26 13:48:13",0
1174,NULL,NULL,250,NULL,NULL,527,36,NULL,NULL,"2017-01-26 13:48:13","2017-01-26 13:48:13",0
1175,NULL,NULL,250,NULL,NULL,223,37,NULL,NULL,"2017-01-26 13:48:13","2017-01-26 13:48:13",0
1176,NULL,NULL,250,NULL,NULL,528,38,NULL,NULL,"2017-01-26 13:48:13","2017-01-26 13:48:13",0
1177,NULL,NULL,250,NULL,NULL,529,39,NULL,NULL,"2017-01-26 13:48:13","2017-01-26 13:48:13",0
1178,NULL,NULL,250,NULL,NULL,530,40,NULL,NULL,"2017-01-26 13:48:13","2017-01-26 13:48:13",0
1179,NULL,NULL,250,NULL,NULL,531,41,NULL,NULL,"2017-01-26 13:48:13","2017-01-26 13:48:13",0
1180,NULL,NULL,250,NULL,NULL,532,42,NULL,NULL,"2017-01-26 13:48:13","2017-01-26 13:48:13",0
1181,NULL,NULL,250,NULL,NULL,533,43,NULL,NULL,"2017-01-26 13:48:13","2017-01-26 13:48:13",0
1182,NULL,NULL,250,NULL,NULL,534,44,NULL,NULL,"2017-01-26 13:48:13","2017-01-26 13:48:13",0
1183,NULL,NULL,250,NULL,NULL,535,45,NULL,NULL,"2017-01-26 13:48:13","2017-01-26 13:48:13",0
1184,NULL,NULL,250,NULL,NULL,536,46,NULL,NULL,"2017-01-26 13:48:13","2017-01-26 13:48:13",0
1185,NULL,NULL,250,NULL,NULL,537,47,NULL,NULL,"2017-01-26 13:48:13","2017-01-26 13:48:13",0
1186,NULL,NULL,250,NULL,NULL,538,48,NULL,NULL,"2017-01-26 13:48:13","2017-01-26 13:48:13",0
1187,NULL,NULL,250,NULL,NULL,539,49,NULL,NULL,"2017-01-26 13:48:13","2017-01-26 13:48:13",0
1188,NULL,NULL,250,NULL,NULL,540,50,NULL,NULL,"2017-01-26 13:48:13","2017-01-26 13:48:13",0
1189,NULL,NULL,250,NULL,NULL,541,51,NULL,NULL,"2017-01-26 13:48:13","2017-01-26 13:48:13",0
1190,NULL,NULL,250,NULL,NULL,542,52,NULL,NULL,"2017-01-26 13:48:13","2017-01-26 13:48:13",0
1191,NULL,NULL,250,NULL,NULL,543,53,NULL,NULL,"2017-01-26 13:48:13","2017-01-26 13:48:13",0
1192,NULL,NULL,250,NULL,NULL,544,54,NULL,NULL,"2017-01-26 13:48:13","2017-01-26 13:48:13",0
1193,NULL,NULL,250,NULL,NULL,545,55,NULL,NULL,"2017-01-26 13:48:13","2017-01-26 13:48:13",0
1194,NULL,NULL,250,NULL,NULL,546,56,NULL,NULL,"2017-01-26 13:48:13","2017-01-26 13:48:13",0
1195,NULL,NULL,250,NULL,NULL,547,57,NULL,NULL,"2017-01-26 13:48:13","2017-01-26 13:48:13",0
1196,NULL,NULL,31,NULL,NULL,53,0,NULL,NULL,"2017-01-27 18:46:21","2017-01-27 18:46:21",0
1197,NULL,NULL,31,NULL,NULL,70,1,NULL,NULL,"2017-01-27 18:46:21","2017-01-27 18:46:21",0
1198,NULL,NULL,179,NULL,NULL,409,0,NULL,NULL,"2017-01-27 19:01:35","2017-01-27 19:01:35",0
1199,NULL,NULL,179,NULL,NULL,410,1,NULL,NULL,"2017-01-27 19:01:35","2017-01-27 19:01:35",0
1200,NULL,NULL,179,NULL,NULL,411,2,NULL,NULL,"2017-01-27 19:01:35","2017-01-27 19:01:35",0
1201,NULL,NULL,179,NULL,NULL,412,3,NULL,NULL,"2017-01-27 19:01:35","2017-01-27 19:01:35",0
1202,NULL,NULL,179,NULL,NULL,413,4,NULL,NULL,"2017-01-27 19:01:35","2017-01-27 19:01:35",0
1203,NULL,NULL,179,NULL,NULL,414,5,NULL,NULL,"2017-01-27 19:01:35","2017-01-27 19:01:35",0
1204,NULL,NULL,179,NULL,NULL,415,6,NULL,NULL,"2017-01-27 19:01:35","2017-01-27 19:01:35",0
1205,NULL,NULL,179,NULL,NULL,416,7,NULL,NULL,"2017-01-27 19:01:35","2017-01-27 19:01:35",0
1212,NULL,NULL,254,NULL,NULL,548,0,NULL,NULL,"2017-02-02 19:53:57","2017-02-02 19:53:57",0
1213,NULL,NULL,254,NULL,NULL,549,1,NULL,NULL,"2017-02-02 19:53:57","2017-02-02 19:53:57",0
1214,NULL,NULL,254,NULL,NULL,551,2,NULL,NULL,"2017-02-02 19:53:57","2017-02-02 19:53:57",0
1225,NULL,NULL,257,NULL,NULL,552,0,NULL,NULL,"2017-02-14 20:55:49","2017-02-14 20:55:49",0
1226,NULL,NULL,257,NULL,NULL,553,1,NULL,NULL,"2017-02-14 20:55:49","2017-02-14 20:55:49",0
1227,NULL,NULL,257,NULL,NULL,121,2,NULL,NULL,"2017-02-14 20:55:49","2017-02-14 20:55:49",0
1228,NULL,NULL,257,NULL,NULL,554,3,NULL,NULL,"2017-02-14 20:55:49","2017-02-14 20:55:49",0
1229,NULL,NULL,257,NULL,NULL,555,4,NULL,NULL,"2017-02-14 20:55:49","2017-02-14 20:55:49",0
1230,NULL,NULL,258,NULL,NULL,556,0,NULL,NULL,"2017-02-15 00:16:40","2017-02-15 00:16:40",0
1231,NULL,NULL,259,NULL,NULL,557,0,NULL,NULL,"2017-02-15 03:35:33","2017-02-15 03:35:33",0
1232,NULL,NULL,259,NULL,NULL,478,1,NULL,NULL,"2017-02-15 03:35:33","2017-02-15 03:35:33",0
1233,NULL,NULL,259,NULL,NULL,479,2,NULL,NULL,"2017-02-15 03:35:33","2017-02-15 03:35:33",0
1234,NULL,NULL,259,NULL,NULL,558,3,NULL,NULL,"2017-02-15 03:35:33","2017-02-15 03:35:33",0
1235,NULL,NULL,259,NULL,NULL,559,4,NULL,NULL,"2017-02-15 03:35:33","2017-02-15 03:35:33",0
1236,NULL,NULL,259,NULL,NULL,560,5,NULL,NULL,"2017-02-15 03:35:33","2017-02-15 03:35:33",0
1237,NULL,NULL,259,NULL,NULL,561,6,NULL,NULL,"2017-02-15 03:35:33","2017-02-15 03:35:33",0
1238,NULL,NULL,259,NULL,NULL,532,7,NULL,NULL,"2017-02-15 03:35:33","2017-02-15 03:35:33",0
1239,NULL,NULL,259,NULL,NULL,533,8,NULL,NULL,"2017-02-15 03:35:33","2017-02-15 03:35:33",0
1240,NULL,NULL,259,NULL,NULL,562,9,NULL,NULL,"2017-02-15 03:35:33","2017-02-15 03:35:33",0
1241,NULL,NULL,261,NULL,NULL,557,0,NULL,NULL,"2017-02-17 05:51:15","2017-02-17 05:51:15",0
1242,NULL,NULL,261,NULL,NULL,478,1,NULL,NULL,"2017-02-17 05:51:15","2017-02-17 05:51:15",0
1243,NULL,NULL,261,NULL,NULL,479,2,NULL,NULL,"2017-02-17 05:51:15","2017-02-17 05:51:15",0
1244,NULL,NULL,261,NULL,NULL,558,3,NULL,NULL,"2017-02-17 05:51:15","2017-02-17 05:51:15",0
1245,NULL,NULL,261,NULL,NULL,559,4,NULL,NULL,"2017-02-17 05:51:15","2017-02-17 05:51:15",0
1246,NULL,NULL,261,NULL,NULL,560,5,NULL,NULL,"2017-02-17 05:51:15","2017-02-17 05:51:15",0
1247,NULL,NULL,261,NULL,NULL,561,6,NULL,NULL,"2017-02-17 05:51:15","2017-02-17 05:51:15",0
1248,NULL,NULL,261,NULL,NULL,532,7,NULL,NULL,"2017-02-17 05:51:15","2017-02-17 05:51:15",0
1249,NULL,NULL,261,NULL,NULL,533,8,NULL,NULL,"2017-02-17 05:51:15","2017-02-17 05:51:15",0
1250,NULL,NULL,261,NULL,NULL,562,9,NULL,NULL,"2017-02-17 05:51:15","2017-02-17 05:51:15",0
1251,NULL,NULL,124,NULL,NULL,228,0,NULL,NULL,"2017-03-06 23:31:38","2017-03-06 23:31:38",0
1252,NULL,NULL,124,NULL,NULL,229,1,NULL,NULL,"2017-03-06 23:31:38","2017-03-06 23:31:38",0
1253,NULL,NULL,124,NULL,NULL,230,2,NULL,NULL,"2017-03-06 23:31:38","2017-03-06 23:31:38",0
1254,NULL,NULL,267,NULL,NULL,563,0,NULL,NULL,"2017-03-20 19:04:21","2017-03-20 19:04:21",0
1255,NULL,NULL,267,NULL,NULL,564,1,NULL,NULL,"2017-03-20 19:04:21","2017-03-20 19:04:21",0
1256,NULL,NULL,267,NULL,NULL,565,2,NULL,NULL,"2017-03-20 19:04:21","2017-03-20 19:04:21",0
1257,NULL,NULL,267,NULL,NULL,566,3,NULL,NULL,"2017-03-20 19:04:21","2017-03-20 19:04:21",0
1258,NULL,NULL,268,NULL,NULL,567,0,NULL,NULL,"2017-03-20 19:21:33","2017-03-20 19:21:33",0
1259,NULL,54826,NULL,NULL,NULL,28,0,NULL,NULL,"2017-03-21 18:38:14","2017-03-21 18:38:14",0
1280,NULL,NULL,NULL,280,NULL,578,0,NULL,NULL,"2017-03-23 14:49:52","2017-03-23 14:49:52",0
1281,NULL,NULL,NULL,281,NULL,578,0,NULL,NULL,"2017-03-23 14:49:52","2017-03-23 14:49:52",0
1282,NULL,NULL,NULL,282,NULL,578,0,NULL,NULL,"2017-03-23 14:49:52","2017-03-23 14:49:52",0
1283,NULL,NULL,NULL,283,NULL,578,0,NULL,NULL,"2017-03-23 14:49:52","2017-03-23 14:49:52",0
1284,NULL,NULL,79,NULL,NULL,71,0,NULL,NULL,"2017-03-23 14:52:19","2017-03-23 14:52:19",0
1285,NULL,NULL,79,NULL,NULL,72,1,NULL,NULL,"2017-03-23 14:52:19","2017-03-23 14:52:19",0
1286,NULL,NULL,79,NULL,NULL,73,2,NULL,NULL,"2017-03-23 14:52:19","2017-03-23 14:52:19",0
1287,NULL,NULL,79,NULL,NULL,74,3,NULL,NULL,"2017-03-23 14:52:19","2017-03-23 14:52:19",0
1288,NULL,NULL,79,NULL,NULL,75,4,NULL,NULL,"2017-03-23 14:52:19","2017-03-23 14:52:19",0
1289,NULL,NULL,79,NULL,NULL,76,5,NULL,NULL,"2017-03-23 14:52:19","2017-03-23 14:52:19",0
1290,NULL,NULL,79,NULL,NULL,77,6,NULL,NULL,"2017-03-23 14:52:19","2017-03-23 14:52:19",0
1705,NULL,NULL,275,NULL,NULL,714,0,NULL,NULL,"2017-03-23 15:24:52","2017-03-23 15:24:52",0
1706,NULL,NULL,275,NULL,NULL,715,1,NULL,NULL,"2017-03-23 15:24:52","2017-03-23 15:24:52",0
1707,NULL,NULL,275,NULL,NULL,716,2,NULL,NULL,"2017-03-23 15:24:52","2017-03-23 15:24:52",0
1708,NULL,NULL,275,NULL,NULL,717,3,NULL,NULL,"2017-03-23 15:24:52","2017-03-23 15:24:52",0
1709,NULL,NULL,275,NULL,NULL,718,4,NULL,NULL,"2017-03-23 15:24:52","2017-03-23 15:24:52",0
1710,NULL,NULL,275,NULL,NULL,719,5,NULL,NULL,"2017-03-23 15:24:52","2017-03-23 15:24:52",0
1711,NULL,NULL,275,NULL,NULL,720,6,NULL,NULL,"2017-03-23 15:24:52","2017-03-23 15:24:52",0
1712,NULL,54990,NULL,NULL,NULL,721,0,NULL,NULL,"2017-03-23 15:24:52","2017-03-23 15:24:52",0
1713,NULL,54990,NULL,NULL,NULL,722,1,NULL,NULL,"2017-03-23 15:24:52","2017-03-23 15:24:52",0
1714,NULL,54991,NULL,NULL,NULL,723,0,NULL,NULL,"2017-03-23 15:24:52","2017-03-23 15:24:52",0
1715,NULL,54991,NULL,NULL,NULL,724,1,NULL,NULL,"2017-03-23 15:24:52","2017-03-23 15:24:52",0
1716,NULL,54991,NULL,NULL,NULL,725,2,NULL,NULL,"2017-03-23 15:24:52","2017-03-23 15:24:52",0
1717,NULL,54992,NULL,NULL,NULL,726,0,NULL,NULL,"2017-03-23 15:24:52","2017-03-23 15:24:52",0
1718,NULL,54993,NULL,NULL,NULL,727,0,NULL,NULL,"2017-03-23 15:24:52","2017-03-23 15:24:52",0
1719,NULL,54995,NULL,NULL,NULL,728,0,NULL,NULL,"2017-03-23 15:24:52","2017-03-23 15:24:52",0
1720,NULL,54995,NULL,NULL,NULL,729,1,NULL,NULL,"2017-03-23 15:24:52","2017-03-23 15:24:52",0
1721,NULL,54995,NULL,NULL,NULL,730,2,NULL,NULL,"2017-03-23 15:24:52","2017-03-23 15:24:52",0
1722,NULL,54995,NULL,NULL,NULL,731,3,NULL,NULL,"2017-03-23 15:24:52","2017-03-23 15:24:52",0
1723,NULL,54996,NULL,NULL,NULL,718,0,NULL,NULL,"2017-03-23 15:24:52","2017-03-23 15:24:52",0
1724,NULL,54996,NULL,NULL,NULL,732,1,NULL,NULL,"2017-03-23 15:24:52","2017-03-23 15:24:52",0
1725,NULL,54996,NULL,NULL,NULL,733,2,NULL,NULL,"2017-03-23 15:24:52","2017-03-23 15:24:52",0
1726,NULL,54997,NULL,NULL,NULL,734,0,NULL,NULL,"2017-03-23 15:24:52","2017-03-23 15:24:52",0
1727,NULL,54997,NULL,NULL,NULL,735,1,NULL,NULL,"2017-03-23 15:24:52","2017-03-23 15:24:52",0
1728,NULL,54998,NULL,NULL,NULL,736,0,NULL,NULL,"2017-03-23 15:24:52","2017-03-23 15:24:52",0
1729,NULL,55000,NULL,NULL,NULL,737,0,NULL,NULL,"2017-03-23 15:24:52","2017-03-23 15:24:52",0
1730,NULL,55000,NULL,NULL,NULL,738,1,NULL,NULL,"2017-03-23 15:24:52","2017-03-23 15:24:52",0
1731,NULL,55000,NULL,NULL,NULL,739,2,NULL,NULL,"2017-03-23 15:24:52","2017-03-23 15:24:52",0
1732,NULL,55000,NULL,NULL,NULL,740,3,NULL,NULL,"2017-03-23 15:24:52","2017-03-23 15:24:52",0
1733,NULL,55000,NULL,NULL,NULL,741,4,NULL,NULL,"2017-03-23 15:24:52","2017-03-23 15:24:52",0
1734,NULL,55000,NULL,NULL,NULL,742,5,NULL,NULL,"2017-03-23 15:24:52","2017-03-23 15:24:52",0
1735,NULL,55001,NULL,NULL,NULL,740,0,NULL,NULL,"2017-03-23 15:24:53","2017-03-23 15:24:53",0
