id,repo_id,lock_version,json_schema_version,"barcode","ils_holding_id","ils_item_id","exported_to_ils","indicator","created_by","last_modified_by","create_time","system_mtime","user_mtime",type_id,"created_for_collection"
3056,12,1,1,NULL,NULL,NULL,NULL,"246/12","admin","admin","2017-02-15 00:16:48","2017-07-13 22:14:18","2017-02-15 00:16:48",6915,NULL
3057,12,1,1,NULL,NULL,NULL,NULL,"246/13","admin","admin","2017-02-15 00:16:48","2017-07-13 22:14:18","2017-02-15 00:16:48",6915,NULL
3058,12,1,1,NULL,NULL,NULL,NULL,"246/14","admin","admin","2017-02-15 00:16:48","2017-07-13 22:14:18","2017-02-15 00:16:48",6915,NULL
3059,12,1,1,NULL,NULL,NULL,NULL,"246/15","admin","admin","2017-02-15 00:16:48","2017-07-13 22:14:18","2017-02-15 00:16:48",6915,NULL
3060,12,1,1,NULL,NULL,NULL,NULL,"246/16","admin","admin","2017-02-15 00:16:48","2017-07-13 22:14:18","2017-02-15 00:16:48",6915,NULL
3061,12,1,1,NULL,NULL,NULL,NULL,"246/17","admin","admin","2017-02-15 00:16:48","2017-07-13 22:14:18","2017-02-15 00:16:48",6915,NULL
3062,12,1,1,NULL,NULL,NULL,NULL,"246/18","admin","admin","2017-02-15 00:16:49","2017-07-13 22:14:18","2017-02-15 00:16:49",6915,NULL
3063,12,1,1,NULL,NULL,NULL,NULL,"246/19","admin","admin","2017-02-15 00:16:49","2017-07-13 22:14:18","2017-02-15 00:16:49",6915,NULL
3064,12,1,1,NULL,NULL,NULL,NULL,"246/20","admin","admin","2017-02-15 00:16:49","2017-07-13 22:14:18","2017-02-15 00:16:49",6915,NULL
3065,12,1,1,NULL,NULL,NULL,NULL,"246/21","admin","admin","2017-02-15 00:16:49","2017-07-13 22:14:18","2017-02-15 00:16:49",6915,NULL
3066,12,1,1,NULL,NULL,NULL,NULL,"246/22","admin","admin","2017-02-15 00:16:49","2017-07-13 22:14:18","2017-02-15 00:16:49",6915,NULL
3067,12,1,1,NULL,NULL,NULL,NULL,"246/23","admin","admin","2017-02-15 00:16:49","2017-07-13 22:14:18","2017-02-15 00:16:49",6915,NULL
3068,12,1,1,NULL,NULL,NULL,NULL,"246/24","admin","admin","2017-02-15 00:16:49","2017-07-13 22:14:18","2017-02-15 00:16:49",6915,NULL
3069,12,1,1,NULL,NULL,NULL,NULL,"246/25","admin","admin","2017-02-15 00:16:49","2017-07-13 22:14:18","2017-02-15 00:16:49",6915,NULL
3070,12,1,1,NULL,NULL,NULL,NULL,"246/26","admin","admin","2017-02-15 00:16:49","2017-07-13 22:14:18","2017-02-15 00:16:49",6915,NULL
3071,12,1,1,NULL,NULL,NULL,NULL,"246/27","admin","admin","2017-02-15 00:16:49","2017-07-13 22:14:18","2017-02-15 00:16:49",6915,NULL
3072,12,1,1,NULL,NULL,NULL,NULL,"246/28","admin","admin","2017-02-15 00:16:49","2017-07-13 22:14:18","2017-02-15 00:16:49",6915,NULL
3073,12,1,1,NULL,NULL,NULL,NULL,"246/29","admin","admin","2017-02-15 00:16:49","2017-07-13 22:14:18","2017-02-15 00:16:49",6915,NULL
3074,12,1,1,NULL,NULL,NULL,NULL,"246/30","admin","admin","2017-02-15 00:16:49","2017-07-13 22:14:18","2017-02-15 00:16:49",6915,NULL
3075,12,1,1,NULL,NULL,NULL,NULL,"246/31","admin","admin","2017-02-15 00:16:49","2017-07-13 22:14:18","2017-02-15 00:16:49",6915,NULL
3076,12,1,1,NULL,NULL,NULL,NULL,"246/32","admin","admin","2017-02-15 00:16:49","2017-07-13 22:14:18","2017-02-15 00:16:49",6915,NULL
3077,12,1,1,NULL,NULL,NULL,NULL,"246/33","admin","admin","2017-02-15 00:16:49","2017-07-13 22:14:18","2017-02-15 00:16:49",6915,NULL
3078,12,1,1,NULL,NULL,NULL,NULL,"246/34","admin","admin","2017-02-15 00:16:49","2017-07-13 22:14:18","2017-02-15 00:16:49",6915,NULL
3079,12,1,1,NULL,NULL,NULL,NULL,"246/35","admin","admin","2017-02-15 00:16:49","2017-07-13 22:14:18","2017-02-15 00:16:49",6915,NULL
3080,12,1,1,NULL,NULL,NULL,NULL,"246/36","admin","admin","2017-02-15 00:16:49","2017-07-13 22:14:18","2017-02-15 00:16:49",6915,NULL
3081,12,1,1,NULL,NULL,NULL,NULL,"246/37","admin","admin","2017-02-15 00:16:49","2017-07-13 22:14:18","2017-02-15 00:16:49",6915,NULL
3082,12,1,1,NULL,NULL,NULL,NULL,"246/38","admin","admin","2017-02-15 00:16:49","2017-07-13 22:14:18","2017-02-15 00:16:49",6915,NULL
3083,12,1,1,NULL,NULL,NULL,NULL,"246/39","admin","admin","2017-02-15 00:16:49","2017-07-13 22:14:18","2017-02-15 00:16:49",6915,NULL
3084,12,1,1,NULL,NULL,NULL,NULL,"246/40","admin","admin","2017-02-15 00:16:49","2017-07-13 22:14:18","2017-02-15 00:16:49",6915,NULL
3085,12,1,1,NULL,NULL,NULL,NULL,"247/1-2","admin","admin","2017-02-15 00:16:49","2017-07-13 22:14:18","2017-02-15 00:16:49",6915,NULL
3086,12,1,1,NULL,NULL,NULL,NULL,"246/41","admin","admin","2017-02-15 00:16:49","2017-07-13 22:14:18","2017-02-15 00:16:49",6915,NULL
3087,12,1,1,NULL,NULL,NULL,NULL,"246/42","admin","admin","2017-02-15 00:16:49","2017-07-13 22:14:18","2017-02-15 00:16:49",6915,NULL
3088,12,1,1,NULL,NULL,NULL,NULL,"246/43","admin","admin","2017-02-15 00:16:49","2017-07-13 22:14:18","2017-02-15 00:16:49",6915,NULL
3089,12,1,1,NULL,NULL,NULL,NULL,"246/44","admin","admin","2017-02-15 00:16:49","2017-07-13 22:14:18","2017-02-15 00:16:49",6915,NULL
3090,12,1,1,NULL,NULL,NULL,NULL,"248/1","admin","admin","2017-02-15 00:16:50","2017-07-13 22:14:18","2017-02-15 00:16:50",6915,NULL
3091,12,1,1,NULL,NULL,NULL,NULL,"248/2","admin","admin","2017-02-15 00:16:50","2017-07-13 22:14:18","2017-02-15 00:16:50",6915,NULL
3092,12,1,1,NULL,NULL,NULL,NULL,"248/3","admin","admin","2017-02-15 00:16:50","2017-07-13 22:14:18","2017-02-15 00:16:50",6915,NULL
3093,12,1,1,NULL,NULL,NULL,NULL,"248/4","admin","admin","2017-02-15 00:16:50","2017-07-13 22:14:18","2017-02-15 00:16:50",6915,NULL
3094,12,1,1,NULL,NULL,NULL,NULL,"248/5","admin","admin","2017-02-15 00:16:50","2017-07-13 22:14:18","2017-02-15 00:16:50",6915,NULL
3095,12,1,1,NULL,NULL,NULL,NULL,"248/6-7","admin","admin","2017-02-15 00:16:50","2017-07-13 22:14:18","2017-02-15 00:16:50",6915,NULL
3096,12,1,1,NULL,NULL,NULL,NULL,"248/8-19","admin","admin","2017-02-15 00:16:50","2017-07-13 22:14:18","2017-02-15 00:16:50",6915,NULL
3097,12,1,1,NULL,NULL,NULL,NULL,"248/20","admin","admin","2017-02-15 00:16:50","2017-07-13 22:14:18","2017-02-15 00:16:50",6915,NULL
3098,12,1,1,NULL,NULL,NULL,NULL,"248/21","admin","admin","2017-02-15 00:16:50","2017-07-13 22:14:18","2017-02-15 00:16:50",6915,NULL
3099,12,1,1,NULL,NULL,NULL,NULL,"248/22-29","admin","admin","2017-02-15 00:16:50","2017-07-13 22:14:18","2017-02-15 00:16:50",6915,NULL
3100,12,1,1,NULL,NULL,NULL,NULL,"249/1","admin","admin","2017-02-15 00:16:50","2017-07-13 22:14:18","2017-02-15 00:16:50",6915,NULL
3101,12,1,1,NULL,NULL,NULL,NULL,"249/2","admin","admin","2017-02-15 00:16:50","2017-07-13 22:14:18","2017-02-15 00:16:50",6915,NULL
3102,12,1,1,NULL,NULL,NULL,NULL,"249/3","admin","admin","2017-02-15 00:16:50","2017-07-13 22:14:18","2017-02-15 00:16:50",6915,NULL
3103,12,1,1,NULL,NULL,NULL,NULL,"249/4","admin","admin","2017-02-15 00:16:50","2017-07-13 22:14:18","2017-02-15 00:16:50",6915,NULL
3104,12,1,1,NULL,NULL,NULL,NULL,"249/5","admin","admin","2017-02-15 00:16:50","2017-07-13 22:14:18","2017-02-15 00:16:50",6915,NULL
3105,12,1,1,NULL,NULL,NULL,NULL,"249/6","admin","admin","2017-02-15 00:16:50","2017-07-13 22:14:18","2017-02-15 00:16:50",6915,NULL
3106,12,1,1,NULL,NULL,NULL,NULL,"249/7","admin","admin","2017-02-15 00:16:50","2017-07-13 22:14:18","2017-02-15 00:16:50",6915,NULL
3107,12,1,1,NULL,NULL,NULL,NULL,"249/8","admin","admin","2017-02-15 00:16:50","2017-07-13 22:14:18","2017-02-15 00:16:50",6915,NULL
3108,12,1,1,NULL,NULL,NULL,NULL,"249/9","admin","admin","2017-02-15 00:16:50","2017-07-13 22:14:18","2017-02-15 00:16:50",6915,NULL
3109,12,1,1,NULL,NULL,NULL,NULL,"249/10","admin","admin","2017-02-15 00:16:50","2017-07-13 22:14:18","2017-02-15 00:16:50",6915,NULL
3110,12,1,1,NULL,NULL,NULL,NULL,"249/11","admin","admin","2017-02-15 00:16:50","2017-07-13 22:14:18","2017-02-15 00:16:50",6915,NULL
3111,12,1,1,NULL,NULL,NULL,NULL,"249/12","admin","admin","2017-02-15 00:16:50","2017-07-13 22:14:18","2017-02-15 00:16:50",6915,NULL
3112,12,1,1,NULL,NULL,NULL,NULL,"249/13","admin","admin","2017-02-15 00:16:50","2017-07-13 22:14:18","2017-02-15 00:16:50",6915,NULL
3113,12,1,1,NULL,NULL,NULL,NULL,"249/14","admin","admin","2017-02-15 00:16:50","2017-07-13 22:14:18","2017-02-15 00:16:50",6915,NULL
3114,12,1,1,NULL,NULL,NULL,NULL,"249/15","admin","admin","2017-02-15 00:16:50","2017-07-13 22:14:18","2017-02-15 00:16:50",6915,NULL
3115,12,1,1,NULL,NULL,NULL,NULL,"249/16","admin","admin","2017-02-15 00:16:50","2017-07-13 22:14:18","2017-02-15 00:16:50",6915,NULL
3116,12,1,1,NULL,NULL,NULL,NULL,"249/17","admin","admin","2017-02-15 00:16:50","2017-07-13 22:14:18","2017-02-15 00:16:50",6915,NULL
3117,12,1,1,NULL,NULL,NULL,NULL,"249/18-19","admin","admin","2017-02-15 00:16:50","2017-07-13 22:14:18","2017-02-15 00:16:50",6915,NULL
3118,12,1,1,NULL,NULL,NULL,NULL,"249/20","admin","admin","2017-02-15 00:16:50","2017-07-13 22:14:18","2017-02-15 00:16:50",6915,NULL
3119,12,1,1,NULL,NULL,NULL,NULL,"249/21","admin","admin","2017-02-15 00:16:50","2017-07-13 22:14:18","2017-02-15 00:16:50",6915,NULL
3120,12,1,1,NULL,NULL,NULL,NULL,"249/22","admin","admin","2017-02-15 00:16:50","2017-07-13 22:14:18","2017-02-15 00:16:50",6915,NULL
3121,12,1,1,NULL,NULL,NULL,NULL,"249/23","admin","admin","2017-02-15 00:16:50","2017-07-13 22:14:18","2017-02-15 00:16:50",6915,NULL
3122,12,1,1,NULL,NULL,NULL,NULL,"249/24-29","admin","admin","2017-02-15 00:16:50","2017-07-13 22:14:18","2017-02-15 00:16:50",6915,NULL
3123,12,1,1,NULL,NULL,NULL,NULL,"250/12","admin","admin","2017-02-15 00:16:51","2017-07-13 22:14:18","2017-02-15 00:16:51",6915,NULL
3124,12,1,1,NULL,NULL,NULL,NULL,"250/13","admin","admin","2017-02-15 00:16:51","2017-07-13 22:14:18","2017-02-15 00:16:51",6915,NULL
3125,12,1,1,NULL,NULL,NULL,NULL,"250/14-22","admin","admin","2017-02-15 00:16:51","2017-07-13 22:14:18","2017-02-15 00:16:51",6915,NULL
3126,12,1,1,NULL,NULL,NULL,NULL,"250/23-26","admin","admin","2017-02-15 00:16:51","2017-07-13 22:14:18","2017-02-15 00:16:51",6915,NULL
3127,12,1,1,NULL,NULL,NULL,NULL,"251/7","admin","admin","2017-02-15 00:16:51","2017-07-13 22:14:18","2017-02-15 00:16:51",6915,NULL
3128,12,1,1,NULL,NULL,NULL,NULL,"251/8","admin","admin","2017-02-15 00:16:51","2017-07-13 22:14:18","2017-02-15 00:16:51",6915,NULL
3129,12,1,1,NULL,NULL,NULL,NULL,"251/9","admin","admin","2017-02-15 00:16:51","2017-07-13 22:14:18","2017-02-15 00:16:51",6915,NULL
3130,12,1,1,NULL,NULL,NULL,NULL,"251/10","admin","admin","2017-02-15 00:16:51","2017-07-13 22:14:18","2017-02-15 00:16:51",6915,NULL
3131,12,1,1,NULL,NULL,NULL,NULL,"251/11","admin","admin","2017-02-15 00:16:51","2017-07-13 22:14:18","2017-02-15 00:16:51",6915,NULL
3132,12,1,1,NULL,NULL,NULL,NULL,"251/12","admin","admin","2017-02-15 00:16:51","2017-07-13 22:14:18","2017-02-15 00:16:51",6915,NULL
3133,12,1,1,NULL,NULL,NULL,NULL,"251/13-29","admin","admin","2017-02-15 00:16:51","2017-07-13 22:14:18","2017-02-15 00:16:51",6915,NULL
3134,12,1,1,NULL,NULL,NULL,NULL,"253/1","admin","admin","2017-02-15 00:16:51","2017-07-13 22:14:18","2017-02-15 00:16:51",6915,NULL
3135,12,1,1,NULL,NULL,NULL,NULL,"253/2","admin","admin","2017-02-15 00:16:51","2017-07-13 22:14:18","2017-02-15 00:16:51",6915,NULL
3136,12,1,1,NULL,NULL,NULL,NULL,"253/3","admin","admin","2017-02-15 00:16:51","2017-07-13 22:14:18","2017-02-15 00:16:51",6915,NULL
3137,12,1,1,NULL,NULL,NULL,NULL,"253/4","admin","admin","2017-02-15 00:16:51","2017-07-13 22:14:18","2017-02-15 00:16:51",6915,NULL
3138,12,1,1,NULL,NULL,NULL,NULL,"253/5","admin","admin","2017-02-15 00:16:51","2017-07-13 22:14:18","2017-02-15 00:16:51",6915,NULL
3139,12,1,1,NULL,NULL,NULL,NULL,"253/6","admin","admin","2017-02-15 00:16:51","2017-07-13 22:14:18","2017-02-15 00:16:51",6915,NULL
3140,12,1,1,NULL,NULL,NULL,NULL,"253/7","admin","admin","2017-02-15 00:16:51","2017-07-13 22:14:18","2017-02-15 00:16:51",6915,NULL
3141,12,1,1,NULL,NULL,NULL,NULL,"253/8","admin","admin","2017-02-15 00:16:51","2017-07-13 22:14:18","2017-02-15 00:16:51",6915,NULL
3142,12,1,1,NULL,NULL,NULL,NULL,"253/9","admin","admin","2017-02-15 00:16:51","2017-07-13 22:14:18","2017-02-15 00:16:51",6915,NULL
3143,12,1,1,NULL,NULL,NULL,NULL,"253/10","admin","admin","2017-02-15 00:16:51","2017-07-13 22:14:18","2017-02-15 00:16:51",6915,NULL
3144,12,1,1,NULL,NULL,NULL,NULL,"253/11","admin","admin","2017-02-15 00:16:51","2017-07-13 22:14:18","2017-02-15 00:16:51",6915,NULL
3145,12,1,1,NULL,NULL,NULL,NULL,"253/12","admin","admin","2017-02-15 00:16:51","2017-07-13 22:14:18","2017-02-15 00:16:51",6915,NULL
3146,12,1,1,NULL,NULL,NULL,NULL,"253/13","admin","admin","2017-02-15 00:16:51","2017-07-13 22:14:18","2017-02-15 00:16:51",6915,NULL
3147,12,1,1,NULL,NULL,NULL,NULL,"253/14-16","admin","admin","2017-02-15 00:16:51","2017-07-13 22:14:18","2017-02-15 00:16:51",6915,NULL
3148,12,1,1,NULL,NULL,NULL,NULL,"253/17","admin","admin","2017-02-15 00:16:51","2017-07-13 22:14:18","2017-02-15 00:16:51",6915,NULL
3149,12,1,1,NULL,NULL,NULL,NULL,"253/18","admin","admin","2017-02-15 00:16:51","2017-07-13 22:14:18","2017-02-15 00:16:51",6915,NULL
3150,12,1,1,NULL,NULL,NULL,NULL,"253/19-21","admin","admin","2017-02-15 00:16:51","2017-07-13 22:14:18","2017-02-15 00:16:51",6915,NULL
3151,12,1,1,NULL,NULL,NULL,NULL,"253/22","admin","admin","2017-02-15 00:16:51","2017-07-13 22:14:18","2017-02-15 00:16:51",6915,NULL
3152,12,1,1,NULL,NULL,NULL,NULL,"253/23-26","admin","admin","2017-02-15 00:16:51","2017-07-13 22:14:18","2017-02-15 00:16:51",6915,NULL
3153,12,1,1,NULL,NULL,NULL,NULL,"254/6","admin","admin","2017-02-15 00:16:51","2017-07-13 22:14:18","2017-02-15 00:16:51",6915,NULL
3154,12,1,1,NULL,NULL,NULL,NULL,"254/7","admin","admin","2017-02-15 00:16:52","2017-07-13 22:14:18","2017-02-15 00:16:52",6915,NULL
3155,12,1,1,NULL,NULL,NULL,NULL,"254/8","admin","admin","2017-02-15 00:16:52","2017-07-13 22:14:18","2017-02-15 00:16:52",6915,NULL
3156,12,1,1,NULL,NULL,NULL,NULL,"254/9","admin","admin","2017-02-15 00:16:52","2017-07-13 22:14:18","2017-02-15 00:16:52",6915,NULL
3157,12,1,1,NULL,NULL,NULL,NULL,"254/10","admin","admin","2017-02-15 00:16:52","2017-07-13 22:14:18","2017-02-15 00:16:52",6915,NULL
3158,12,1,1,NULL,NULL,NULL,NULL,"254/11","admin","admin","2017-02-15 00:16:52","2017-07-13 22:14:18","2017-02-15 00:16:52",6915,NULL
3159,12,1,1,NULL,NULL,NULL,NULL,"254/12","admin","admin","2017-02-15 00:16:52","2017-07-13 22:14:18","2017-02-15 00:16:52",6915,NULL
3160,12,1,1,NULL,NULL,NULL,NULL,"254/13","admin","admin","2017-02-15 00:16:52","2017-07-13 22:14:18","2017-02-15 00:16:52",6915,NULL
3161,12,1,1,NULL,NULL,NULL,NULL,"254/14","admin","admin","2017-02-15 00:16:52","2017-07-13 22:14:18","2017-02-15 00:16:52",6915,NULL
3162,12,1,1,NULL,NULL,NULL,NULL,"254/15","admin","admin","2017-02-15 00:16:52","2017-07-13 22:14:18","2017-02-15 00:16:52",6915,NULL
3163,12,1,1,NULL,NULL,NULL,NULL,"254/16","admin","admin","2017-02-15 00:16:52","2017-07-13 22:14:18","2017-02-15 00:16:52",6915,NULL
3164,12,1,1,NULL,NULL,NULL,NULL,"254/17","admin","admin","2017-02-15 00:16:52","2017-07-13 22:14:18","2017-02-15 00:16:52",6915,NULL
3165,12,1,1,NULL,NULL,NULL,NULL,"254/18","admin","admin","2017-02-15 00:16:52","2017-07-13 22:14:18","2017-02-15 00:16:52",6915,NULL
3166,12,1,1,NULL,NULL,NULL,NULL,"254/19","admin","admin","2017-02-15 00:16:52","2017-07-13 22:14:18","2017-02-15 00:16:52",6915,NULL
3167,12,1,1,NULL,NULL,NULL,NULL,"254/20-21","admin","admin","2017-02-15 00:16:52","2017-07-13 22:14:18","2017-02-15 00:16:52",6915,NULL
3168,12,1,1,NULL,NULL,NULL,NULL,"254/22","admin","admin","2017-02-15 00:16:52","2017-07-13 22:14:18","2017-02-15 00:16:52",6915,NULL
3169,12,1,1,NULL,NULL,NULL,NULL,"254/23","admin","admin","2017-02-15 00:16:52","2017-07-13 22:14:18","2017-02-15 00:16:52",6915,NULL
3170,12,1,1,NULL,NULL,NULL,NULL,"254/24","admin","admin","2017-02-15 00:16:52","2017-07-13 22:14:18","2017-02-15 00:16:52",6915,NULL
3171,12,1,1,NULL,NULL,NULL,NULL,"254/25","admin","admin","2017-02-15 00:16:52","2017-07-13 22:14:18","2017-02-15 00:16:52",6915,NULL
3172,12,1,1,NULL,NULL,NULL,NULL,"255/1-2","admin","admin","2017-02-15 00:16:52","2017-07-13 22:14:18","2017-02-15 00:16:52",6915,NULL
3173,12,1,1,NULL,NULL,NULL,NULL,"255/3","admin","admin","2017-02-15 00:16:52","2017-07-13 22:14:18","2017-02-15 00:16:52",6915,NULL
3174,12,1,1,NULL,NULL,NULL,NULL,"255/4","admin","admin","2017-02-15 00:16:52","2017-07-13 22:14:18","2017-02-15 00:16:52",6915,NULL
3175,12,1,1,NULL,NULL,NULL,NULL,"255/5","admin","admin","2017-02-15 00:16:52","2017-07-13 22:14:18","2017-02-15 00:16:52",6915,NULL
3176,12,1,1,NULL,NULL,NULL,NULL,"255/6","admin","admin","2017-02-15 00:16:52","2017-07-13 22:14:18","2017-02-15 00:16:52",6915,NULL
3177,12,1,1,NULL,NULL,NULL,NULL,"255/7","admin","admin","2017-02-15 00:16:52","2017-07-13 22:14:18","2017-02-15 00:16:52",6915,NULL
3178,12,1,1,NULL,NULL,NULL,NULL,"255/8","admin","admin","2017-02-15 00:16:53","2017-07-13 22:14:18","2017-02-15 00:16:53",6915,NULL
3179,12,1,1,NULL,NULL,NULL,NULL,"255/9","admin","admin","2017-02-15 00:16:53","2017-07-13 22:14:18","2017-02-15 00:16:53",6915,NULL
3180,12,1,1,NULL,NULL,NULL,NULL,"255/10-11","admin","admin","2017-02-15 00:16:53","2017-07-13 22:14:18","2017-02-15 00:16:53",6915,NULL
3181,12,1,1,NULL,NULL,NULL,NULL,"255/12","admin","admin","2017-02-15 00:16:53","2017-07-13 22:14:18","2017-02-15 00:16:53",6915,NULL
3182,12,1,1,NULL,NULL,NULL,NULL,"255/13","admin","admin","2017-02-15 00:16:53","2017-07-13 22:14:18","2017-02-15 00:16:53",6915,NULL
3183,12,1,1,NULL,NULL,NULL,NULL,"255/14","admin","admin","2017-02-15 00:16:53","2017-07-13 22:14:18","2017-02-15 00:16:53",6915,NULL
3184,12,1,1,NULL,NULL,NULL,NULL,"255/15","admin","admin","2017-02-15 00:16:53","2017-07-13 22:14:18","2017-02-15 00:16:53",6915,NULL
3185,12,1,1,NULL,NULL,NULL,NULL,"255/16","admin","admin","2017-02-15 00:16:53","2017-07-13 22:14:18","2017-02-15 00:16:53",6915,NULL
3186,12,1,1,NULL,NULL,NULL,NULL,"255/17","admin","admin","2017-02-15 00:16:53","2017-07-13 22:14:18","2017-02-15 00:16:53",6915,NULL
3187,12,1,1,NULL,NULL,NULL,NULL,"255/18","admin","admin","2017-02-15 00:16:53","2017-07-13 22:14:18","2017-02-15 00:16:53",6915,NULL
3188,12,1,1,NULL,NULL,NULL,NULL,"255/19","admin","admin","2017-02-15 00:16:53","2017-07-13 22:14:18","2017-02-15 00:16:53",6915,NULL
3189,12,1,1,NULL,NULL,NULL,NULL,"255/20","admin","admin","2017-02-15 00:16:53","2017-07-13 22:14:18","2017-02-15 00:16:53",6915,NULL
3190,12,1,1,NULL,NULL,NULL,NULL,"255/21","admin","admin","2017-02-15 00:16:53","2017-07-13 22:14:18","2017-02-15 00:16:53",6915,NULL
3191,12,1,1,NULL,NULL,NULL,NULL,"255/22","admin","admin","2017-02-15 00:16:53","2017-07-13 22:14:18","2017-02-15 00:16:53",6915,NULL
3192,12,1,1,NULL,NULL,NULL,NULL,"255/23","admin","admin","2017-02-15 00:16:53","2017-07-13 22:14:18","2017-02-15 00:16:53",6915,NULL
3193,12,1,1,NULL,NULL,NULL,NULL,"255/24","admin","admin","2017-02-15 00:16:53","2017-07-13 22:14:18","2017-02-15 00:16:53",6915,NULL
3194,12,1,1,NULL,NULL,NULL,NULL,"256/1","admin","admin","2017-02-15 00:16:53","2017-07-13 22:14:18","2017-02-15 00:16:53",6915,NULL
3195,12,1,1,NULL,NULL,NULL,NULL,"256/2","admin","admin","2017-02-15 00:16:53","2017-07-13 22:14:18","2017-02-15 00:16:53",6915,NULL
3196,12,1,1,NULL,NULL,NULL,NULL,"256/3","admin","admin","2017-02-15 00:16:53","2017-07-13 22:14:18","2017-02-15 00:16:53",6915,NULL
3197,12,1,1,NULL,NULL,NULL,NULL,"256/4","admin","admin","2017-02-15 00:16:53","2017-07-13 22:14:18","2017-02-15 00:16:53",6915,NULL
3198,12,1,1,NULL,NULL,NULL,NULL,"256/5","admin","admin","2017-02-15 00:16:53","2017-07-13 22:14:18","2017-02-15 00:16:53",6915,NULL
3199,12,1,1,NULL,NULL,NULL,NULL,"256/6","admin","admin","2017-02-15 00:16:53","2017-07-13 22:14:18","2017-02-15 00:16:53",6915,NULL
3200,12,1,1,NULL,NULL,NULL,NULL,"256/7","admin","admin","2017-02-15 00:16:53","2017-07-13 22:14:18","2017-02-15 00:16:53",6915,NULL
3201,12,1,1,NULL,NULL,NULL,NULL,"256/8-11","admin","admin","2017-02-15 00:16:53","2017-07-13 22:14:18","2017-02-15 00:16:53",6915,NULL
3202,12,1,1,NULL,NULL,NULL,NULL,"256/12","admin","admin","2017-02-15 00:16:53","2017-07-13 22:14:18","2017-02-15 00:16:53",6915,NULL
3203,12,1,1,NULL,NULL,NULL,NULL,"256/13","admin","admin","2017-02-15 00:16:53","2017-07-13 22:14:18","2017-02-15 00:16:53",6915,NULL
3204,12,1,1,NULL,NULL,NULL,NULL,"256/14","admin","admin","2017-02-15 00:16:53","2017-07-13 22:14:18","2017-02-15 00:16:53",6915,NULL
3205,12,1,1,NULL,NULL,NULL,NULL,"256/15","admin","admin","2017-02-15 00:16:53","2017-07-13 22:14:18","2017-02-15 00:16:53",6915,NULL
3206,12,1,1,NULL,NULL,NULL,NULL,"256/16","admin","admin","2017-02-15 00:16:53","2017-07-13 22:14:18","2017-02-15 00:16:53",6915,NULL
3207,12,1,1,NULL,NULL,NULL,NULL,"256/17","admin","admin","2017-02-15 00:16:53","2017-07-13 22:14:18","2017-02-15 00:16:53",6915,NULL
3208,12,1,1,NULL,NULL,NULL,NULL,"256/18","admin","admin","2017-02-15 00:16:53","2017-07-13 22:14:18","2017-02-15 00:16:53",6915,NULL
3209,12,1,1,NULL,NULL,NULL,NULL,"256/19","admin","admin","2017-02-15 00:16:53","2017-07-13 22:14:18","2017-02-15 00:16:53",6915,NULL
3210,12,1,1,NULL,NULL,NULL,NULL,"256/20","admin","admin","2017-02-15 00:16:53","2017-07-13 22:14:18","2017-02-15 00:16:53",6915,NULL
3211,12,1,1,NULL,NULL,NULL,NULL,"256/21","admin","admin","2017-02-15 00:16:53","2017-07-13 22:14:18","2017-02-15 00:16:53",6915,NULL
3212,12,1,1,NULL,NULL,NULL,NULL,"256/22","admin","admin","2017-02-15 00:16:53","2017-07-13 22:14:18","2017-02-15 00:16:53",6915,NULL
3213,12,1,1,NULL,NULL,NULL,NULL,"256/23","admin","admin","2017-02-15 00:16:53","2017-07-13 22:14:18","2017-02-15 00:16:53",6915,NULL
3214,12,1,1,NULL,NULL,NULL,NULL,"256/24","admin","admin","2017-02-15 00:16:53","2017-07-13 22:14:18","2017-02-15 00:16:53",6915,NULL
3215,12,1,1,NULL,NULL,NULL,NULL,"256/25","admin","admin","2017-02-15 00:16:54","2017-07-13 22:14:18","2017-02-15 00:16:54",6915,NULL
3216,12,1,1,NULL,NULL,NULL,NULL,"256/26","admin","admin","2017-02-15 00:16:54","2017-07-13 22:14:18","2017-02-15 00:16:54",6915,NULL
3217,12,1,1,NULL,NULL,NULL,NULL,"256/27","admin","admin","2017-02-15 00:16:54","2017-07-13 22:14:18","2017-02-15 00:16:54",6915,NULL
3218,12,1,1,NULL,NULL,NULL,NULL,"256/28","admin","admin","2017-02-15 00:16:54","2017-07-13 22:14:18","2017-02-15 00:16:54",6915,NULL
3219,12,1,1,NULL,NULL,NULL,NULL,"256/29","admin","admin","2017-02-15 00:16:54","2017-07-13 22:14:18","2017-02-15 00:16:54",6915,NULL
3220,12,1,1,NULL,NULL,NULL,NULL,"256/30","admin","admin","2017-02-15 00:16:54","2017-07-13 22:14:18","2017-02-15 00:16:54",6915,NULL
3221,12,1,1,NULL,NULL,NULL,NULL,"256/31","admin","admin","2017-02-15 00:16:54","2017-07-13 22:14:18","2017-02-15 00:16:54",6915,NULL
3222,12,1,1,NULL,NULL,NULL,NULL,"256/32","admin","admin","2017-02-15 00:16:54","2017-07-13 22:14:18","2017-02-15 00:16:54",6915,NULL
3223,12,1,1,NULL,NULL,NULL,NULL,"256/33","admin","admin","2017-02-15 00:16:54","2017-07-13 22:14:18","2017-02-15 00:16:54",6915,NULL
3224,12,1,1,NULL,NULL,NULL,NULL,"256/34","admin","admin","2017-02-15 00:16:54","2017-07-13 22:14:18","2017-02-15 00:16:54",6915,NULL
