id,agent_person_id,agent_software_id,agent_family_id,agent_corporate_entity_id,accession_id,archival_object_id,digital_object_id,digital_object_component_id,event_id,resource_id,aspace_relationship_position,"created_by","last_modified_by","create_time","system_mtime","user_mtime",role_id,relator_id,"title",suppressed,rights_statement_id
1407,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,395,NULL,0,"admin","admin","2016-07-08 15:38:48","2016-07-08 15:38:48","2016-07-08 15:38:48",232,NULL,NULL,0,NULL
1408,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,396,NULL,0,"admin","admin","2016-07-08 15:38:49","2016-07-08 15:38:49","2016-07-08 15:38:49",232,NULL,NULL,0,NULL
1409,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,397,NULL,0,"admin","admin","2016-07-08 15:38:49","2016-07-08 15:38:49","2016-07-08 15:38:49",232,NULL,NULL,0,NULL
1410,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,398,NULL,0,"admin","admin","2016-07-08 15:38:49","2016-07-08 15:38:49","2016-07-08 15:38:49",232,NULL,NULL,0,NULL
1411,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,399,NULL,0,"admin","admin","2016-07-08 15:38:49","2016-07-08 15:38:49","2016-07-08 15:38:49",232,NULL,NULL,0,NULL
1412,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,400,NULL,0,"admin","admin","2016-07-08 15:38:49","2016-07-08 15:38:49","2016-07-08 15:38:49",232,NULL,NULL,0,NULL
1413,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,401,NULL,0,"admin","admin","2016-07-08 15:38:49","2016-07-08 15:38:49","2016-07-08 15:38:49",232,NULL,NULL,0,NULL
1414,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,402,NULL,0,"admin","admin","2016-07-08 15:38:49","2016-07-08 15:38:49","2016-07-08 15:38:49",232,NULL,NULL,0,NULL
1415,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,403,NULL,0,"admin","admin","2016-07-08 15:38:49","2016-07-08 15:38:49","2016-07-08 15:38:49",232,NULL,NULL,0,NULL
1416,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,404,NULL,0,"admin","admin","2016-07-08 15:38:49","2016-07-08 15:38:49","2016-07-08 15:38:49",232,NULL,NULL,0,NULL
1417,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,405,NULL,0,"admin","admin","2016-07-08 15:38:49","2016-07-08 15:38:49","2016-07-08 15:38:49",232,NULL,NULL,0,NULL
1418,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,406,NULL,0,"admin","admin","2016-07-08 15:38:49","2016-07-08 15:38:49","2016-07-08 15:38:49",232,NULL,NULL,0,NULL
1419,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,407,NULL,0,"admin","admin","2016-07-08 15:38:49","2016-07-08 15:38:49","2016-07-08 15:38:49",232,NULL,NULL,0,NULL
1420,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,408,NULL,0,"admin","admin","2016-07-08 15:38:49","2016-07-08 15:38:49","2016-07-08 15:38:49",232,NULL,NULL,0,NULL
1421,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,409,NULL,0,"admin","admin","2016-07-08 15:38:49","2016-07-08 15:38:49","2016-07-08 15:38:49",232,NULL,NULL,0,NULL
1422,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,410,NULL,0,"admin","admin","2016-07-08 15:38:49","2016-07-08 15:38:49","2016-07-08 15:38:49",232,NULL,NULL,0,NULL
1423,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,411,NULL,0,"admin","admin","2016-07-08 15:38:49","2016-07-08 15:38:49","2016-07-08 15:38:49",232,NULL,NULL,0,NULL
1424,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,412,NULL,0,"admin","admin","2016-07-08 15:38:49","2016-07-08 15:38:49","2016-07-08 15:38:49",232,NULL,NULL,0,NULL
1425,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,413,NULL,0,"admin","admin","2016-07-08 15:38:49","2016-07-08 15:38:49","2016-07-08 15:38:49",232,NULL,NULL,0,NULL
1426,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,414,NULL,0,"admin","admin","2016-07-08 15:38:49","2016-07-08 15:38:49","2016-07-08 15:38:49",232,NULL,NULL,0,NULL
1427,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,415,NULL,0,"admin","admin","2016-07-08 15:38:49","2016-07-08 15:38:49","2016-07-08 15:38:49",232,NULL,NULL,0,NULL
1428,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,416,NULL,0,"admin","admin","2016-07-08 15:38:49","2016-07-08 15:38:49","2016-07-08 15:38:49",232,NULL,NULL,0,NULL
1429,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,417,NULL,0,"admin","admin","2016-07-08 15:38:49","2016-07-08 15:38:49","2016-07-08 15:38:49",232,NULL,NULL,0,NULL
1430,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,418,NULL,0,"admin","admin","2016-07-08 15:38:49","2016-07-08 15:38:49","2016-07-08 15:38:49",232,NULL,NULL,0,NULL
1431,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,419,NULL,0,"admin","admin","2016-07-08 15:38:49","2016-07-08 15:38:49","2016-07-08 15:38:49",232,NULL,NULL,0,NULL
1432,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,420,NULL,0,"admin","admin","2016-07-08 15:38:49","2016-07-08 15:38:49","2016-07-08 15:38:49",232,NULL,NULL,0,NULL
1433,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,421,NULL,0,"admin","admin","2016-07-08 15:38:49","2016-07-08 15:38:49","2016-07-08 15:38:49",232,NULL,NULL,0,NULL
1434,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,422,NULL,0,"admin","admin","2016-07-08 15:38:50","2016-07-08 15:38:50","2016-07-08 15:38:50",232,NULL,NULL,0,NULL
1435,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,423,NULL,0,"admin","admin","2016-07-08 15:38:50","2016-07-08 15:38:50","2016-07-08 15:38:50",232,NULL,NULL,0,NULL
1436,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,424,NULL,0,"admin","admin","2016-07-08 15:38:50","2016-07-08 15:38:50","2016-07-08 15:38:50",232,NULL,NULL,0,NULL
1437,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,425,NULL,0,"admin","admin","2016-07-08 15:38:50","2016-07-08 15:38:50","2016-07-08 15:38:50",232,NULL,NULL,0,NULL
1438,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,426,NULL,0,"admin","admin","2016-07-08 15:38:50","2016-07-08 15:38:50","2016-07-08 15:38:50",232,NULL,NULL,0,NULL
1439,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,427,NULL,0,"admin","admin","2016-07-08 15:38:50","2016-07-08 15:38:50","2016-07-08 15:38:50",232,NULL,NULL,0,NULL
1440,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,428,NULL,0,"admin","admin","2016-07-08 15:38:50","2016-07-08 15:38:50","2016-07-08 15:38:50",232,NULL,NULL,0,NULL
1441,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,429,NULL,0,"admin","admin","2016-07-08 15:38:50","2016-07-08 15:38:50","2016-07-08 15:38:50",232,NULL,NULL,0,NULL
1442,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,430,NULL,0,"admin","admin","2016-07-08 15:38:50","2016-07-08 15:38:50","2016-07-08 15:38:50",232,NULL,NULL,0,NULL
1443,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,431,NULL,0,"admin","admin","2016-07-08 15:38:50","2016-07-08 15:38:50","2016-07-08 15:38:50",232,NULL,NULL,0,NULL
1444,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,432,NULL,0,"admin","admin","2016-07-08 15:38:50","2016-07-08 15:38:50","2016-07-08 15:38:50",232,NULL,NULL,0,NULL
1445,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,433,NULL,0,"admin","admin","2016-07-08 15:38:50","2016-07-08 15:38:50","2016-07-08 15:38:50",232,NULL,NULL,0,NULL
1446,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,434,NULL,0,"admin","admin","2016-07-08 15:38:50","2016-07-08 15:38:50","2016-07-08 15:38:50",232,NULL,NULL,0,NULL
1447,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,435,NULL,0,"admin","admin","2016-07-08 15:38:50","2016-07-08 15:38:50","2016-07-08 15:38:50",232,NULL,NULL,0,NULL
1448,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,436,NULL,0,"admin","admin","2016-07-08 15:38:50","2016-07-08 15:38:50","2016-07-08 15:38:50",232,NULL,NULL,0,NULL
1449,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,437,NULL,0,"admin","admin","2016-07-08 15:38:50","2016-07-08 15:38:50","2016-07-08 15:38:50",232,NULL,NULL,0,NULL
1450,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,438,NULL,0,"admin","admin","2016-07-08 15:38:50","2016-07-08 15:38:50","2016-07-08 15:38:50",232,NULL,NULL,0,NULL
1451,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,439,NULL,0,"admin","admin","2016-07-08 15:38:50","2016-07-08 15:38:50","2016-07-08 15:38:50",232,NULL,NULL,0,NULL
1452,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,440,NULL,0,"admin","admin","2016-07-08 15:38:50","2016-07-08 15:38:50","2016-07-08 15:38:50",232,NULL,NULL,0,NULL
1453,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,441,NULL,0,"admin","admin","2016-07-08 15:38:50","2016-07-08 15:38:50","2016-07-08 15:38:50",232,NULL,NULL,0,NULL
1454,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,442,NULL,0,"admin","admin","2016-07-08 15:38:50","2016-07-08 15:38:50","2016-07-08 15:38:50",232,NULL,NULL,0,NULL
1455,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,443,NULL,0,"admin","admin","2016-07-08 15:38:50","2016-07-08 15:38:50","2016-07-08 15:38:50",232,NULL,NULL,0,NULL
1456,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,444,NULL,0,"admin","admin","2016-07-08 15:38:50","2016-07-08 15:38:50","2016-07-08 15:38:50",232,NULL,NULL,0,NULL
1457,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,445,NULL,0,"admin","admin","2016-07-08 15:38:50","2016-07-08 15:38:50","2016-07-08 15:38:50",232,NULL,NULL,0,NULL
1458,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,446,NULL,0,"admin","admin","2016-07-08 15:38:50","2016-07-08 15:38:50","2016-07-08 15:38:50",232,NULL,NULL,0,NULL
1459,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,447,NULL,0,"admin","admin","2016-07-08 15:38:50","2016-07-08 15:38:50","2016-07-08 15:38:50",232,NULL,NULL,0,NULL
1460,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,448,NULL,0,"admin","admin","2016-07-08 15:38:50","2016-07-08 15:38:50","2016-07-08 15:38:50",232,NULL,NULL,0,NULL
1461,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,449,NULL,0,"admin","admin","2016-07-08 15:38:50","2016-07-08 15:38:50","2016-07-08 15:38:50",232,NULL,NULL,0,NULL
1462,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,450,NULL,0,"admin","admin","2016-07-08 15:38:50","2016-07-08 15:38:50","2016-07-08 15:38:50",232,NULL,NULL,0,NULL
1463,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,451,NULL,0,"admin","admin","2016-07-08 15:38:50","2016-07-08 15:38:50","2016-07-08 15:38:50",232,NULL,NULL,0,NULL
1464,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,452,NULL,0,"admin","admin","2016-07-08 15:38:50","2016-07-08 15:38:50","2016-07-08 15:38:50",232,NULL,NULL,0,NULL
1465,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,453,NULL,0,"admin","admin","2016-07-08 15:38:50","2016-07-08 15:38:50","2016-07-08 15:38:50",232,NULL,NULL,0,NULL
1466,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,454,NULL,0,"admin","admin","2016-07-08 15:38:50","2016-07-08 15:38:50","2016-07-08 15:38:50",232,NULL,NULL,0,NULL
1467,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,455,NULL,0,"admin","admin","2016-07-08 15:38:51","2016-07-08 15:38:51","2016-07-08 15:38:51",232,NULL,NULL,0,NULL
1468,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,456,NULL,0,"admin","admin","2016-07-08 15:38:51","2016-07-08 15:38:51","2016-07-08 15:38:51",232,NULL,NULL,0,NULL
1469,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,457,NULL,0,"admin","admin","2016-07-08 15:38:51","2016-07-08 15:38:51","2016-07-08 15:38:51",232,NULL,NULL,0,NULL
1470,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,458,NULL,0,"admin","admin","2016-07-08 15:38:51","2016-07-08 15:38:51","2016-07-08 15:38:51",232,NULL,NULL,0,NULL
1471,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,459,NULL,0,"admin","admin","2016-07-08 15:38:51","2016-07-08 15:38:51","2016-07-08 15:38:51",232,NULL,NULL,0,NULL
1472,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,460,NULL,0,"admin","admin","2016-07-08 15:38:51","2016-07-08 15:38:51","2016-07-08 15:38:51",232,NULL,NULL,0,NULL
1473,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,461,NULL,0,"admin","admin","2016-07-08 15:38:51","2016-07-08 15:38:51","2016-07-08 15:38:51",232,NULL,NULL,0,NULL
1474,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,462,NULL,0,"admin","admin","2016-07-08 15:38:51","2016-07-08 15:38:51","2016-07-08 15:38:51",232,NULL,NULL,0,NULL
1475,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,463,NULL,0,"admin","admin","2016-07-08 15:38:51","2016-07-08 15:38:51","2016-07-08 15:38:51",232,NULL,NULL,0,NULL
1476,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,464,NULL,0,"admin","admin","2016-07-08 15:38:51","2016-07-08 15:38:51","2016-07-08 15:38:51",232,NULL,NULL,0,NULL
1477,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,465,NULL,0,"admin","admin","2016-07-08 15:38:51","2016-07-08 15:38:51","2016-07-08 15:38:51",232,NULL,NULL,0,NULL
1478,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,466,NULL,0,"admin","admin","2016-07-08 15:38:51","2016-07-08 15:38:51","2016-07-08 15:38:51",232,NULL,NULL,0,NULL
1479,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,467,NULL,0,"admin","admin","2016-07-08 15:38:51","2016-07-08 15:38:51","2016-07-08 15:38:51",232,NULL,NULL,0,NULL
1480,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,468,NULL,0,"admin","admin","2016-07-08 15:38:51","2016-07-08 15:38:51","2016-07-08 15:38:51",232,NULL,NULL,0,NULL
1481,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,469,NULL,0,"admin","admin","2016-07-08 15:38:51","2016-07-08 15:38:51","2016-07-08 15:38:51",232,NULL,NULL,0,NULL
1482,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,470,NULL,0,"admin","admin","2016-07-08 15:38:51","2016-07-08 15:38:51","2016-07-08 15:38:51",232,NULL,NULL,0,NULL
1483,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,471,NULL,0,"admin","admin","2016-07-08 15:38:51","2016-07-08 15:38:51","2016-07-08 15:38:51",232,NULL,NULL,0,NULL
1484,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,472,NULL,0,"admin","admin","2016-07-08 15:38:51","2016-07-08 15:38:51","2016-07-08 15:38:51",232,NULL,NULL,0,NULL
1485,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,473,NULL,0,"admin","admin","2016-07-08 15:38:51","2016-07-08 15:38:51","2016-07-08 15:38:51",232,NULL,NULL,0,NULL
1486,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,474,NULL,0,"admin","admin","2016-07-08 15:38:51","2016-07-08 15:38:51","2016-07-08 15:38:51",232,NULL,NULL,0,NULL
1487,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,475,NULL,0,"admin","admin","2016-07-08 15:38:51","2016-07-08 15:38:51","2016-07-08 15:38:51",232,NULL,NULL,0,NULL
1488,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,476,NULL,0,"admin","admin","2016-07-08 15:38:51","2016-07-08 15:38:51","2016-07-08 15:38:51",232,NULL,NULL,0,NULL
1489,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,477,NULL,0,"admin","admin","2016-07-08 15:38:51","2016-07-08 15:38:51","2016-07-08 15:38:51",232,NULL,NULL,0,NULL
1606,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,478,NULL,0,"admin","admin","2016-07-08 15:45:37","2016-07-08 15:45:37","2016-07-08 15:45:37",232,NULL,NULL,0,NULL
1607,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,479,NULL,0,"admin","admin","2016-07-08 15:45:37","2016-07-08 15:45:37","2016-07-08 15:45:37",232,NULL,NULL,0,NULL
1608,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,480,NULL,0,"admin","admin","2016-07-08 15:45:37","2016-07-08 15:45:37","2016-07-08 15:45:37",232,NULL,NULL,0,NULL
1609,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,481,NULL,0,"admin","admin","2016-07-08 15:45:37","2016-07-08 15:45:37","2016-07-08 15:45:37",232,NULL,NULL,0,NULL
1610,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,482,NULL,0,"admin","admin","2016-07-08 15:45:37","2016-07-08 15:45:37","2016-07-08 15:45:37",232,NULL,NULL,0,NULL
1611,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,483,NULL,0,"admin","admin","2016-07-08 15:45:37","2016-07-08 15:45:37","2016-07-08 15:45:37",232,NULL,NULL,0,NULL
1618,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,484,NULL,0,"admin","admin","2016-07-08 16:41:54","2016-07-08 16:41:54","2016-07-08 16:41:54",232,NULL,NULL,0,NULL
1619,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,485,NULL,0,"admin","admin","2016-07-08 16:53:36","2016-07-08 16:53:36","2016-07-08 16:53:36",232,NULL,NULL,0,NULL
1620,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,486,NULL,0,"admin","admin","2016-07-08 16:53:36","2016-07-08 16:53:36","2016-07-08 16:53:36",232,NULL,NULL,0,NULL
1621,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,487,NULL,0,"admin","admin","2016-07-08 16:53:36","2016-07-08 16:53:36","2016-07-08 16:53:36",232,NULL,NULL,0,NULL
1622,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,488,NULL,0,"admin","admin","2016-07-08 16:53:36","2016-07-08 16:53:36","2016-07-08 16:53:36",232,NULL,NULL,0,NULL
1623,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,489,NULL,0,"admin","admin","2016-07-08 16:53:36","2016-07-08 16:53:36","2016-07-08 16:53:36",232,NULL,NULL,0,NULL
1624,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,490,NULL,0,"admin","admin","2016-07-08 16:53:36","2016-07-08 16:53:36","2016-07-08 16:53:36",232,NULL,NULL,0,NULL
1625,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,491,NULL,0,"admin","admin","2016-07-08 16:53:36","2016-07-08 16:53:36","2016-07-08 16:53:36",232,NULL,NULL,0,NULL
1626,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,492,NULL,0,"admin","admin","2016-07-08 16:53:36","2016-07-08 16:53:36","2016-07-08 16:53:36",232,NULL,NULL,0,NULL
1627,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,493,NULL,0,"admin","admin","2016-07-08 16:53:36","2016-07-08 16:53:36","2016-07-08 16:53:36",232,NULL,NULL,0,NULL
1628,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,494,NULL,0,"admin","admin","2016-07-08 16:53:36","2016-07-08 16:53:36","2016-07-08 16:53:36",232,NULL,NULL,0,NULL
1629,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,495,NULL,0,"admin","admin","2016-07-08 16:53:36","2016-07-08 16:53:36","2016-07-08 16:53:36",232,NULL,NULL,0,NULL
1630,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,496,NULL,0,"admin","admin","2016-07-08 16:53:36","2016-07-08 16:53:36","2016-07-08 16:53:36",232,NULL,NULL,0,NULL
1643,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,497,NULL,0,"admin","admin","2016-07-08 17:25:05","2016-07-08 17:25:05","2016-07-08 17:25:05",232,NULL,NULL,0,NULL
1644,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,498,NULL,0,"admin","admin","2016-07-08 17:25:05","2016-07-08 17:25:05","2016-07-08 17:25:05",232,NULL,NULL,0,NULL
1645,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,499,NULL,0,"admin","admin","2016-07-08 17:25:05","2016-07-08 17:25:05","2016-07-08 17:25:05",232,NULL,NULL,0,NULL
1646,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,500,NULL,0,"admin","admin","2016-07-08 17:25:05","2016-07-08 17:25:05","2016-07-08 17:25:05",232,NULL,NULL,0,NULL
1647,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,501,NULL,0,"admin","admin","2016-07-08 17:25:05","2016-07-08 17:25:05","2016-07-08 17:25:05",232,NULL,NULL,0,NULL
1656,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,502,NULL,0,"admin","admin","2016-07-12 20:22:33","2016-07-12 20:22:33","2016-07-12 20:22:33",232,NULL,NULL,0,NULL
1657,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,503,NULL,0,"admin","admin","2016-07-12 20:22:33","2016-07-12 20:22:33","2016-07-12 20:22:33",232,NULL,NULL,0,NULL
1658,NULL,NULL,NULL,143,NULL,NULL,NULL,NULL,NULL,143,0,"admin","admin","2016-07-12 20:22:33","2016-07-12 20:22:33","2016-07-12 20:22:33",878,NULL,NULL,0,NULL
1659,NULL,NULL,NULL,144,NULL,NULL,NULL,NULL,NULL,143,1,"admin","admin","2016-07-12 20:22:33","2016-07-12 20:22:33","2016-07-12 20:22:33",880,NULL,NULL,0,NULL
1660,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,504,NULL,0,"admin","admin","2016-07-13 13:58:59","2016-07-13 13:58:59","2016-07-13 13:58:59",232,NULL,NULL,0,NULL
1671,67,NULL,NULL,NULL,NULL,9244,NULL,NULL,NULL,NULL,0,"admin","admin","2016-07-13 20:22:19","2016-07-13 20:22:19","2016-07-13 20:22:19",880,NULL,NULL,0,NULL
1672,67,NULL,NULL,NULL,NULL,9244,NULL,NULL,NULL,NULL,1,"admin","admin","2016-07-13 20:22:19","2016-07-13 20:22:19","2016-07-13 20:22:19",880,NULL,NULL,0,NULL
1696,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,505,NULL,0,"admin","admin","2016-07-13 20:57:51","2016-07-13 20:57:51","2016-07-13 20:57:51",232,NULL,NULL,0,NULL
1697,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,506,NULL,0,"admin","admin","2016-07-13 20:57:51","2016-07-13 20:57:51","2016-07-13 20:57:51",232,NULL,NULL,0,NULL
1698,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,507,NULL,0,"admin","admin","2016-07-13 20:57:51","2016-07-13 20:57:51","2016-07-13 20:57:51",232,NULL,NULL,0,NULL
1699,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,508,NULL,0,"admin","admin","2016-07-13 20:57:51","2016-07-13 20:57:51","2016-07-13 20:57:51",232,NULL,NULL,0,NULL
1700,166,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,145,0,"admin","admin","2016-07-13 20:57:52","2016-07-13 20:57:52","2016-07-13 20:57:52",878,NULL,NULL,0,NULL
1701,167,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,145,1,"admin","admin","2016-07-13 20:57:52","2016-07-13 20:57:52","2016-07-13 20:57:52",878,NULL,NULL,0,NULL
1702,168,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,145,2,"admin","admin","2016-07-13 20:57:52","2016-07-13 20:57:52","2016-07-13 20:57:52",878,NULL,NULL,0,NULL
1703,169,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,145,3,"admin","admin","2016-07-13 20:57:52","2016-07-13 20:57:52","2016-07-13 20:57:52",878,NULL,NULL,0,NULL
1704,293,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,145,4,"admin","admin","2016-07-13 20:57:52","2016-07-13 20:57:52","2016-07-13 20:57:52",878,NULL,NULL,0,NULL
1705,171,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,145,5,"admin","admin","2016-07-13 20:57:52","2016-07-13 20:57:52","2016-07-13 20:57:52",878,NULL,NULL,0,NULL
1706,294,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,145,6,"admin","admin","2016-07-13 20:57:52","2016-07-13 20:57:52","2016-07-13 20:57:52",878,NULL,NULL,0,NULL
1707,166,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,145,7,"admin","admin","2016-07-13 20:57:52","2016-07-13 20:57:52","2016-07-13 20:57:52",880,NULL,NULL,0,NULL
1708,167,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,145,8,"admin","admin","2016-07-13 20:57:52","2016-07-13 20:57:52","2016-07-13 20:57:52",880,NULL,NULL,0,NULL
1709,168,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,145,9,"admin","admin","2016-07-13 20:57:52","2016-07-13 20:57:52","2016-07-13 20:57:52",880,NULL,NULL,0,NULL
1710,169,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,145,10,"admin","admin","2016-07-13 20:57:52","2016-07-13 20:57:52","2016-07-13 20:57:52",880,NULL,NULL,0,NULL
1711,293,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,145,11,"admin","admin","2016-07-13 20:57:52","2016-07-13 20:57:52","2016-07-13 20:57:52",880,NULL,NULL,0,NULL
1712,171,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,145,12,"admin","admin","2016-07-13 20:57:52","2016-07-13 20:57:52","2016-07-13 20:57:52",880,NULL,NULL,0,NULL
1713,294,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,145,13,"admin","admin","2016-07-13 20:57:52","2016-07-13 20:57:52","2016-07-13 20:57:52",880,NULL,NULL,0,NULL
1714,166,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,145,14,"admin","admin","2016-07-13 20:57:52","2016-07-13 20:57:52","2016-07-13 20:57:52",880,NULL,NULL,0,NULL
1715,167,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,145,15,"admin","admin","2016-07-13 20:57:52","2016-07-13 20:57:52","2016-07-13 20:57:52",880,NULL,NULL,0,NULL
