id,top_container_id,sub_container_id,aspace_relationship_position,suppressed,"created_by","last_modified_by","system_mtime","user_mtime"
14242,949,14242,0,0,NULL,NULL,"2016-04-01 15:48:52","2016-04-01 15:48:52"
14243,949,14243,0,0,NULL,NULL,"2016-04-01 15:48:52","2016-04-01 15:48:52"
14244,949,14244,0,0,NULL,NULL,"2016-04-01 15:48:52","2016-04-01 15:48:52"
14245,949,14245,0,0,NULL,NULL,"2016-04-01 15:48:52","2016-04-01 15:48:52"
14246,949,14246,0,0,NULL,NULL,"2016-04-01 15:48:52","2016-04-01 15:48:52"
14247,949,14247,0,0,NULL,NULL,"2016-04-01 15:48:52","2016-04-01 15:48:52"
14248,949,14248,0,0,NULL,NULL,"2016-04-01 15:48:52","2016-04-01 15:48:52"
14249,949,14249,0,0,NULL,NULL,"2016-04-01 15:48:52","2016-04-01 15:48:52"
14250,949,14250,0,0,NULL,NULL,"2016-04-01 15:48:52","2016-04-01 15:48:52"
14251,949,14251,0,0,NULL,NULL,"2016-04-01 15:48:52","2016-04-01 15:48:52"
14252,950,14252,0,0,NULL,NULL,"2016-04-01 15:48:52","2016-04-01 15:48:52"
14253,950,14253,0,0,NULL,NULL,"2016-04-01 15:48:52","2016-04-01 15:48:52"
14254,950,14254,0,0,NULL,NULL,"2016-04-01 15:48:52","2016-04-01 15:48:52"
14255,950,14255,0,0,NULL,NULL,"2016-04-01 15:48:52","2016-04-01 15:48:52"
14256,950,14256,0,0,NULL,NULL,"2016-04-01 15:48:52","2016-04-01 15:48:52"
14257,950,14257,0,0,NULL,NULL,"2016-04-01 15:48:52","2016-04-01 15:48:52"
14258,950,14258,0,0,NULL,NULL,"2016-04-01 15:48:53","2016-04-01 15:48:53"
14259,950,14259,0,0,NULL,NULL,"2016-04-01 15:48:53","2016-04-01 15:48:53"
14260,950,14260,0,0,NULL,NULL,"2016-04-01 15:48:53","2016-04-01 15:48:53"
14261,950,14261,0,0,NULL,NULL,"2016-04-01 15:48:53","2016-04-01 15:48:53"
14262,950,14262,0,0,NULL,NULL,"2016-04-01 15:48:53","2016-04-01 15:48:53"
14263,950,14263,0,0,NULL,NULL,"2016-04-01 15:48:53","2016-04-01 15:48:53"
14264,950,14264,0,0,NULL,NULL,"2016-04-01 15:48:53","2016-04-01 15:48:53"
14265,950,14265,0,0,NULL,NULL,"2016-04-01 15:48:53","2016-04-01 15:48:53"
14266,950,14266,0,0,NULL,NULL,"2016-04-01 15:48:53","2016-04-01 15:48:53"
14267,950,14267,0,0,NULL,NULL,"2016-04-01 15:48:53","2016-04-01 15:48:53"
14268,950,14268,0,0,NULL,NULL,"2016-04-01 15:48:53","2016-04-01 15:48:53"
14269,950,14269,0,0,NULL,NULL,"2016-04-01 15:48:53","2016-04-01 15:48:53"
14270,950,14270,0,0,NULL,NULL,"2016-04-01 15:48:53","2016-04-01 15:48:53"
14271,950,14271,0,0,NULL,NULL,"2016-04-01 15:48:53","2016-04-01 15:48:53"
14272,950,14272,0,0,NULL,NULL,"2016-04-01 15:48:53","2016-04-01 15:48:53"
14273,950,14273,0,0,NULL,NULL,"2016-04-01 15:48:53","2016-04-01 15:48:53"
14274,951,14274,0,0,NULL,NULL,"2016-04-01 15:48:53","2016-04-01 15:48:53"
14275,951,14275,0,0,NULL,NULL,"2016-04-01 15:48:53","2016-04-01 15:48:53"
14276,951,14276,0,0,NULL,NULL,"2016-04-01 15:48:53","2016-04-01 15:48:53"
14277,951,14277,0,0,NULL,NULL,"2016-04-01 15:48:53","2016-04-01 15:48:53"
14278,951,14278,0,0,NULL,NULL,"2016-04-01 15:48:53","2016-04-01 15:48:53"
14279,951,14279,0,0,NULL,NULL,"2016-04-01 15:48:53","2016-04-01 15:48:53"
14280,951,14280,0,0,NULL,NULL,"2016-04-01 15:48:53","2016-04-01 15:48:53"
14281,951,14281,0,0,NULL,NULL,"2016-04-01 15:48:53","2016-04-01 15:48:53"
14282,951,14282,0,0,NULL,NULL,"2016-04-01 15:48:53","2016-04-01 15:48:53"
14283,951,14283,0,0,NULL,NULL,"2016-04-01 15:48:53","2016-04-01 15:48:53"
14284,951,14284,0,0,NULL,NULL,"2016-04-01 15:48:54","2016-04-01 15:48:54"
14285,951,14285,0,0,NULL,NULL,"2016-04-01 15:48:54","2016-04-01 15:48:54"
14286,951,14286,0,0,NULL,NULL,"2016-04-01 15:48:54","2016-04-01 15:48:54"
14287,951,14287,0,0,NULL,NULL,"2016-04-01 15:48:54","2016-04-01 15:48:54"
14288,951,14288,0,0,NULL,NULL,"2016-04-01 15:48:54","2016-04-01 15:48:54"
14289,951,14289,0,0,NULL,NULL,"2016-04-01 15:48:54","2016-04-01 15:48:54"
14290,951,14290,0,0,NULL,NULL,"2016-04-01 15:48:54","2016-04-01 15:48:54"
14291,951,14291,0,0,NULL,NULL,"2016-04-01 15:48:54","2016-04-01 15:48:54"
14292,951,14292,0,0,NULL,NULL,"2016-04-01 15:48:54","2016-04-01 15:48:54"
14293,951,14293,0,0,NULL,NULL,"2016-04-01 15:48:54","2016-04-01 15:48:54"
14294,951,14294,0,0,NULL,NULL,"2016-04-01 15:48:54","2016-04-01 15:48:54"
14295,951,14295,0,0,NULL,NULL,"2016-04-01 15:48:54","2016-04-01 15:48:54"
14296,952,14296,0,0,NULL,NULL,"2016-04-01 15:48:54","2016-04-01 15:48:54"
14297,952,14297,0,0,NULL,NULL,"2016-04-01 15:48:54","2016-04-01 15:48:54"
14298,952,14298,0,0,NULL,NULL,"2016-04-01 15:48:54","2016-04-01 15:48:54"
14299,952,14299,0,0,NULL,NULL,"2016-04-01 15:48:54","2016-04-01 15:48:54"
14300,952,14300,0,0,NULL,NULL,"2016-04-01 15:48:54","2016-04-01 15:48:54"
14301,952,14301,0,0,NULL,NULL,"2016-04-01 15:48:54","2016-04-01 15:48:54"
14302,952,14302,0,0,NULL,NULL,"2016-04-01 15:48:54","2016-04-01 15:48:54"
14303,952,14303,0,0,NULL,NULL,"2016-04-01 15:48:54","2016-04-01 15:48:54"
14304,952,14304,0,0,NULL,NULL,"2016-04-01 15:48:54","2016-04-01 15:48:54"
14305,952,14305,0,0,NULL,NULL,"2016-04-01 15:48:54","2016-04-01 15:48:54"
14306,952,14306,0,0,NULL,NULL,"2016-04-01 15:48:54","2016-04-01 15:48:54"
14307,952,14307,0,0,NULL,NULL,"2016-04-01 15:48:54","2016-04-01 15:48:54"
14308,952,14308,0,0,NULL,NULL,"2016-04-01 15:48:54","2016-04-01 15:48:54"
14309,952,14309,0,0,NULL,NULL,"2016-04-01 15:48:54","2016-04-01 15:48:54"
14310,952,14310,0,0,NULL,NULL,"2016-04-01 15:48:54","2016-04-01 15:48:54"
14311,952,14311,0,0,NULL,NULL,"2016-04-01 15:48:54","2016-04-01 15:48:54"
14312,952,14312,0,0,NULL,NULL,"2016-04-01 15:48:55","2016-04-01 15:48:55"
14313,952,14313,0,0,NULL,NULL,"2016-04-01 15:48:55","2016-04-01 15:48:55"
14314,952,14314,0,0,NULL,NULL,"2016-04-01 15:48:55","2016-04-01 15:48:55"
14315,952,14315,0,0,NULL,NULL,"2016-04-01 15:48:55","2016-04-01 15:48:55"
14316,952,14316,0,0,NULL,NULL,"2016-04-01 15:48:55","2016-04-01 15:48:55"
14317,952,14317,0,0,NULL,NULL,"2016-04-01 15:48:55","2016-04-01 15:48:55"
14318,953,14318,0,0,NULL,NULL,"2016-04-01 15:48:55","2016-04-01 15:48:55"
14319,953,14319,0,0,NULL,NULL,"2016-04-01 15:48:55","2016-04-01 15:48:55"
14320,953,14320,0,0,NULL,NULL,"2016-04-01 15:48:55","2016-04-01 15:48:55"
14321,953,14321,0,0,NULL,NULL,"2016-04-01 15:48:55","2016-04-01 15:48:55"
14322,953,14322,0,0,NULL,NULL,"2016-04-01 15:48:55","2016-04-01 15:48:55"
14323,953,14323,0,0,NULL,NULL,"2016-04-01 15:48:55","2016-04-01 15:48:55"
14324,953,14324,0,0,NULL,NULL,"2016-04-01 15:48:55","2016-04-01 15:48:55"
14325,953,14325,0,0,NULL,NULL,"2016-04-01 15:48:55","2016-04-01 15:48:55"
14326,953,14326,0,0,NULL,NULL,"2016-04-01 15:48:55","2016-04-01 15:48:55"
14327,953,14327,0,0,NULL,NULL,"2016-04-01 15:48:55","2016-04-01 15:48:55"
14328,953,14328,0,0,NULL,NULL,"2016-04-01 15:48:55","2016-04-01 15:48:55"
14329,953,14329,0,0,NULL,NULL,"2016-04-01 15:48:55","2016-04-01 15:48:55"
14330,953,14330,0,0,NULL,NULL,"2016-04-01 15:48:55","2016-04-01 15:48:55"
14331,953,14331,0,0,NULL,NULL,"2016-04-01 15:48:55","2016-04-01 15:48:55"
14332,953,14332,0,0,NULL,NULL,"2016-04-01 15:48:55","2016-04-01 15:48:55"
14333,953,14333,0,0,NULL,NULL,"2016-04-01 15:48:55","2016-04-01 15:48:55"
14334,953,14334,0,0,NULL,NULL,"2016-04-01 15:48:55","2016-04-01 15:48:55"
14335,953,14335,0,0,NULL,NULL,"2016-04-01 15:48:55","2016-04-01 15:48:55"
14336,953,14336,0,0,NULL,NULL,"2016-04-01 15:48:55","2016-04-01 15:48:55"
14337,953,14337,0,0,NULL,NULL,"2016-04-01 15:48:55","2016-04-01 15:48:55"
14338,953,14338,0,0,NULL,NULL,"2016-04-01 15:48:55","2016-04-01 15:48:55"
14339,953,14339,0,0,NULL,NULL,"2016-04-01 15:48:55","2016-04-01 15:48:55"
14340,885,14340,0,0,NULL,NULL,"2016-04-01 15:48:55","2016-04-01 15:48:55"
14341,885,14341,0,0,NULL,NULL,"2016-04-01 15:48:55","2016-04-01 15:48:55"
14342,885,14342,0,0,NULL,NULL,"2016-04-01 15:48:56","2016-04-01 15:48:56"
14343,885,14343,0,0,NULL,NULL,"2016-04-01 15:48:56","2016-04-01 15:48:56"
14344,885,14344,0,0,NULL,NULL,"2016-04-01 15:48:56","2016-04-01 15:48:56"
14345,885,14345,0,0,NULL,NULL,"2016-04-01 15:48:56","2016-04-01 15:48:56"
14346,885,14346,0,0,NULL,NULL,"2016-04-01 15:48:56","2016-04-01 15:48:56"
14347,885,14347,0,0,NULL,NULL,"2016-04-01 15:48:56","2016-04-01 15:48:56"
14348,885,14348,0,0,NULL,NULL,"2016-04-01 15:48:56","2016-04-01 15:48:56"
14349,885,14349,0,0,NULL,NULL,"2016-04-01 15:48:56","2016-04-01 15:48:56"
14350,885,14350,0,0,NULL,NULL,"2016-04-01 15:48:56","2016-04-01 15:48:56"
14351,885,14351,0,0,NULL,NULL,"2016-04-01 15:48:56","2016-04-01 15:48:56"
14352,885,14352,0,0,NULL,NULL,"2016-04-01 15:48:56","2016-04-01 15:48:56"
14353,954,14353,0,0,NULL,NULL,"2016-04-01 15:48:56","2016-04-01 15:48:56"
14354,954,14354,0,0,NULL,NULL,"2016-04-01 15:48:56","2016-04-01 15:48:56"
14355,954,14355,0,0,NULL,NULL,"2016-04-01 15:48:56","2016-04-01 15:48:56"
14356,954,14356,0,0,NULL,NULL,"2016-04-01 15:48:56","2016-04-01 15:48:56"
14357,954,14357,0,0,NULL,NULL,"2016-04-01 15:48:56","2016-04-01 15:48:56"
14358,954,14358,0,0,NULL,NULL,"2016-04-01 15:48:56","2016-04-01 15:48:56"
14359,954,14359,0,0,NULL,NULL,"2016-04-01 15:48:56","2016-04-01 15:48:56"
14360,954,14360,0,0,NULL,NULL,"2016-04-01 15:48:56","2016-04-01 15:48:56"
14361,954,14361,0,0,NULL,NULL,"2016-04-01 15:48:56","2016-04-01 15:48:56"
14362,954,14362,0,0,NULL,NULL,"2016-04-01 15:48:56","2016-04-01 15:48:56"
14363,954,14363,0,0,NULL,NULL,"2016-04-01 15:48:56","2016-04-01 15:48:56"
14364,954,14364,0,0,NULL,NULL,"2016-04-01 15:48:56","2016-04-01 15:48:56"
14365,954,14365,0,0,NULL,NULL,"2016-04-01 15:48:56","2016-04-01 15:48:56"
14366,954,14366,0,0,NULL,NULL,"2016-04-01 15:48:56","2016-04-01 15:48:56"
14367,955,14367,0,0,NULL,NULL,"2016-04-01 15:48:56","2016-04-01 15:48:56"
14368,955,14368,0,0,NULL,NULL,"2016-04-01 15:48:56","2016-04-01 15:48:56"
14369,955,14369,0,0,NULL,NULL,"2016-04-01 15:48:56","2016-04-01 15:48:56"
14370,955,14370,0,0,NULL,NULL,"2016-04-01 15:48:56","2016-04-01 15:48:56"
14371,955,14371,0,0,NULL,NULL,"2016-04-01 15:48:56","2016-04-01 15:48:56"
14372,955,14372,0,0,NULL,NULL,"2016-04-01 15:48:56","2016-04-01 15:48:56"
14373,955,14373,0,0,NULL,NULL,"2016-04-01 15:48:57","2016-04-01 15:48:57"
14374,955,14374,0,0,NULL,NULL,"2016-04-01 15:48:57","2016-04-01 15:48:57"
14375,955,14375,0,0,NULL,NULL,"2016-04-01 15:48:57","2016-04-01 15:48:57"
14376,955,14376,0,0,NULL,NULL,"2016-04-01 15:48:57","2016-04-01 15:48:57"
14377,955,14377,0,0,NULL,NULL,"2016-04-01 15:48:57","2016-04-01 15:48:57"
14378,955,14378,0,0,NULL,NULL,"2016-04-01 15:48:57","2016-04-01 15:48:57"
14379,955,14379,0,0,NULL,NULL,"2016-04-01 15:48:57","2016-04-01 15:48:57"
14380,955,14380,0,0,NULL,NULL,"2016-04-01 15:48:57","2016-04-01 15:48:57"
14381,955,14381,0,0,NULL,NULL,"2016-04-01 15:48:57","2016-04-01 15:48:57"
14382,955,14382,0,0,NULL,NULL,"2016-04-01 15:48:57","2016-04-01 15:48:57"
14383,955,14383,0,0,NULL,NULL,"2016-04-01 15:48:57","2016-04-01 15:48:57"
14384,955,14384,0,0,NULL,NULL,"2016-04-01 15:48:57","2016-04-01 15:48:57"
14385,955,14385,0,0,NULL,NULL,"2016-04-01 15:48:57","2016-04-01 15:48:57"
14386,955,14386,0,0,NULL,NULL,"2016-04-01 15:48:57","2016-04-01 15:48:57"
14387,955,14387,0,0,NULL,NULL,"2016-04-01 15:48:57","2016-04-01 15:48:57"
14388,955,14388,0,0,NULL,NULL,"2016-04-01 15:48:57","2016-04-01 15:48:57"
14389,955,14389,0,0,NULL,NULL,"2016-04-01 15:48:57","2016-04-01 15:48:57"
14390,955,14390,0,0,NULL,NULL,"2016-04-01 15:48:57","2016-04-01 15:48:57"
14391,955,14391,0,0,NULL,NULL,"2016-04-01 15:48:57","2016-04-01 15:48:57"
14392,955,14392,0,0,NULL,NULL,"2016-04-01 15:48:57","2016-04-01 15:48:57"
14393,955,14393,0,0,NULL,NULL,"2016-04-01 15:48:57","2016-04-01 15:48:57"
14394,955,14394,0,0,NULL,NULL,"2016-04-01 15:48:57","2016-04-01 15:48:57"
14395,955,14395,0,0,NULL,NULL,"2016-04-01 15:48:57","2016-04-01 15:48:57"
14396,955,14396,0,0,NULL,NULL,"2016-04-01 15:48:57","2016-04-01 15:48:57"
14397,955,14397,0,0,NULL,NULL,"2016-04-01 15:48:57","2016-04-01 15:48:57"
14398,888,14398,0,0,NULL,NULL,"2016-04-01 15:48:57","2016-04-01 15:48:57"
14399,888,14399,0,0,NULL,NULL,"2016-04-01 15:48:57","2016-04-01 15:48:57"
14400,888,14400,0,0,NULL,NULL,"2016-04-01 15:48:57","2016-04-01 15:48:57"
14401,888,14401,0,0,NULL,NULL,"2016-04-01 15:48:57","2016-04-01 15:48:57"
14402,888,14402,0,0,NULL,NULL,"2016-04-01 15:48:57","2016-04-01 15:48:57"
14403,888,14403,0,0,NULL,NULL,"2016-04-01 15:48:57","2016-04-01 15:48:57"
14404,888,14404,0,0,NULL,NULL,"2016-04-01 15:48:57","2016-04-01 15:48:57"
14405,888,14405,0,0,NULL,NULL,"2016-04-01 15:48:57","2016-04-01 15:48:57"
14406,888,14406,0,0,NULL,NULL,"2016-04-01 15:48:57","2016-04-01 15:48:57"
14407,888,14407,0,0,NULL,NULL,"2016-04-01 15:48:58","2016-04-01 15:48:58"
14408,888,14408,0,0,NULL,NULL,"2016-04-01 15:48:58","2016-04-01 15:48:58"
14409,888,14409,0,0,NULL,NULL,"2016-04-01 15:48:58","2016-04-01 15:48:58"
14410,888,14410,0,0,NULL,NULL,"2016-04-01 15:48:58","2016-04-01 15:48:58"
14470,1000,14470,0,0,NULL,NULL,"2016-04-02 14:19:09","2016-04-02 14:19:09"
14480,1005,14480,0,0,NULL,NULL,"2016-04-05 20:54:41","2016-04-05 20:54:41"
14481,1006,14481,0,0,NULL,NULL,"2016-04-05 20:54:41","2016-04-05 20:54:41"
14482,1007,14482,0,0,NULL,NULL,"2016-04-05 20:54:41","2016-04-05 20:54:41"
14483,775,14483,0,0,NULL,NULL,"2016-04-06 17:30:05","2016-04-06 17:30:05"
15226,1188,15226,0,0,NULL,NULL,"2016-04-11 15:19:49","2016-04-11 15:19:49"
15227,1189,15227,0,0,NULL,NULL,"2016-04-11 15:19:49","2016-04-11 15:19:49"
15228,1190,15228,0,0,NULL,NULL,"2016-04-11 15:19:49","2016-04-11 15:19:49"
15229,1191,15229,0,0,NULL,NULL,"2016-04-11 15:19:49","2016-04-11 15:19:49"
15230,1192,15230,0,0,NULL,NULL,"2016-04-11 15:19:49","2016-04-11 15:19:49"
15231,1193,15231,0,0,NULL,NULL,"2016-04-11 15:19:49","2016-04-11 15:19:49"
15232,1194,15232,0,0,NULL,NULL,"2016-04-11 15:19:49","2016-04-11 15:19:49"
15233,1195,15233,0,0,NULL,NULL,"2016-04-11 15:19:49","2016-04-11 15:19:49"
15234,1196,15234,0,0,NULL,NULL,"2016-04-11 15:19:49","2016-04-11 15:19:49"
15235,1197,15235,0,0,NULL,NULL,"2016-04-11 15:19:49","2016-04-11 15:19:49"
15236,1198,15236,0,0,NULL,NULL,"2016-04-11 15:19:49","2016-04-11 15:19:49"
15237,1199,15237,0,0,NULL,NULL,"2016-04-11 15:20:48","2016-04-11 15:20:48"
15238,1200,15238,0,0,NULL,NULL,"2016-04-11 15:20:48","2016-04-11 15:20:48"
15239,1201,15239,0,0,NULL,NULL,"2016-04-11 15:20:48","2016-04-11 15:20:48"
15240,1201,15240,0,0,NULL,NULL,"2016-04-11 15:20:48","2016-04-11 15:20:48"
15241,1199,15241,0,0,NULL,NULL,"2016-04-11 15:20:48","2016-04-11 15:20:48"
15242,1201,15242,0,0,NULL,NULL,"2016-04-11 15:20:48","2016-04-11 15:20:48"
15243,1201,15243,0,0,NULL,NULL,"2016-04-11 15:20:48","2016-04-11 15:20:48"
15244,1201,15244,0,0,NULL,NULL,"2016-04-11 15:20:48","2016-04-11 15:20:48"
15245,1199,15245,0,0,NULL,NULL,"2016-04-11 15:20:48","2016-04-11 15:20:48"
15246,1202,15246,0,0,NULL,NULL,"2016-04-11 15:20:48","2016-04-11 15:20:48"
15247,1201,15247,0,0,NULL,NULL,"2016-04-11 15:20:48","2016-04-11 15:20:48"
15248,1202,15248,0,0,NULL,NULL,"2016-04-11 15:20:48","2016-04-11 15:20:48"
15249,1202,15249,0,0,NULL,NULL,"2016-04-11 15:20:48","2016-04-11 15:20:48"
15250,1202,15250,0,0,NULL,NULL,"2016-04-11 15:20:48","2016-04-11 15:20:48"
15251,1203,15251,0,0,NULL,NULL,"2016-04-11 15:20:48","2016-04-11 15:20:48"
15252,1204,15252,0,0,NULL,NULL,"2016-04-11 15:20:48","2016-04-11 15:20:48"
15253,1204,15253,0,0,NULL,NULL,"2016-04-11 15:20:48","2016-04-11 15:20:48"
15254,1205,15254,0,0,NULL,NULL,"2016-04-11 15:20:48","2016-04-11 15:20:48"
15255,1202,15255,0,0,NULL,NULL,"2016-04-11 15:20:48","2016-04-11 15:20:48"
15256,1202,15256,0,0,NULL,NULL,"2016-04-11 15:20:48","2016-04-11 15:20:48"
15257,1203,15257,0,0,NULL,NULL,"2016-04-11 15:20:48","2016-04-11 15:20:48"
15258,1204,15258,0,0,NULL,NULL,"2016-04-11 15:20:49","2016-04-11 15:20:49"
15259,1202,15259,0,0,NULL,NULL,"2016-04-11 15:20:49","2016-04-11 15:20:49"
15260,1202,15260,0,0,NULL,NULL,"2016-04-11 15:20:49","2016-04-11 15:20:49"
15261,1204,15261,0,0,NULL,NULL,"2016-04-11 15:20:49","2016-04-11 15:20:49"
15262,1206,15262,0,0,NULL,NULL,"2016-04-11 15:20:49","2016-04-11 15:20:49"
15263,1205,15263,0,0,NULL,NULL,"2016-04-11 15:20:49","2016-04-11 15:20:49"
15264,1207,15264,0,0,NULL,NULL,"2016-04-11 15:20:49","2016-04-11 15:20:49"
15265,1208,15265,0,0,NULL,NULL,"2016-04-11 15:20:49","2016-04-11 15:20:49"
15266,1206,15266,0,0,NULL,NULL,"2016-04-11 15:20:49","2016-04-11 15:20:49"
15267,1208,15267,0,0,NULL,NULL,"2016-04-11 15:20:49","2016-04-11 15:20:49"
15268,1208,15268,0,0,NULL,NULL,"2016-04-11 15:20:49","2016-04-11 15:20:49"
15269,1209,15269,0,0,NULL,NULL,"2016-04-11 15:20:49","2016-04-11 15:20:49"
15270,1209,15270,0,0,NULL,NULL,"2016-04-11 15:20:49","2016-04-11 15:20:49"
15271,1203,15271,0,0,NULL,NULL,"2016-04-11 15:20:49","2016-04-11 15:20:49"
15272,1209,15272,0,0,NULL,NULL,"2016-04-11 15:20:49","2016-04-11 15:20:49"
15273,1209,15273,0,0,NULL,NULL,"2016-04-11 15:20:49","2016-04-11 15:20:49"
15274,1208,15274,0,0,NULL,NULL,"2016-04-11 15:20:49","2016-04-11 15:20:49"
15275,1209,15275,0,0,NULL,NULL,"2016-04-11 15:20:49","2016-04-11 15:20:49"
15276,1209,15276,0,0,NULL,NULL,"2016-04-11 15:20:49","2016-04-11 15:20:49"
15277,1210,15277,0,0,NULL,NULL,"2016-04-11 15:20:49","2016-04-11 15:20:49"
15278,1210,15278,0,0,NULL,NULL,"2016-04-11 15:20:49","2016-04-11 15:20:49"
15279,1208,15279,0,0,NULL,NULL,"2016-04-11 15:20:49","2016-04-11 15:20:49"
15280,1210,15280,0,0,NULL,NULL,"2016-04-11 15:20:49","2016-04-11 15:20:49"
15281,1210,15281,0,0,NULL,NULL,"2016-04-11 15:20:50","2016-04-11 15:20:50"
15282,1210,15282,0,0,NULL,NULL,"2016-04-11 15:20:50","2016-04-11 15:20:50"
15283,1210,15283,0,0,NULL,NULL,"2016-04-11 15:20:50","2016-04-11 15:20:50"
15284,1208,15284,0,0,NULL,NULL,"2016-04-11 15:20:50","2016-04-11 15:20:50"
15285,1203,15285,0,0,NULL,NULL,"2016-04-11 15:20:50","2016-04-11 15:20:50"
15286,1208,15286,0,0,NULL,NULL,"2016-04-11 15:20:50","2016-04-11 15:20:50"
15287,1211,15287,0,0,NULL,NULL,"2016-04-11 15:20:50","2016-04-11 15:20:50"
15288,1211,15288,0,0,NULL,NULL,"2016-04-11 15:20:50","2016-04-11 15:20:50"
15289,1211,15289,0,0,NULL,NULL,"2016-04-11 15:20:50","2016-04-11 15:20:50"
15290,1203,15290,0,0,NULL,NULL,"2016-04-11 15:20:50","2016-04-11 15:20:50"
15291,1203,15291,0,0,NULL,NULL,"2016-04-11 15:20:50","2016-04-11 15:20:50"
15292,1208,15292,0,0,NULL,NULL,"2016-04-11 15:20:50","2016-04-11 15:20:50"
15293,1212,15293,0,0,NULL,NULL,"2016-04-11 15:20:50","2016-04-11 15:20:50"
15294,1208,15294,0,0,NULL,NULL,"2016-04-11 15:20:50","2016-04-11 15:20:50"
15295,1213,15295,0,0,NULL,NULL,"2016-04-11 15:20:50","2016-04-11 15:20:50"
15296,1214,15296,0,0,NULL,NULL,"2016-04-11 15:20:50","2016-04-11 15:20:50"
15297,1212,15297,0,0,NULL,NULL,"2016-04-11 15:20:50","2016-04-11 15:20:50"
15298,1213,15298,0,0,NULL,NULL,"2016-04-11 15:20:50","2016-04-11 15:20:50"
15299,1203,15299,0,0,NULL,NULL,"2016-04-11 15:20:50","2016-04-11 15:20:50"
15300,1213,15300,0,0,NULL,NULL,"2016-04-11 15:20:50","2016-04-11 15:20:50"
15301,1213,15301,0,0,NULL,NULL,"2016-04-11 15:20:50","2016-04-11 15:20:50"
15302,1215,15302,0,0,NULL,NULL,"2016-04-11 15:20:50","2016-04-11 15:20:50"
15303,1216,15303,0,0,NULL,NULL,"2016-04-11 15:20:50","2016-04-11 15:20:50"
15304,1216,15304,0,0,NULL,NULL,"2016-04-11 15:20:50","2016-04-11 15:20:50"
15305,1217,15305,0,0,NULL,NULL,"2016-04-11 15:20:50","2016-04-11 15:20:50"
15306,1218,15306,0,0,NULL,NULL,"2016-04-11 15:20:50","2016-04-11 15:20:50"
15307,1218,15307,0,0,NULL,NULL,"2016-04-11 15:20:50","2016-04-11 15:20:50"
15308,1217,15308,0,0,NULL,NULL,"2016-04-11 15:20:51","2016-04-11 15:20:51"
15309,1217,15309,0,0,NULL,NULL,"2016-04-11 15:20:51","2016-04-11 15:20:51"
15310,1217,15310,0,0,NULL,NULL,"2016-04-11 15:20:51","2016-04-11 15:20:51"
15311,1219,15311,0,0,NULL,NULL,"2016-04-11 15:20:51","2016-04-11 15:20:51"
15312,1203,15312,0,0,NULL,NULL,"2016-04-11 15:20:51","2016-04-11 15:20:51"
15313,1218,15313,0,0,NULL,NULL,"2016-04-11 15:20:51","2016-04-11 15:20:51"
15314,1218,15314,0,0,NULL,NULL,"2016-04-11 15:20:51","2016-04-11 15:20:51"
15315,1218,15315,0,0,NULL,NULL,"2016-04-11 15:20:51","2016-04-11 15:20:51"
15316,1218,15316,0,0,NULL,NULL,"2016-04-11 15:20:51","2016-04-11 15:20:51"
15317,1219,15317,0,0,NULL,NULL,"2016-04-11 15:20:51","2016-04-11 15:20:51"
15318,1219,15318,0,0,NULL,NULL,"2016-04-11 15:20:51","2016-04-11 15:20:51"
15319,1219,15319,0,0,NULL,NULL,"2016-04-11 15:20:51","2016-04-11 15:20:51"
15320,1219,15320,0,0,NULL,NULL,"2016-04-11 15:20:51","2016-04-11 15:20:51"
15321,1218,15321,0,0,NULL,NULL,"2016-04-11 15:20:51","2016-04-11 15:20:51"
15322,1219,15322,0,0,NULL,NULL,"2016-04-11 15:20:51","2016-04-11 15:20:51"
15323,1219,15323,0,0,NULL,NULL,"2016-04-11 15:20:51","2016-04-11 15:20:51"
15324,1219,15324,0,0,NULL,NULL,"2016-04-11 15:20:51","2016-04-11 15:20:51"
15325,1219,15325,0,0,NULL,NULL,"2016-04-11 15:20:51","2016-04-11 15:20:51"
15326,1219,15326,0,0,NULL,NULL,"2016-04-11 15:20:51","2016-04-11 15:20:51"
15327,1219,15327,0,0,NULL,NULL,"2016-04-11 15:20:51","2016-04-11 15:20:51"
15328,1219,15328,0,0,NULL,NULL,"2016-04-11 15:20:51","2016-04-11 15:20:51"
15329,1219,15329,0,0,NULL,NULL,"2016-04-11 15:20:51","2016-04-11 15:20:51"
15330,1220,15330,0,0,NULL,NULL,"2016-04-11 15:20:51","2016-04-11 15:20:51"
15331,1219,15331,0,0,NULL,NULL,"2016-04-11 15:20:51","2016-04-11 15:20:51"
15332,1221,15332,0,0,NULL,NULL,"2016-04-11 15:20:51","2016-04-11 15:20:51"
15333,1222,15333,0,0,NULL,NULL,"2016-04-11 15:20:51","2016-04-11 15:20:51"
15334,1221,15334,0,0,NULL,NULL,"2016-04-11 15:20:51","2016-04-11 15:20:51"
15335,1221,15335,0,0,NULL,NULL,"2016-04-11 15:20:51","2016-04-11 15:20:51"
15336,1203,15336,0,0,NULL,NULL,"2016-04-11 15:20:51","2016-04-11 15:20:51"
15337,1221,15337,0,0,NULL,NULL,"2016-04-11 15:20:51","2016-04-11 15:20:51"
15338,1218,15338,0,0,NULL,NULL,"2016-04-11 15:20:51","2016-04-11 15:20:51"
15339,1221,15339,0,0,NULL,NULL,"2016-04-11 15:20:51","2016-04-11 15:20:51"
