id,lock_version,json_schema_version,vocab_id,"title","terms_sha1","authority_id","scope_note",source_id,"created_by","last_modified_by","create_time","system_mtime","user_mtime"
130,1,1,1,"Frontier and pioneer life -- Michigan","309c1015a38d89a04efe908ae2a7e889aedfcadb",NULL,NULL,360,"buschedw","buschedw","2016-04-11 14:52:29","2017-07-13 22:14:18","2016-04-11 14:52:29"
131,1,1,1,"Frontier and pioneer life -- Ohio","327beb6f4613a4c117a245c0569f2a07e55d1552",NULL,NULL,360,"buschedw","buschedw","2016-04-11 14:52:29","2017-07-13 22:14:18","2016-04-11 14:52:29"
132,1,1,1,"Frontier and pioneer life -- Wisconsin","cae04bed7169173014d2c6f6861506acda9b2cb0",NULL,NULL,360,"buschedw","buschedw","2016-04-11 14:52:29","2017-07-13 22:14:18","2016-04-11 14:52:29"
133,1,1,1,"Gold mines and mining -- Colorado","b23bb72de666572839a9440f292196851e3b22c0",NULL,NULL,360,"buschedw","buschedw","2016-04-11 14:52:29","2017-07-13 22:14:18","2016-04-11 14:52:29"
134,1,1,1,"Land speculation -- Michigan","da237da49acdc43b9a4c788603bb4df256d97ff6",NULL,NULL,360,"buschedw","buschedw","2016-04-11 14:52:29","2017-07-13 22:14:18","2016-04-11 14:52:29"
135,1,1,1,"Ledgers (account books)","b00de08efaa5a9d932603998c3712e9d3643df5b",NULL,NULL,357,"buschedw","buschedw","2016-04-11 14:52:29","2017-07-13 22:14:18","2016-04-11 14:52:29"
136,5,1,1,"Letters (correspondence)","c5dd91d0ed94ff3fc194badbedeb38ff00665d2c",NULL,NULL,357,"buschedw","buschedw","2016-04-11 14:52:29","2017-07-13 22:14:18","2016-04-11 14:52:29"
137,1,1,1,"Poetry","48f49b0c662262fab95a317d8628d2b57aea435d",NULL,NULL,2955,"buschedw","buschedw","2016-04-11 14:52:29","2017-07-13 22:14:18","2016-04-11 14:52:29"
138,1,1,1,"Railroads -- West (U.S.)","89513a23a340fb5021b8a403fc0a4be4c97cf796",NULL,NULL,360,"buschedw","buschedw","2016-04-11 14:52:29","2017-07-13 22:14:18","2016-04-11 14:52:29"
139,1,1,1,"Satire","6df4cc43f6a2c41c8d61d2bc90c900874f1aafdf",NULL,NULL,360,"buschedw","buschedw","2016-04-11 14:52:29","2017-07-13 22:14:18","2016-04-11 14:52:29"
140,1,1,1,"Transportation -- United States","abfe0282d9aca2078fcfa34f3b59a8be35c38b9b",NULL,NULL,360,"buschedw","buschedw","2016-04-11 14:52:29","2017-07-13 22:14:18","2016-04-11 14:52:29"
141,1,1,1,"United States -- History -- Civil War, 1861-1865 -- Medical care","6d8b4b8a7943f8f71e6b2e8dac964be7383e4362",NULL,NULL,360,"buschedw","buschedw","2016-04-11 14:52:29","2017-07-13 22:14:18","2016-04-11 14:52:29"
157,1,1,1,"Agriculture -- Michigan","84228e9e63226b74b1d019e82e5ecfb5bc1ef55f",NULL,NULL,360,"buschedw","buschedw","2016-04-11 15:19:49","2017-07-13 22:14:18","2016-04-11 15:19:49"
158,1,1,1,"Ionia County (Mich.)","e3c7e6ebbdcfa492bcc314e5490dacb6c77f0808",NULL,NULL,360,"buschedw","buschedw","2016-04-11 15:19:49","2017-07-13 22:14:18","2016-04-11 15:19:49"
159,1,1,1,"Letters","6d623aafd7a24e913a5e7ae80813a2e929316929",NULL,NULL,358,"buschedw","buschedw","2016-04-11 15:19:49","2017-07-13 22:14:18","2016-04-11 15:19:49"
160,1,1,1,"Lyons (Mich. : Township)","dff419e5145aed0ab02aae3c35b40c31702c9325",NULL,NULL,360,"buschedw","buschedw","2016-04-11 15:19:49","2017-07-13 22:14:18","2016-04-11 15:19:49"
161,1,1,1,"Michigan -- Politics and government","066a35af53dd2328c0784228ab4d09f7d5b26aca",NULL,NULL,360,"buschedw","buschedw","2016-04-11 15:19:49","2017-07-13 22:14:18","2016-04-11 15:19:49"
162,1,1,1,"Real property -- Michigan","465122054fd5de2726204b5aa8eb21311c1ae1e2",NULL,NULL,360,"buschedw","buschedw","2016-04-11 15:19:49","2017-07-13 22:14:18","2016-04-11 15:19:49"
163,1,1,1,"Taxation -- Michigan","fecd37c0920ed83ae1dab72ea0dd46f8aa02827c",NULL,NULL,360,"buschedw","buschedw","2016-04-11 15:19:49","2017-07-13 22:14:18","2016-04-11 15:19:49"
164,1,1,1,"College publications","bd69a491e4ce874934abed6103cfcb57bf900a63",NULL,NULL,360,"buschedw","buschedw","2016-04-11 15:20:42","2017-07-13 22:14:18","2016-04-11 15:20:42"
165,1,1,1,"Equal opportunity in employment","b76bd99dd68151061e02cedb8c30bbc41912443a",NULL,NULL,360,"buschedw","buschedw","2016-04-11 15:20:42","2017-07-13 22:14:18","2016-04-11 15:20:42"
166,1,1,1,"Handbooks","8039567e9ceecb77cbd39f264ab95918f9992d2e",NULL,NULL,357,"buschedw","buschedw","2016-04-11 15:20:42","2017-07-13 22:14:18","2016-04-11 15:20:42"
167,1,1,1,"Manuals","c64e5ae3abc24487e3afddfe27f87fa307e75bb8",NULL,NULL,3135,"buschedw","buschedw","2016-04-11 15:20:42","2017-07-13 22:14:18","2016-04-11 15:20:42"
168,1,1,1,"Medical care -- Michigan","7333b9d5d27f8d03ee9063c99f5eb87e3084e8ef",NULL,NULL,360,"buschedw","buschedw","2016-04-11 15:20:42","2017-07-13 22:14:18","2016-04-11 15:20:42"
169,1,1,1,"Medical colleges -- Michigan -- History","b5e78c6b4f83b8a68cfe4a0b6a4dbd0e7141556b",NULL,NULL,360,"buschedw","buschedw","2016-04-11 15:20:42","2017-07-13 22:14:18","2016-04-11 15:20:42"
170,1,1,1,"Medical teaching personnel","34f33641bae25e45a7430336e63ac8ad2ed01a0f",NULL,NULL,360,"buschedw","buschedw","2016-04-11 15:20:42","2017-07-13 22:14:18","2016-04-11 15:20:42"
171,1,1,1,"Medicine -- Michigan","477e575c86bea70c58c3a323286d280316deb8ac",NULL,NULL,360,"buschedw","buschedw","2016-04-11 15:20:42","2017-07-13 22:14:18","2016-04-11 15:20:42"
172,1,1,1,"Medicine -- Research","9b8559d27b48cc9c3b91220281d81ef8b93d7d08",NULL,NULL,360,"buschedw","buschedw","2016-04-11 15:20:42","2017-07-13 22:14:18","2016-04-11 15:20:42"
173,1,1,1,"Medicine -- Study and teaching","f9561745aedfe8aacefd620eb54d4bec8868416c",NULL,NULL,360,"buschedw","buschedw","2016-04-11 15:20:42","2017-07-13 22:14:18","2016-04-11 15:20:42"
174,1,1,1,"Universities and colleges -- Faculty","a4ccf4e24675b5c7a86f52eeaab9b9412808a231",NULL,NULL,360,"buschedw","buschedw","2016-04-11 15:20:42","2017-07-13 22:14:18","2016-04-11 15:20:42"
175,1,1,1,"Women in medicine","23f791250487d4abc3bec857b43777e6b5c6cdd0",NULL,NULL,360,"buschedw","buschedw","2016-04-11 15:20:42","2017-07-13 22:14:18","2016-04-11 15:20:42"
176,1,1,1,"Universities and colleges -- Professional staff","e4ff0acfe98e4109d9fdd7aeba296525400133e6",NULL,NULL,360,"buschedw","buschedw","2016-04-11 17:10:02","2017-07-13 22:14:18","2016-04-11 17:10:02"
177,5,1,1,"photographs","3dac5e2f3b81730e3aedd4bcb46e6da979df21bd",NULL,NULL,2417,"admin","admin","2016-04-22 19:41:44","2017-07-13 22:14:18","2016-04-22 19:41:44"
178,19,1,1,"Aged women--United States","1dde88c7e304ad3fee174260b3b6618c374c206b",NULL,NULL,2417,"admin","admin","2016-04-22 19:41:44","2017-07-13 22:14:18","2016-04-22 19:41:44"
179,11,1,1,"Businessmen--Mississippi--Vicksburg","86f3268b8ff4fe59c175c39045d5e26509eb9f6c",NULL,NULL,360,"admin","admin","2016-05-09 02:11:30","2017-07-13 22:14:18","2016-05-09 02:11:30"
180,11,1,1,"Civic leaders--Mississippi--Vicksburg","87a3d7874b0d2a1e481f273b0865392de6fc9976",NULL,NULL,360,"admin","admin","2016-05-09 02:11:30","2017-07-13 22:14:18","2016-05-09 02:11:30"
181,11,1,1,"Harvard University","d436b0f08ce2d1474c2dee3b2b998cc2e7d6aea9",NULL,NULL,360,"admin","admin","2016-05-09 02:11:30","2017-07-13 22:14:18","2016-05-09 02:11:30"
182,11,1,1,"Phillips Exeter Academy","be58c69d16cde0eb23945155e29c73a4a4c06d4e",NULL,NULL,360,"admin","admin","2016-05-09 02:11:30","2017-07-13 22:14:18","2016-05-09 02:11:30"
183,12,1,1,"World War, 1914-1918","c6f9772674e53d5e9cd560a129f22031f831e331",NULL,NULL,360,"admin","admin","2016-05-09 02:11:30","2017-07-13 22:14:18","2016-05-09 02:11:30"
184,11,1,1,"World War, 1914-1918--Veterans","04163b60aa57bfd54a0c83680dcaf8e3cc08a444",NULL,NULL,360,"admin","admin","2016-05-09 02:11:30","2017-07-13 22:14:18","2016-05-09 02:11:30"
185,6,1,1,"Cuba -- History -- Revolution, 1959","b9fd8c09ff7b27b3ca0965bfa1696115739fa856",NULL,NULL,360,"admin","admin","2016-05-09 18:41:02","2017-07-13 22:14:18","2016-05-09 18:41:02"
186,6,1,1,"Cuba -- Foreign relations -- United States","fc3b84dd6b1859ceb0c5cffde8848925226a75a3",NULL,NULL,360,"admin","admin","2016-05-09 18:41:02","2017-07-13 22:14:18","2016-05-09 18:41:02"
187,1,1,1,"Conservation--California","501931dcd5d50f7a760380ac2a8684a416ecc048",NULL,NULL,360,"test-user","test-user","2016-05-11 23:28:57","2017-07-13 22:14:18","2016-05-11 23:28:57"
188,1,1,1,"Parks--California","fd86eaeec54877e7d1a06eca914b6add6e137e42",NULL,NULL,360,"test-user","test-user","2016-05-11 23:28:57","2017-07-13 22:14:18","2016-05-11 23:28:57"
189,1,1,1,"Addresses","a7fb9e5e609fd2b898fc08087d3cfdc0926a7692",NULL,NULL,358,"test-user","test-user","2016-05-11 23:28:57","2017-07-13 22:14:18","2016-05-11 23:28:57"
191,1,1,1,"Cuba--Foreign relations--United States","b72b168b2a729ad3d9b25b5045bb230d2c7b8aa7",NULL,NULL,360,"admin","admin","2016-05-12 19:21:02","2017-07-13 22:14:18","2016-05-12 19:21:02"
192,0,1,1,"gardeb","df5d5ca6a47a9bc41c42e887be9fdea71353d969",NULL,NULL,361,"test-user","test-user","2016-05-12 20:18:04","2017-07-13 22:14:18","2016-05-12 20:18:04"
193,4,1,1,"Cosmic background radiation","06ce6958d4cc0767f65c77afc8951603beb7c404",NULL,NULL,360,"admin","admin","2016-05-13 18:31:33","2017-07-13 22:14:18","2016-05-13 18:31:33"
194,4,1,1,"Cosmology","4be6f7c917ec00a5bad6f6d8161dfd00127bd570",NULL,NULL,360,"admin","admin","2016-05-13 18:31:33","2017-07-13 22:14:18","2016-05-13 18:31:33"
195,3,1,1,"Cosmology--Observations","17bfebd78895bc448b6ecc7424e9446d9ec6dd1d",NULL,NULL,360,"admin","admin","2016-05-13 18:31:33","2017-07-13 22:14:18","2016-05-13 18:31:33"
196,4,1,1,"Galaxies--Clusters","512ae92d0ff0efc4c354b9ff9d705b795011e95d",NULL,NULL,360,"admin","admin","2016-05-13 18:31:33","2017-07-13 22:14:18","2016-05-13 18:31:33"
197,4,1,1,"Hydrodynamics","16b22c9a3c525e41c0ae49ad29311a85d7b4325d",NULL,NULL,360,"admin","admin","2016-05-13 18:31:33","2017-07-13 22:14:18","2016-05-13 18:31:33"
198,4,1,1,"Research data","8e090398a169cd041b889c7b149f0a9b5b07b9d1",NULL,NULL,361,"admin","admin","2016-05-13 18:31:33","2017-07-13 22:14:18","2016-05-13 18:31:33"
199,4,1,1,"Research-Data processing","cda6b33afeea4b461ff31e92676a6b085e093c2a",NULL,NULL,360,"admin","admin","2016-05-13 18:31:33","2017-07-13 22:14:18","2016-05-13 18:31:33"
200,2,1,1,"Documentary photography -- Kansas","3cf04ce74df91a3bf7f77fe81ce8104857401c45",NULL,NULL,360,"admin","admin","2016-06-01 15:01:39","2017-07-13 22:14:18","2016-06-01 15:01:39"
201,2,1,1,"Documentary photography -- United States -- Exhibitions","f1200d0b448ea7335f6223088c4da24086fc6549",NULL,NULL,360,"admin","admin","2016-06-01 15:01:39","2017-07-13 22:14:18","2016-06-01 15:01:39"
202,2,1,1,"Grassland fires -- Pictorial works","a2aea2b5adaf03285b644618263038eb59699c06",NULL,NULL,360,"admin","admin","2016-06-01 15:01:39","2017-07-13 22:14:18","2016-06-01 15:01:39"
203,2,1,1,"Kansas -- Pictorial works","5ca78ad3b6ebde03bbd5250f95fd8bb76ef591fa",NULL,NULL,360,"admin","admin","2016-06-01 15:01:39","2017-07-13 22:14:18","2016-06-01 15:01:39"
204,2,1,1,"Photography of fires","a63b0d5cba15f302845dc4674e56c4a444c5eaa5",NULL,NULL,360,"admin","admin","2016-06-01 15:01:39","2017-07-13 22:14:18","2016-06-01 15:01:39"
205,2,1,1,"Wildfires -- Pictorial works","fad92da8c6d2e242d93a5ad08b8548a59f974db4",NULL,NULL,360,"admin","admin","2016-06-01 15:01:39","2017-07-13 22:14:18","2016-06-01 15:01:39"
206,5,1,1,"Audiocassettes","67bba4e2a59352dcef065c898c6a417fe8618d1a",NULL,NULL,357,"admin","admin","2016-06-01 15:01:39","2017-07-13 22:14:18","2016-06-01 15:01:39"
207,4,1,1,"Color photographs","3b1f5209d4467550788285a31eac719d5742ae5b",NULL,NULL,357,"admin","admin","2016-06-01 15:01:39","2017-07-13 22:14:18","2016-06-01 15:01:39"
208,7,1,1,"Documentary Photography","64c90cf7be968f945a47d4241b9429d01279b2bf",NULL,NULL,360,"admin","admin","2016-06-16 13:11:14","2017-07-13 22:14:18","2016-06-16 13:11:14"
209,1,1,1,"Michigan","f6ef86b72c0dcfb7d4be973b51b922553468f54a",NULL,NULL,360,"buschedw","buschedw","2016-06-27 16:29:02","2017-07-13 22:14:18","2016-06-27 16:29:02"
210,1,1,1,"Minutes (Records)","88c882facf9fe31bf855ef69b8aab23aa9158642",NULL,NULL,2955,"buschedw","buschedw","2016-06-27 16:29:02","2017-07-13 22:14:18","2016-06-27 16:29:02"
211,1,1,1,"Neurology","81da82d24a5c1e5c605adeb354e3a45b742715bb",NULL,NULL,360,"buschedw","buschedw","2016-06-27 16:29:02","2017-07-13 22:14:18","2016-06-27 16:29:02"
212,1,1,1,"Newsletters","9d971726067d4f7ddef9a342d72153f8cba3d122",NULL,NULL,2955,"buschedw","buschedw","2016-06-27 16:29:02","2017-07-13 22:14:18","2016-06-27 16:29:02"
213,1,1,1,"Newspapers","311e342d42dca4f77863dcc730f08bda5ca2b025",NULL,NULL,363,"buschedw","buschedw","2016-06-27 16:29:02","2017-07-13 22:14:18","2016-06-27 16:29:02"
214,1,1,1,"Photographs","15b054a5ce3d1a1917b6396e5eda49c89791b1f5",NULL,NULL,360,"buschedw","buschedw","2016-06-27 16:29:02","2017-07-13 22:14:18","2016-06-27 16:29:02"
215,1,1,1,"Postcards","45da0a1053819e633b50b2948dd3c10e5fed87cd",NULL,NULL,2955,"buschedw","buschedw","2016-06-27 16:29:02","2017-07-13 22:14:18","2016-06-27 16:29:02"
216,1,1,1,"Programs (Publications)","226dd71a43c539713cd13434b3932945170b7a82",NULL,NULL,2955,"buschedw","buschedw","2016-06-27 16:29:02","2017-07-13 22:14:18","2016-06-27 16:29:02"
217,1,1,1,"Psychiatric hospitals","11450db69c667f96685e4208938c659cf0b7aacb",NULL,NULL,360,"buschedw","buschedw","2016-06-27 16:29:02","2017-07-13 22:14:18","2016-06-27 16:29:02"
218,1,1,1,"Psychiatrists","01e65ef845658f0bbd50febfc8ce38ebc2869c3e",NULL,NULL,360,"buschedw","buschedw","2016-06-27 16:29:02","2017-07-13 22:14:18","2016-06-27 16:29:02"
219,1,1,1,"Psychiatry -- Societies, etc.","239e3b111a4018a7d77f12efcb9aed7824c25048",NULL,NULL,360,"buschedw","buschedw","2016-06-27 16:29:02","2017-07-13 22:14:18","2016-06-27 16:29:02"
220,2,1,1,"Reports","a4fcb8e65e4dee2834be799be2d84818ceaaae7c",NULL,NULL,357,"buschedw","buschedw","2016-06-27 16:29:02","2017-07-13 22:14:18","2016-06-27 16:29:02"
221,1,1,1,"Scrapbooks","4caa5e75e5aae46fe51efffabcccd9841a7951a9",NULL,NULL,2955,"buschedw","buschedw","2016-06-27 16:29:02","2017-07-13 22:14:18","2016-06-27 16:29:02"
222,6,1,1,"Paranormal Site Investigators","b0df4fcb48820859d40ad5e97419b5e14c9dcd00",NULL,NULL,360,"admin","admin","2016-06-29 17:17:02","2017-07-13 22:14:18","2016-06-29 17:17:02"
223,9,1,1,"New York (N.Y.)","e02174e360f4ae58b33eaa7bef290cc1af518434",NULL,NULL,360,"admin","admin","2016-06-29 17:17:02","2017-07-13 22:14:18","2016-06-29 17:17:02"
224,1,1,1,"Abortion rights movement.","7e2e75c771d214c277a557f1a33c811286b5678c",NULL,NULL,360,"admin","admin","2016-06-29 17:17:22","2017-07-13 22:14:18","2016-06-29 17:17:22"
225,1,1,1,"Anarchists |z United States.","6883ab6e3320212a3b97acf13bff46229cd8685d",NULL,NULL,360,"admin","admin","2016-06-29 17:17:22","2017-07-13 22:14:18","2016-06-29 17:17:22"
226,7,1,1,"England |x Social conditions |y 20th century.","baada50264b69befb87762a079c47666aaa41a80",NULL,NULL,360,"admin","admin","2016-06-29 17:17:50","2017-07-13 22:14:18","2016-06-29 17:17:50"
227,7,1,1,"England |x Social life and customs |y 20th century.","e8f45efe645dc96931feee5e3b8491177ec53120",NULL,NULL,360,"admin","admin","2016-06-29 17:17:50","2017-07-13 22:14:18","2016-06-29 17:17:50"
228,10,1,1,"Neighborhood watch programs","3531e230bd857050da6e226bad506c5fa746cd0a",NULL,NULL,360,"admin","admin","2016-06-29 17:39:46","2017-07-13 22:14:18","2016-06-29 17:39:46"
229,10,1,1,"Photojournalism","ffe85106301dd4fd36068d7bd45e14699794bd55",NULL,NULL,360,"admin","admin","2016-06-29 17:40:15","2017-07-13 22:14:18","2016-06-29 17:40:15"
230,11,1,1,"Murder -- New York (State) -- New York","5a3e97af74b45aa75705a0014cb80b2e3b0ecfa0",NULL,NULL,360,"admin","admin","2016-06-29 17:44:43","2017-07-13 22:14:18","2016-06-29 17:44:43"
231,1,1,1,"Society of Friends--Hawaii--Honolulu","eea3824852d0af9a2d056a0f27375d5a5ed1f4af",NULL,NULL,2417,"admin","admin","2016-07-08 15:38:46","2017-07-13 22:14:18","2016-07-08 15:38:46"
232,1,1,1,"Society of Friends--20th century","b5a61b0e2d5c094446b6234b3a58961c81b6515c",NULL,NULL,2417,"admin","admin","2016-07-08 15:38:46","2017-07-13 22:14:18","2016-07-08 15:38:46"
233,1,1,1,"Society of Friends--Argentina--Buenos Aires","36da7535b0d010aaadea7ce10cae764956413eb7",NULL,NULL,2417,"admin","admin","2016-07-08 15:38:46","2017-07-13 22:14:18","2016-07-08 15:38:46"
234,1,1,1,"Society of Friends--Arizona--Phoenix","fb48c4edef2965feb1a6bd30052a808fa8f87895",NULL,NULL,2417,"admin","admin","2016-07-08 15:38:46","2017-07-13 22:14:18","2016-07-08 15:38:46"
235,1,1,1,"Society of Friends--Arizona--Tucson","e8cdcf66ee17c1a588e2720dbbc6c90cdbd6c7e7",NULL,NULL,2417,"admin","admin","2016-07-08 15:38:46","2017-07-13 22:14:18","2016-07-08 15:38:46"
236,1,1,1,"Society of Friends--Arkansas--Little Rock","9773741b1d7ecdc6a235e1ddc98b612d1a1e3982",NULL,NULL,2417,"admin","admin","2016-07-08 15:38:46","2017-07-13 22:14:18","2016-07-08 15:38:46"
237,1,1,1,"Society of Friends--California--Berkeley","096bac139323f515bdc86f0705ea9b89df1703c3",NULL,NULL,2417,"admin","admin","2016-07-08 15:38:46","2017-07-13 22:14:18","2016-07-08 15:38:46"
238,1,1,1,"Society of Friends--California--Riverside","021a05585b80dcade41c91c7be2ef600b352b016",NULL,NULL,2417,"admin","admin","2016-07-08 15:38:46","2017-07-13 22:14:18","2016-07-08 15:38:46"
239,1,1,1,"Society of Friends--California--Sacramento","48d5187388d2951c04d7760177a6575690f45170",NULL,NULL,2417,"admin","admin","2016-07-08 15:38:46","2017-07-13 22:14:18","2016-07-08 15:38:46"
240,1,1,1,"Society of Friends--China--Shanghai","fc42f775959210767c6349913c6b33c801957bc3",NULL,NULL,2417,"admin","admin","2016-07-08 15:38:46","2017-07-13 22:14:18","2016-07-08 15:38:46"
241,1,1,1,"Society of Friends--Colorado--Denver","6b3536691e70a01764d5ba292f8e7cbb43472715",NULL,NULL,2417,"admin","admin","2016-07-08 15:38:46","2017-07-13 22:14:18","2016-07-08 15:38:46"
242,1,1,1,"Society of Friends--Congresses","0a5409c5b6c6b0c6110d01e30f335a540b1e5571",NULL,NULL,2417,"admin","admin","2016-07-08 15:38:46","2017-07-13 22:14:18","2016-07-08 15:38:46"
243,1,1,1,"Society of Friends--Connecticut --Hartford","1c9fd147fbbd072d4ccc1ec47e011171037aa8fa",NULL,NULL,2417,"admin","admin","2016-07-08 15:38:46","2017-07-13 22:14:18","2016-07-08 15:38:46"
244,1,1,1,"Society of Friends--Connecticut --New Haven","de196bb0bf72e5a5ffd66d4ddf0ce5217a7b6584",NULL,NULL,2417,"admin","admin","2016-07-08 15:38:46","2017-07-13 22:14:18","2016-07-08 15:38:46"
245,1,1,1,"Society of Friends--Connecticut--Middletown","81dd1db27fbd6786f39215c84fc655311a0f940e",NULL,NULL,2417,"admin","admin","2016-07-08 15:38:46","2017-07-13 22:14:18","2016-07-08 15:38:46"
246,1,1,1,"Society of Friends--Connecticut--Weston","f46cf05a514843b47f2f349fea43d9cb0b23e738",NULL,NULL,2417,"admin","admin","2016-07-08 15:38:46","2017-07-13 22:14:18","2016-07-08 15:38:46"
247,1,1,1,"Society of Friends--Florida--Daytona Beach","4731dcc9cad7f1dbba493bf833ef40d865f38c05",NULL,NULL,2417,"admin","admin","2016-07-08 15:38:46","2017-07-13 22:14:18","2016-07-08 15:38:46"
248,1,1,1,"Society of Friends--Florida--Jacksonville","4d44faf39e313390eb2b0048d304cfdc7c62c1c2",NULL,NULL,2417,"admin","admin","2016-07-08 15:38:46","2017-07-13 22:14:18","2016-07-08 15:38:46"
249,1,1,1,"Society of Friends--Florida--Miami","c1cdb773a0f780e0b377e361d28baab19e82def9",NULL,NULL,2417,"admin","admin","2016-07-08 15:38:46","2017-07-13 22:14:18","2016-07-08 15:38:46"
250,1,1,1,"Society of Friends--Florida--Orlando","d67641604ee3e41e005c294322e44ddb89ce769d",NULL,NULL,2417,"admin","admin","2016-07-08 15:38:46","2017-07-13 22:14:18","2016-07-08 15:38:46"
251,1,1,1,"Society of Friends--Florida--St. Petersburg","fe156b7f177f1ecd08c002dbb131b92d78f33813",NULL,NULL,2417,"admin","admin","2016-07-08 15:38:46","2017-07-13 22:14:18","2016-07-08 15:38:46"
252,1,1,1,"Society of Friends--Georgia--Atlanta","56d7821d28f47e8d5d33b8be225f6f1f6ec20b64",NULL,NULL,2417,"admin","admin","2016-07-08 15:38:46","2017-07-13 22:14:18","2016-07-08 15:38:46"
253,1,1,1,"Society of Friends--Georgia--Augusta","96b1745b58aaf8c0739a93d2b36fe17858065b56",NULL,NULL,2417,"admin","admin","2016-07-08 15:38:46","2017-07-13 22:14:18","2016-07-08 15:38:46"
254,1,1,1,"Society of Friends--Illinois--Chicago","3ac759ae01dd2bdf5238481580c7e97be84f1f18",NULL,NULL,2417,"admin","admin","2016-07-08 15:38:46","2017-07-13 22:14:18","2016-07-08 15:38:46"
255,1,1,1,"Society of Friends--Illinois--Decatur","ca6c57eadd5f4163fc09f32edaf241585633310e",NULL,NULL,2417,"admin","admin","2016-07-08 15:38:46","2017-07-13 22:14:18","2016-07-08 15:38:46"
256,1,1,1,"Society of Friends--Illinois--Lake Forest","ea7c829a5d7bddda2e7f627d508e32c4ddec3a95",NULL,NULL,2417,"admin","admin","2016-07-08 15:38:46","2017-07-13 22:14:18","2016-07-08 15:38:46"
257,1,1,1,"Society of Friends--Illinois--Oak Park","22436287a223fa8ce187094792cf03f97d83b244",NULL,NULL,2417,"admin","admin","2016-07-08 15:38:46","2017-07-13 22:14:18","2016-07-08 15:38:46"
258,1,1,1,"Society of Friends--Illinois--Urbana","6333c4dff544a7dea8925d06a5557c3e91c13b79",NULL,NULL,2417,"admin","admin","2016-07-08 15:38:46","2017-07-13 22:14:18","2016-07-08 15:38:46"
259,1,1,1,"Society of Friends--Indiana--Bloomington","daa5f870c4e0c960a37da968eb03308ff71badf4",NULL,NULL,2417,"admin","admin","2016-07-08 15:38:47","2017-07-13 22:14:18","2016-07-08 15:38:47"
260,1,1,1,"Society of Friends--Indiana--Indianapolis","b8282921d7da1d06c47f1b15a7b8ab613125da7e",NULL,NULL,2417,"admin","admin","2016-07-08 15:38:47","2017-07-13 22:14:18","2016-07-08 15:38:47"
261,1,1,1,"Society of Friends--Indiana--Purdue University","fba04e10ef0380f568b589e930e50b1d48d2f677",NULL,NULL,2417,"admin","admin","2016-07-08 15:38:47","2017-07-13 22:14:18","2016-07-08 15:38:47"
262,1,1,1,"Society of Friends--Iowa--Ames","31197601b90edb5918b5f959028c75e471715951",NULL,NULL,2417,"admin","admin","2016-07-08 15:38:47","2017-07-13 22:14:18","2016-07-08 15:38:47"
263,1,1,1,"Society of Friends--Iowa--Council Bluffs","cb78fe720adf98b50af6b80ca697b4e80e2c5050",NULL,NULL,2417,"admin","admin","2016-07-08 15:38:47","2017-07-13 22:14:18","2016-07-08 15:38:47"
264,1,1,1,"Society of Friends--Iowa City","3b52771e53e0e4da9ea2defdc8d6c2888df2dad6",NULL,NULL,2417,"admin","admin","2016-07-08 15:38:47","2017-07-13 22:14:18","2016-07-08 15:38:47"
265,1,1,1,"Society of Friends--Jamaica--Kingston","a1dd004b90e034be85012fe8b57e1e3f5e8ff8c3",NULL,NULL,2417,"admin","admin","2016-07-08 15:38:47","2017-07-13 22:14:18","2016-07-08 15:38:47"
266,1,1,1,"Society of Friends--Kansas--Lawrence","cf3a6447c33d94eaf834f4f7543243ed52db8ab5",NULL,NULL,2417,"admin","admin","2016-07-08 15:38:47","2017-07-13 22:14:18","2016-07-08 15:38:47"
267,1,1,1,"Society of Friends--Kentucky--Lexington","8fbf60acfdeeab3785dd3f3700a1b0c5215aec62",NULL,NULL,2417,"admin","admin","2016-07-08 15:38:47","2017-07-13 22:14:18","2016-07-08 15:38:47"
268,1,1,1,"Society of Friends--Kentucky--Louisville","5483c9b636209f985198843714c7bca5a6c6b737",NULL,NULL,2417,"admin","admin","2016-07-08 15:38:47","2017-07-13 22:14:18","2016-07-08 15:38:47"
269,1,1,1,"Society of Friends--Louisiana--New Orleans","03d4767e0b7fd86dcedf4d91602fa63aacdbedcb",NULL,NULL,2417,"admin","admin","2016-07-08 15:38:47","2017-07-13 22:14:18","2016-07-08 15:38:47"
270,1,1,1,"Society of Friends--Maine--Bangor","d50ba38b483a09929d93cc9fa8512d0b57f57c1c",NULL,NULL,2417,"admin","admin","2016-07-08 15:38:47","2017-07-13 22:14:18","2016-07-08 15:38:47"
271,1,1,1,"Society of Friends--Maryland--Annapolis","ff79b3fb307ae86f412ad65e22c3958d6a1bdb7d",NULL,NULL,2417,"admin","admin","2016-07-08 15:38:47","2017-07-13 22:14:18","2016-07-08 15:38:47"
272,1,1,1,"Society of Friends--Maryland--Pocomoke","b479e1b60451ff0b1d421ddf32218292ee150ca4",NULL,NULL,2417,"admin","admin","2016-07-08 15:38:47","2017-07-13 22:14:18","2016-07-08 15:38:47"
273,1,1,1,"Society of Friends--Massachusetts --Cambridge","5875a81967cbbc52b2ead7d510b49a5198f142eb",NULL,NULL,2417,"admin","admin","2016-07-08 15:38:47","2017-07-13 22:14:18","2016-07-08 15:38:47"
